,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,18297,23542,18178,24598,37601,37649,42356,55227,64274,59539,77500,87866,89423,99921,96634,69874,59516,78531,80500,48675,49874,Upgrade
1,Market Cap Growth,-37.47%,-37.47%,-57.08%,-55.46%,-41.50%,-36.77%,-45.35%,-37.15%,-28.12%,-40.41%,-19.80%,25.75%,50.25%,27.24%,20.04%,43.55%,19.33%,89.25%,84.63%,24.16%,69.84%,Upgrade
2,Enterprise Value,17539,23090,16940,23086,36117,36303,40938,53722,62959,57987,75753,86253,88584,99312,95834,69256,58587,77580,79162,47095,48620,Upgrade
3,Last Close Price,11.44,14.72,11.38,15.37,23.49,23.52,26.43,34.45,40.15,37.06,48.34,54.78,56.11,63.08,61.60,45.08,38.47,50.76,52.22,31.57,32.35,Upgrade
4,PE Ratio,149.52,192.38,134.94,94.06,-,50.16,55.52,64.07,88.21,100.10,146.35,202.36,209.06,107.20,76.64,66.33,59.33,171.81,679.15,-,351.29,Upgrade
5,Forward PE,67.29,83.34,83.34,83.34,83.34,83.34,83.34,83.34,83.34,83.34,83.34,83.34,83.34,83.34,83.34,83.34,83.34,83.34,83.34,83.34,83.34,Upgrade
6,PS Ratio,5.91,7.60,5.38,6.34,9.14,8.30,8.63,10.49,12.64,11.81,17.37,23.84,25.82,28.54,26.01,21.43,20.25,41.54,67.41,46.04,44.48,Upgrade
7,PB Ratio,1.91,2.01,1.56,2.15,3.30,3.25,3.69,4.94,5.85,5.53,7.22,8.49,8.94,10.45,10.97,8.30,7.58,11.53,13.33,8.65,8.80,Upgrade
8,P/TBV Ratio,2.76,2.76,2.16,2.97,4.57,4.47,5.11,6.84,8.15,7.64,9.92,10.77,11.16,13.09,13.75,10.34,9.54,14.37,16.76,10.70,10.60,Upgrade
