,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,5732,5855,5424,5208,4191,4314,5362,5763,5948,4684,7704,8598,8444,8752,9091,9214,8043,7334,8259,8351,11495,Upgrade
1,Market Cap Growth,35.71%,35.71%,1.15%,-9.63%,-29.53%,-7.89%,-30.40%,-32.97%,-29.56%,-46.48%,-15.25%,-6.69%,4.98%,19.33%,10.07%,10.33%,-30.03%,-38.18%,-33.66%,-35.93%,-21.97%,Upgrade
2,Enterprise Value,12619,12459,12168,11806,10421,10471,11813,12437,6405,4844,7771,8670,8517,8825,8546,8669,8950,8242,8543,8636,11456,Upgrade
3,Last Close Price,1.86,1.90,1.68,1.51,1.22,1.25,1.49,1.57,1.62,1.28,2.04,2.17,2.13,2.21,2.21,2.16,1.81,1.65,1.86,1.81,2.49,Upgrade
4,PE Ratio,9.18,9.38,8.45,9.00,7.20,10.21,18.17,17.40,17.22,8.90,10.46,10.30,9.67,8.19,6.93,8.58,9.83,14.56,-,-,16.79,Upgrade
5,Forward PE,-,18.87,18.87,18.87,18.87,18.87,18.87,18.87,18.87,18.87,18.87,18.87,18.87,18.87,18.87,18.87,18.87,18.87,18.87,18.87,18.87,Upgrade
6,PS Ratio,5.20,5.31,5.32,4.53,4.03,2.86,4.02,3.95,4.60,-,6.81,9.73,11.21,-,-,-,-,-,-,-,-,Upgrade
7,PB Ratio,1.13,0.69,0.66,0.62,0.49,0.54,0.67,0.67,0.71,0.93,1.36,1.34,0.60,-,1.51,1.55,1.35,1.28,1.70,1.73,2.11,Upgrade
8,P/TBV Ratio,-,-,-,-,-,-,-,-,-,0.93,1.37,1.35,2.43,-,1.52,1.56,1.36,1.29,1.71,1.74,2.12,Upgrade
9,P/FCF Ratio,70.37,71.88,272.19,-,-,51.22,-,73.96,-,-,-18.70,-16.02,-,-,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,10.40,10.40,11.12,13.86,8.13,7.54,11.82,10.48,15.24,-,-27.81,-16.78,-,-,-,-,-,-,-,-,-,Upgrade
11,PEG Ratio,3.61,3.61,3.61,3.61,3.61,3.61,3.61,3.61,3.61,3.61,3.61,3.61,3.61,3.61,3.61,3.61,3.61,3.61,3.61,3.61,3.61,Upgrade
12,EV/Sales Ratio,11.45,11.30,11.94,10.27,10.01,6.93,8.86,8.54,4.96,-,6.86,9.81,11.31,-,-,-,-,-,-,-,-,Upgrade
13,EV/EBITDA Ratio,8.98,22.58,24.85,24.00,21.96,14.80,20.69,23.74,14.47,-,12.41,14.89,15.93,-,-,-,-,-,-,-,-,Upgrade
14,EV/EBIT Ratio,11.47,42.01,47.60,45.58,41.43,28.81,43.61,46.32,26.69,-,21.21,28.00,32.25,-,-,-,-,-,-,-,-,Upgrade
15,EV/FCF Ratio,154.92,152.96,610.66,-,-,124.31,-,159.63,-,-,-18.86,-16.16,-,-,-,-,-,-,-,-,-,Upgrade
16,Debt / Equity Ratio,0.57,0.57,0.54,0.53,0.53,0.53,0.54,0.52,0.54,0.47,0.42,0.37,0.17,-,0.28,0.22,0.22,0.22,0.20,0.20,0.06,Upgrade
17,Debt / EBITDA Ratio,8.00,6.89,8.00,8.92,9.34,8.55,7.90,10.50,2.98,-,9.77,18.39,1.05,-,-,-,-,-,-,-,-,Upgrade
18,Debt / FCF Ratio,59.03,59.03,222.25,-,-,50.25,-,57.49,-,-,-5.83,-4.48,-,-,-,-,-,-,-,-,-,Upgrade
19,Asset Turnover,0.07,0.03,0.11,0.11,0.06,0.07,0.08,0.33,-,0.14,0.04,-,-,-,-,-,-,-,-,-,Upgrade,
20,Inventory Turnover,2290.73,1679.63,423.64,4671.92,3631.16,986.80,1380.94,1658.79,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Quick Ratio,0.37,0.37,0.47,0.46,0.50,0.51,0.51,0.53,0.67,1.42,1.51,2.11,1.44,-,2.23,-,1.98,1.98,0.20,0.20,0.17,Upgrade
22,Current Ratio,0.40,0.40,0.47,0.48,0.51,0.52,0.59,0.63,0.79,1.60,1.68,2.39,1.58,-,2.74,-,2.02,2.02,1.38,1.38,0.17,Upgrade
23,Return on Equity (ROE),9.31%,8.09%,7.25%,11.35%,10.66%,5.00%,7.02%,6.78%,3.85%,7.39%,6.68%,-,-,10.37%,12.87%,32.33%,34.32%,-5.19%,-4.94%,12.88%,Upgrade,
24,Return on Assets (ROA),1.97%,1.30%,1.18%,0.86%,1.43%,1.35%,0.99%,3.95%,-0.61%,1.75%,0.59%,-,-,-,-,-0.32%,-0.34%,-0.41%,-0.43%,-0.39%,Upgrade,
25,Return on Capital (ROIC),2.12%,1.39%,1.25%,0.92%,1.54%,1.46%,1.06%,4.21%,-0.64%,1.83%,0.63%,-,-,-0.43%,-0.40%,-0.34%,-0.37%,-0.45%,-0.45%,-0.40%,Upgrade,
26,Return on Capital Employed (ROCE),2.87%,2.87%,2.39%,2.33%,2.27%,3.43%,2.52%,2.33%,2.05%,-,5.13%,3.93%,1.69%,-,-,-,-,-,-,-,-,Upgrade
27,Earnings Yield,10.89%,10.66%,11.83%,11.11%,13.89%,9.79%,5.50%,5.75%,5.81%,11.23%,9.56%,9.70%,10.34%,12.21%,14.42%,11.65%,10.17%,6.87%,2.58%,5.28%,5.96%,Upgrade
28,FCF Yield,1.42%,1.39%,0.37%,-3.46%,4.18%,1.95%,-0.66%,1.35%,-1.29%,-8.41%,-5.35%,-6.24%,-9.49%,-2.75%,-2.67%,-2.60%,-0.77%,-0.71%,-0.39%,-0.39%,-0.19%,Upgrade
29,Dividend Yield,11.17%,-,12.36%,-,15.45%,-,6.34%,-,6.26%,-,14.63%,-,16.72%,-,5.06%,-,-,-,-,-,8.95%,Upgrade
