,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,704.58,510.03,396.54,483.62,665.43,1001,774.26,474.02,1534,1676,1915,1860,-,955.49,-,519.04,519.04,84.65,84.65,49.79,Upgrade
1,Short-Term Investments,472.04,473.08,516.4,546.79,403.08,206.1,371.61,456.62,252.7,262.11,0.61,352.12,-,396.96,-,1042,1042,0.54,0.54,0.82,Upgrade
2,Cash & Short-Term Investments,1177,983.1,912.94,1030,1069,1207,1146,930.64,1787,1938,1916,2212,-,1352,1561,1561,1561,85.19,85.19,50.61,Upgrade
3,Cash Growth,10.12%,-18.52%,-20.33%,10.72%,-40.20%,-37.75%,-40.18%,-57.93%,-,43.33%,22.72%,41.71%,-,1487.59%,1732.50%,2984.85%,2984.85%,35.81%,35.81%,-,Upgrade
4,Accounts Receivable,111.96,71.45,179.58,141.93,111.18,66.51,39.14,133.52,-,-,-,150.45,-,-,-,-,-,-,-,-,Upgrade
5,Other Receivables,-,171.13,-,4.58,-,1.83,-,183.43,12.41,7.12,0.46,506.63,-,5.96,-,1.21,1.21,0.35,0.35,0.07,Upgrade
6,Receivables,111.96,242.58,179.58,146.52,111.18,68.34,252.68,527.34,236.86,227.27,254.37,920.71,-,315.33,-,28.25,28.25,512.06,512.06,0.07,Upgrade
7,Inventory,0.24,0.26,0.27,0.21,0.34,0.37,0.4,0.43,-,-,-,0.53,-,-,-,-,-,-,-,-,Upgrade
8,Other Current Assets,102.63,2.03,52.76,3.43,37.99,203.4,12.29,15.05,-,-,-,12.97,-,-,-,-,-,-,-,-,Upgrade
9,Total Current Assets,1391,1228,1146,1181,1218,1479,1411,1473,2024,2166,2170,3146,-,1668,-,1589,1589,597.25,597.25,50.67,Upgrade
10,"Property, Plant & Equipment",270.54,277.95,301.81,308.57,295.4,302.97,310.78,318.8,27.19,18.78,6.14,322.83,-,1.84,-,2.11,2.11,2.11,2.11,1.55,Upgrade
11,Long-Term Investments,5300,5152,5156,5009,4853,4758,4674,4539,5053,5199,5115,4991,-,5105,-,4705,4705,4786,4786,4881,Upgrade
12,Other Intangible Assets,5781,5852,5952,5798,5686,5736,5726,5677,-,-,-,5529,-,-,-,-,-,-,-,-,Upgrade
13,Long-Term Deferred Tax Assets,64.73,82.35,99.58,116.98,156.53,177.45,195.65,210.96,-,-,-,302.75,-,-,-,-,-,-,-,-,Upgrade
14,Other Long-Term Assets,3.3,0.98,17.91,-,0.58,0.58,0.58,0.58,-,-,-,0.46,-,-,-,-,-,341.14,341.14,-,Upgrade
15,Total Assets,12811,12593,12673,12413,12209,12454,12318,12220,7103,7384,7291,14743,-,6814,-,6619,6619,5727,5727,5245,Upgrade
16,Accounts Payable,671.73,703.36,542.01,505.93,671.24,874.24,675.29,715.91,-,-,9.49,1102,-,-,-,-,-,-,-,-,Upgrade
17,Short-Term Debt,-,-,-,-,-,-,-,-,-,-,-,0.11,-,-,-,-,-,-,-,280.97,Upgrade
18,Current Portion of Long-Term Debt,2800,1913,1843,1818,1647,1639,1544,1146,1057,930.83,889.07,882.35,-,316.14,-,324.35,324.35,100.18,100.18,-,Upgrade
