,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,1694,2337,2445,2628,3471,3258,3510.0,1346,2280,1267,Upgrade
1,Trading Asset Securities,55.73,563.08,154.45,465.62,138.84,276.28,10.0,-,-,-,Upgrade
2,Accounts Receivable,2116,2057,1668,1955,1659,2146,2221.0,2041,1894,1160,Upgrade
3,Other Receivables,-,376.62,875.96,91.93,546.88,90.51,849.32,-,1001,-,Upgrade
4,Inventory,19.22,32.99,46.3,83.51,59.2,30.38,27.68,16.4,12.15,20.31,Upgrade
5,Prepaid Expenses,929.93,981.59,321.11,881.74,194.81,736.35,183.75,583.02,139.94,767.88,Upgrade
6,Loans Receivable Current,16.18,18.24,17.8,17.54,16.35,15.67,9.91,2.57,9.15,11.23,Upgrade
7,Other Current Assets,3313,461.65,1457,2131,578.24,2266,640.97,2442,327.61,3602,Upgrade
8,Total Current Assets,8144,6828,6986,8254,6664,8820,7454.0,6431,5663,6829,Upgrade
9,"Property, Plant & Equipment",18648,19730,18709,16306,15436,13154,12380.0,9478,9840,8310,Upgrade
10,Goodwill,-,-,715.62,-,787.72,-,816.85,-,873.56,-,Upgrade
11,Other Intangible Assets,659.84,716.03,0.41,778.3,0.51,792.83,0.61,829.5,0.7,825.7,Upgrade
12,Long-Term Investments,3034,2945,2855,2511,2368,1958,1860.0,1832,2037,2030,Upgrade
13,Long-Term Loans Receivable,11.67,20.45,30.83,39.8,45.24,52.23,49.66,6.53,20.25,27.5,Upgrade
14,Long-Term Deferred Tax Assets,61.27,51.52,47.27,41.76,39.49,42.98,37.74,38.34,37.65,30.44,Upgrade
15,Long-Term Accounts Receivable,177.75,275.97,269.82,172.49,164.99,130.57,91.43,138.62,66.94,544.11,Upgrade
16,Other Long-Term Assets,1393,1796,1621,1665,1666,1870,1355.0,1331,988.71,1095,Upgrade
17,Total Assets,32130,32363,31236,29769,27173,26820,24045.0,20084,19528,19693,Upgrade
18,Accounts Payable,589.01,900.73,1672,1219,1263,1609,1079.0,1161,959.97,1154,Upgrade
19,Current Portion of Long-Term Debt,2092,2304,1869,1655,2333,1628,1405.0,892.34,1472,1817,Upgrade
20,Current Unearned Revenue,25.03,1960,2133,2312,1432,1998,1857.0,717.11,993.05,789.75,Upgrade
21,Current Portion of Leases,33.56,24.52,21.82,15.92,13.5,12.12,11.41,10.56,10.56,13.59,Upgrade
22,Current Income Taxes Payable,50.64,18.69,138,86.95,101.72,33.48,49.46,17.25,29.95,15.96,Upgrade
23,Other Current Liabilities,5150,1359,1044,2719,1375,2180,1306.0,2353,864.1,2646,Upgrade
24,Total Current Liabilities,7940,6567,6879,8008,6517,7460,5707.0,5151,4329,6436,Upgrade
25,Long-Term Debt,14106,15699,14666,12813,11607,10859,10096.0,7626,8079,6456,Upgrade
26,Long-Term Leases,418.54,442.19,135.49,147.1,98.75,106.65,77.07,61.24,65.55,76.17,Upgrade
27,Long-Term Unearned Revenue,734.31,853.56,1055,422.56,750.84,5.04,546.58,513.2,533.25,547.9,Upgrade
28,Long-Term Deferred Tax Liabilities,20.05,18.98,57.72,75.4,93.52,38.15,38.09,1.01,4.63,5.71,Upgrade
29,Other Long-Term Liabilities,4.77,6.24,8.06,9.82,10.6,517.41,17.12,24.34,22.54,29.38,Upgrade
30,Total Liabilities,23224,23587,22801,21476,19078,18987,16482.0,13377,13034,13552,Upgrade
31,Common Stock,68.39,69.51,72.6,74.29,77.44,77.44,77.5,72.41,72.41,72.62,Upgrade
32,Additional Paid-In Capital,-,2585,2773,2880,3068,3068,3091.0,2680,2673,2679,Upgrade
33,Retained Earnings,-,5789,5547,5079,4862,4433,4220.0,3836,3641,3346,Upgrade
34,Treasury Stock,-,-24.13,-218.97,-34.44,-240.38,-23.36,-46.76,-28.35,-32.2,-37.77,Upgrade
35,Comprehensive Income & Other,8647,94.47,109.6,72.7,65.58,85.99,72.44,62.27,65.43,57.83,Upgrade
36,Total Common Equity,8715,8515,8283,8072,7832,7641,7414.0,6622,6420,6118,Upgrade
37,Minority Interest,191.36,260.7,152.38,220.83,263.15,192.02,148.96,85.08,74.63,22.63,Upgrade
38,Shareholders' Equity,8906,8775,8435,8293,8095,7833,7563.0,6707,6495,6141,Upgrade
39,Total Liabilities & Equity,32130,32363,31236,29769,27173,26820,24045.0,20084,19528,19693,Upgrade
40,Total Debt,16650,18470,16692,14632,14052,12606,11589.0,8590,9626,8363,Upgrade
41,Net Cash (Debt),-14900,-15570,-14092,-11538,-10442,-9072,-8069.0,-7244,-7346,-7095,Upgrade
42,Net Cash Per Share,-1.87,-1.93,-,-1.35,-,-1.02,-0.95,-0.87,-0.80,-0.77,Upgrade
43,Filing Date Shares Outstanding,7973,8029,8024,8522,8480,8844,8833.0,8244,8211,8233,Upgrade
44,Total Common Shares Outstanding,7973,8029,8024,8522,8480,8844,8833.0,8244,8211,8233,Upgrade
45,Working Capital,203.81,260.87,107.85,246.38,147.53,1359,1746.0,1280,1334,393.05,Upgrade
46,Book Value Per Share,1.09,1.06,1.03,0.95,0.92,0.86,0.84,0.80,0.78,0.74,Upgrade
47,Tangible Book Value,8055,7798,7567,7294,7044,6848,6596.0,5792,5546,5292,Upgrade
48,Tangible Book Value Per Share,1.01,0.97,0.94,0.86,0.83,0.77,0.75,0.70,0.68,0.64,Upgrade
49,Buildings,-,-,255.6,-,428.73,-,503.1,-,685.92,-,Upgrade
50,Machinery,-,-,16685,-,12845,-,10063.0,-,7780,-,Upgrade
51,Construction In Progress,-,-,3017,-,3285,-,2696.0,-,2011,-,Upgrade
