,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Market Capitalization,226,77,89,82,170,180,213,153,196,306,140,238,544,442,425,213,255,302,152,190,256,Upgrade
1,Market Cap Growth,-57.55%,-57.55%,-57.98%,-46.67%,-13.04%,-41.11%,51.52%,-35.71%,-64.06%,-30.77%,-67.00%,12.00%,113.33%,46.48%,179.61%,11.61%,-0.39%,-6.87%,-64.15%,-38.97%,23.08%,Upgrade
2,Enterprise Value,214,56,68,53,141,141,173,122,162,267,102,211,517,412,395,179,223,256,106,143,207,Upgrade
3,Last Close Price,0.22,0.07,0.09,0.10,0.20,0.21,0.25,0.18,0.23,0.36,0.17,0.28,0.64,0.52,0.50,0.25,0.30,0.35,0.19,0.24,0.32,Upgrade
4,PE Ratio,-,-,-,-,-,-36.48,-,-,-,-,-,-,-244.07,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,2.60,0.99,1.14,1.12,2.46,2.58,2.92,2.01,2.50,3.57,1.51,2.61,6.06,5.02,5.33,2.95,3.71,4.48,2.09,2.24,2.87,Upgrade
6,PB Ratio,6.10,2.06,2.39,2.61,3.24,3.41,3.71,2.70,-,4.89,2.00,3.41,-,6.41,6.14,3.07,-,4.15,2.08,2.55,-,Upgrade
7,P/TBV Ratio,2.06,2.06,2.39,2.61,3.30,3.48,3.78,2.75,-,4.98,2.03,3.47,-,6.54,6.27,3.13,-,4.24,2.13,2.61,-,Upgrade
8,EV/Sales Ratio,2.77,0.72,0.87,0.72,2.04,2.01,2.38,1.60,2.08,3.12,1.09,2.30,5.75,4.68,4.95,2.49,3.25,3.81,1.46,1.68,2.32,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,-,-58.87,-,-,-,-,-,-,-,-76.46,-41.70,-,-,-,-,-,-120.48,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-26.93,-,-,-,-,-,-,-,-,-30.78,-,-,-,-,-,-,Upgrade
11,Debt / Equity Ratio,0.12,0.12,0.12,0.03,-,-,-,-,-,0.03,0.05,0.05,-,0.07,0.10,0.10,-,0.13,-,-,-,Upgrade
12,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,3.34,1.64,-,-,-,-,-,-,Upgrade
13,Asset Turnover,1.52,1.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,27.25,22.42,24.33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,2.39,2.39,2.39,3.16,-,4.33,-,3.55,-,3.62,-,3.74,-,3.82,-,3.95,-,3.61,-,6.88,-,Upgrade
16,Current Ratio,3.30,3.30,3.30,3.43,-,4.96,-,3.92,-,4.19,-,4.13,-,4.66,-,4.47,-,4.44,-,7.54,-,Upgrade
17,Return on Equity (ROE),-37.57%,-41.25%,-175.86%,-27.62%,3.81%,-14.00%,-,-,-3.63%,-20.57%,-,-,-5.64%,-1.34%,-,-,-21.45%,-13.66%,-,-,Upgrade,
18,Return on Assets (ROA),-16.26%,-18.34%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),-22.10%,-25.17%,-46.30%,-19.98%,2.81%,-9.04%,-,-,-3.66%,-12.18%,-,-,-1.40%,0.61%,-,-,-13.73%,-12.17%,-,-,Upgrade,
20,Return on Capital Employed (ROCE),-,-,-,-,-,-9.88%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Earnings Yield,-12.75%,-37.69%,-28.06%,-29.16%,-4.28%,-2.74%,-2.98%,-4.98%,-4.99%,-1.47%,-3.65%,-0.73%,-0.41%,-2.52%,-3.21%,-7.60%,-5.48%,-3.21%,-3.88%,-3.02%,-2.18%,Upgrade
22,FCF Yield,-11.46%,-24.31%,-10.50%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Buyback Yield / Dilution,-6.64%,-13.27%,-13.27%,-,-1.54%,-,-,-,2.65%,-,-,-2.19%,-2.59%,-2.44%,-6.25%,-3.97%,-3.33%,-9.75%,-,-,-0.63%,Upgrade
24,Total Shareholder Return,-6.64%,-13.27%,-13.27%,-,-1.54%,-,-,-,2.65%,-,-,-2.19%,-2.59%,-2.44%,-6.25%,-3.97%,-3.33%,-9.75%,-,-,-0.63%,Upgrade
