,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Cash & Equivalents,15.84,15.84,19.73,-,27,-,34.81,-,29.94,-,29.31,-,27.18,-,31.37,-,37.66,-,41.42,-,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,4.9,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,15.84,15.84,19.73,27,27,34.81,34.81,-,29.94,34.21,34.21,-,27.18,31.37,31.37,-,37.66,41.42,41.42,-,Upgrade
3,Cash Growth,-41.33%,-54.51%,-43.34%,-,-9.82%,1.76%,1.76%,-,10.15%,9.06%,9.06%,-,-27.83%,-24.27%,-24.27%,-,-13.02%,-0.73%,-0.73%,-,Upgrade
4,Accounts Receivable,20.3,20.3,12.8,-,16.58,-,10.79,-,16.07,-,14.82,-,18.26,-,14.64,-,12.36,-,10.63,-,Upgrade
5,Other Receivables,-,-,4.73,-,0.2,-,3.16,-,0.2,-,1.28,-,0.81,-,3.62,-,0.01,-,1.15,-,Upgrade
6,Receivables,20.3,20.3,17.53,-,16.78,-,13.95,-,16.27,-,16.09,-,19.07,-,18.25,-,12.37,-,11.78,-,Upgrade
7,Inventory,2.58,2.58,2.18,-,1.34,-,4.09,-,4.36,-,3.61,-,4.31,-,3.4,-,3.93,-,2.97,-,Upgrade
8,Other Current Assets,11.2,11.2,1.03,-,4.99,-,0.87,-,2.99,-,1.57,-,5.93,-,3.17,-,7.67,-,2.1,-,Upgrade
