,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,4298,5220,6791,5826,6083,5632,6022,5370,4210,4211,3807,3248,2793,2725,1873,1452,1089,1810,1976,1926,Upgrade
1,Trading Asset Securities,3513,2807,2116,2511,1705,1619,1915,1861,2411,2256,2373,2467,2367,2216,2122,1436,1269,938.57,638.77,411.11,Upgrade
2,Cash & Short-Term Investments,7811,8028,8907,8337,7788,7251,7937,7231,6621,6468,6180,5715,5160,4942,3995,2888,2359,2749,2615,2337,Upgrade
3,Cash Growth,0.30%,10.71%,12.23%,15.30%,17.62%,12.11%,28.42%,26.52%,28.33%,30.88%,54.69%,97.89%,118.74%,79.77%,52.80%,23.58%,-15.59%,-24.55%,-37.26%,-51.73%,Upgrade
4,Accounts Receivable,1148,637.32,625.66,1083,1422,919.33,875.2,1200,1556,1155,1059,1186,1457,1044,1647,2277,2155,1529,1408,2128,Upgrade
5,Other Receivables,78.7,97.26,76.78,92.16,32.15,56.82,36.68,56.41,61.8,62.45,35.83,53.87,77.4,70.7,32.99,56.15,43.79,46.96,45.64,125.21,Upgrade
6,Receivables,1226,734.58,702.44,1175,1454,976.15,911.88,1257,1618,1218,1095,1240,1534,1115,1680,2333,2199,1576,1454,2253,Upgrade
7,Inventory,829.12,960.81,954.04,1012,1108,1223,1264,1239,1239,1400,1489,1646,1758,2029,2280,2478,2960,3302,3396,3530,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,0.12,-,0.14,-,8.56,-,8.9,Upgrade
9,Other Current Assets,45.53,10.85,28.43,12.59,89.47,66.49,68.88,57.6,32.13,48.45,60.15,20.46,61.12,61.27,92.52,74.09,102.09,141.25,176.4,85.02,Upgrade
10,Total Current Assets,9912,9734,10592,10537,10440,9516,10182,9784,9510,9133,8824,8622,8513,8147,8048,7773,7620,7776,7641,8213,Upgrade
11,"Property, Plant & Equipment",1863,1881,1899,1899,1954,1988,2010,2036,2124,2132,2155,2147,2202,2209,2266,2273,2306,2296,2302,2347,Upgrade
12,Long-Term Investments,86.48,188.09,83.24,188.17,94.89,95.08,97.18,125.35,106.92,120.06,112.6,131.77,153.99,166.28,168.02,166.71,166.44,239.95,241.17,246.04,Upgrade
13,Goodwill,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,Upgrade
14,Other Intangible Assets,314.18,316.2,319.77,322.5,321.53,325,329.08,332.05,398.4,402.84,407.46,409.02,426.45,431.48,437.03,442.01,423.31,421.66,420.09,429.45,Upgrade
15,Long-Term Accounts Receivable,-,-,-,0.01,0.06,-,0.01,0.01,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Long-Term Deferred Tax Assets,341.16,291.48,312.88,275.48,293.68,247.27,273.1,266.95,246.85,204.62,181.81,189.75,203.98,160.99,132.36,148.98,239.52,249.24,255.75,243.96,Upgrade
17,Long-Term Deferred Charges,14.28,13.72,13.82,9.94,8.57,8.97,-,13.51,15.58,15.91,15.37,15.32,27.04,27.83,28.79,30.18,33.5,39.49,43.67,45.5,Upgrade
18,Other Long-Term Assets,183.1,74.63,178.71,73.53,72.73,82.93,86.38,72.83,80.39,100.63,100.35,112.89,112.47,112.85,114.04,115.37,150.21,171.82,192.66,176.46,Upgrade
19,Total Assets,12715,12500,13400,13306,13186,12265,12978,12631,12483,12110,11797,11628,11640,11256,11196,10950,10939,11195,11097,11702,Upgrade
20,Accounts Payable,192,243.28,272.85,275.15,230.65,197.19,311.73,238.11,245.63,234.93,220.66,258.28,206.33,167.87,148.73,191.63,320,421.8,478.24,608.95,Upgrade
21,Accrued Expenses,299.54,1178,271.12,1044,202.41,1071,234.91,997.91,156.79,209.52,146.68,565.73,148.11,595.32,93.14,345.11,76.75,250.33,81.52,382.57,Upgrade
22,Current Portion of Leases,15.61,14.06,18.43,16.74,11.59,14.24,20.29,20.44,25.29,14.82,17.21,13.88,-,-,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,257.36,79.65,140.63,87.59,240.88,78.63,183.07,144.04,248.98,74.98,95.7,156.41,164.81,53.48,33.96,14.68,37.54,3.22,18.63,25.83,Upgrade
24,Current Unearned Revenue,762.02,455.86,592.92,824.84,787.76,510.74,591.85,595.81,519.37,356.84,387.21,318.81,421.4,272.27,519.74,298.86,249.42,192.15,338.38,393.71,Upgrade
25,Other Current Liabilities,1109,122.4,929,158.48,1170,109.14,882.41,104.41,1008,1148,621.64,120.06,661.15,287.25,389.19,191.42,488.83,607.6,309.16,205.41,Upgrade
26,Total Current Liabilities,2636,2093,2225,2407,2643,1981,2224,2101,2204,2039,1489,1433,1602,1376,1185,1042,1173,1475,1226,1616,Upgrade
27,Long-Term Leases,23.65,25.98,30.02,31.02,38.66,31.48,37.01,42.44,51.1,51.41,53.82,47.58,30.56,26.28,24.53,-,-,-,-,-,Upgrade
28,Long-Term Unearned Revenue,59.97,62.57,64.33,65.74,66.83,68.3,73.6,75.84,76.87,79.51,82.07,89.61,84.13,83.31,85.27,67.67,54.97,54.03,54.78,56.62,Upgrade
29,Long-Term Deferred Tax Liabilities,5.17,4.28,5.61,4.87,3.94,3.63,3.63,3.63,0.07,0.07,0.07,0.07,0.41,0.41,0.41,0.41,0.44,0.44,-,0.44,Upgrade
30,Total Liabilities,2782,2244,2382,2566,2810,2142,2396,2281,2395,2232,1687,1633,1780,1549,1358,1173,1228,1530,1281,1674,Upgrade
31,Common Stock,643.98,643.98,643.98,643.98,643.98,643.98,654.02,654.02,654.02,654.02,654.02,654.02,654.02,654.02,654.02,654.02,654.02,654.02,654.02,654.02,Upgrade
32,Additional Paid-In Capital,401.85,401.85,401.85,401.85,-,401.85,-,741.91,741.91,741.91,741.91,741.91,742.26,742.26,742.26,742.26,741.85,690.58,690.58,766.1,Upgrade
33,Retained Earnings,8944,9267,10028,9675,9308,9055,10255,9283,9021,8811,9042,8928,8788,8637,8746,8685,8617,8624,8774,8788,Upgrade
34,Treasury Stock,-75.87,-75.87,-75.87,-,-,-,-350.1,-350.1,-350.1,-350.1,-350.1,-350.1,-350.1,-350.1,-350.1,-350.1,-350.1,-350.1,-350.1,-227.52,Upgrade
35,Comprehensive Income & Other,-1.8,-1.8,-1.8,-1.54,402.76,0.91,0.91,0.91,-0.4,-0.4,-0.4,-0.4,-0.2,-0.2,-0.2,-0.2,-0.26,-0.26,-0.26,-0.26,Upgrade
36,Total Common Equity,9912,10235,10996,10719,10354,10102,10560,10329,10067,9856,10088,9973,9834,9683,9792,9731,9663,9618,9768,9981,Upgrade
37,Minority Interest,21.71,21.81,21.71,21.55,22.05,21.34,21.72,21.55,21.7,22.1,22.36,22.32,25.04,23.96,45.41,45.6,48.24,46.96,47.81,48.14,Upgrade
38,Shareholders' Equity,9934,10257,11018,10741,10376,10123,10581,10351,10088,9878,10110,9995,9859,9707,9837,9777,9711,9665,9816,10029,Upgrade
39,Total Liabilities & Equity,12715,12500,13400,13306,13186,12265,12978,12631,12483,12110,11797,11628,11640,11256,11196,10950,10939,11195,11097,11702,Upgrade
40,Total Debt,39.26,40.03,48.46,47.76,50.25,45.72,57.3,62.88,76.39,66.23,71.03,61.46,30.56,26.28,24.53,-,-,-,-,-,Upgrade
