,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3975,2294,1899,1759,2085,1899,1930,2728,2945,2720,3076,3735,3417,2642,3100,2292,2198,2167,2178,2644,3838,Upgrade
1,Market Cap Growth,20.82%,20.82%,-1.61%,-35.51%,-29.21%,-30.20%,-37.28%,-26.97%,-13.83%,2.93%,-0.75%,62.99%,55.45%,21.93%,42.35%,-13.34%,-42.72%,-42.59%,-51.02%,-45.41%,11.31%,Upgrade
2,Enterprise Value,4070,2363,2006,1847,2173,2028,2102,2900,3117,2903,3279,3907,3589,2829,3356,2493,2400,2388,2430,2954,4147,Upgrade
3,Last Close Price,5.13,2.96,2.45,2.27,2.69,2.45,2.49,3.52,3.80,3.51,3.97,4.82,4.41,3.41,4.00,2.95,2.83,2.79,2.81,3.39,4.92,Upgrade
4,PE Ratio,2808.65,1620.59,-169.93,-,-,-,-,-5.43,-,-487.82,-,-188.13,-,42.72,37.59,25.22,23.72,-18.65,-18.02,-19.38,-,Upgrade
5,PS Ratio,11.78,8.12,6.95,6.27,7.03,5.22,4.84,7.23,7.81,7.45,8.89,10.34,9.43,7.72,8.74,6.71,6.61,6.42,6.21,7.82,11.54,Upgrade
6,PB Ratio,13.18,6.57,5.50,5.22,6.15,5.51,5.47,7.30,7.94,2.88,3.34,4.03,3.95,2.94,3.46,2.57,2.52,2.59,2.70,3.33,4.84,Upgrade
7,P/TBV Ratio,9.58,9.58,8.05,7.67,8.96,7.99,7.83,10.17,11.01,3.85,9.44,5.42,12.10,3.90,9.91,3.43,7.59,8.71,9.87,12.64,18.55,Upgrade
8,P/FCF Ratio,229.95,-,44.43,-,45.33,29.32,28.66,28.91,40.63,33.79,36.61,-,36.53,32.67,44.51,34.00,60.96,53.10,58.01,-,90.30,Upgrade
