,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,357.26,409.44,431.01,272.91,209.77,391.14,299.23,175.56,267.57,222.1,382.91,322.91,296.02,294.12,119.77,179.69,350.7,204.12,207.79,253.4,Upgrade
1,Trading Asset Securities,0.58,-,-,-,-,-,-,0.42,1.14,1.78,3.38,2.38,2.48,2.48,1.63,0.84,1.32,0.09,1.26,-,Upgrade
2,Cash & Short-Term Investments,357.84,409.44,431.01,272.91,209.77,391.14,299.23,175.98,268.71,223.88,386.29,325.29,298.5,296.6,121.4,180.53,352.03,204.22,209.05,253.4,Upgrade
3,Cash Growth,70.58%,4.68%,44.04%,55.08%,-21.93%,74.71%,-22.54%,-45.90%,-9.98%,-24.52%,218.21%,80.19%,-15.21%,45.24%,-41.93%,-28.76%,148.66%,7.34%,5.15%,13.79%,Upgrade
4,Accounts Receivable,1351,1183,1253,1261,1250,1243,1180,1288,1033,1030,1012,961.81,1073,1086,972.56,889.67,927.23,794.53,634.74,649.84,Upgrade
5,Other Receivables,23.74,16.97,26.2,29.4,26.65,34.8,20.6,22.34,19.43,21.24,17.44,19.57,84.64,130.37,132.53,153.65,147.21,165.16,184.12,183.39,Upgrade
6,Receivables,1375,1200,1279,1291,1277,1278,1201,1311,1052,1052,1030,981.38,1157,1216,1105,1043,1074,959.69,818.86,833.23,Upgrade
7,Inventory,535.13,544.05,500.8,439.2,528.19,562.13,547.74,511.7,616.62,464.12,438.38,398.89,395.04,844.64,856.25,814.17,361.8,345.05,325.86,264.14,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,Upgrade
9,Other Current Assets,73.4,101.85,85.18,55.81,94.2,55.23,91.87,68.63,95.79,58.21,60,56.98,60.41,43.75,43.27,25.92,50.51,72.92,61.54,43.79,Upgrade
10,Total Current Assets,2341,2255,2296,2059,2109,2287,2140,2067,2033,1798,1914,1763,1911,2401,2126,2064,1839,1582,1415,1395,Upgrade
11,"Property, Plant & Equipment",518.55,504.76,494.18,502.38,506.69,504.46,486.86,474.87,444.68,429.96,428.31,435.24,458.2,407.07,392.9,397.88,384.95,391.21,396.81,379.91,Upgrade
12,Long-Term Investments,15.92,15.92,15.92,15.92,14.97,14.97,14.97,14.97,14.21,14.21,14.21,14.21,13.3,13.3,13.3,13.3,13.05,13.05,13.05,13.05,Upgrade
13,Goodwill,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,6.67,6.67,6.67,-,Upgrade
14,Other Intangible Assets,416.44,420.56,423.61,427.41,431.09,435.18,438.6,442.67,403.23,506.67,501.88,515.48,479.48,53.26,53.79,54.21,54.39,55.02,55.65,41.82,Upgrade
15,Long-Term Deferred Tax Assets,24.42,31.45,29.45,29.58,18.96,20.92,21.28,24.26,14.28,15.06,14.14,14.85,13.27,13.95,13.31,12.6,15.34,12.45,12.46,10.88,Upgrade
16,Long-Term Deferred Charges,2.82,3.22,3.82,3.43,4.19,3.79,3.82,2.89,3.46,3.35,2.85,2.61,2.18,2.53,1.7,1.52,0.62,0.85,1.49,1.33,Upgrade
17,Other Long-Term Assets,225.03,226.04,225.44,227.15,232.75,239.2,240.77,245.98,244.09,246.75,249.57,250.87,262.6,266.93,281.08,273.95,116.63,4.36,1.29,12.38,Upgrade
18,Total Assets,3552,3464,3496,3272,3325,3512,3353,3280,3164,3021,3132,3003,3147,3165,2889,2824,2430,2065,1903,1854,Upgrade
19,Accounts Payable,507.17,408.09,454.78,520.1,566.33,582.82,534.41,600.67,508.51,466.48,536.99,472.48,483.26,478.93,393.36,393.76,444.2,421.38,328.29,325.45,Upgrade
20,Accrued Expenses,4.09,11.35,1.82,18.33,4.16,15.74,2.46,26.44,4.57,10.77,2.69,14.67,6.92,22.67,7.03,24.44,12.28,13.59,3.71,15.21,Upgrade
21,Short-Term Debt,300.33,315.49,427.58,462.96,470,612,565,457.95,421.99,452.01,522.73,456.53,544,614,473,390.45,285.21,107.21,107,60.04,Upgrade
22,Current Portion of Long-Term Debt,204.78,87.06,94.27,174.26,191.11,292.59,226.92,186.32,-,50,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Current Portion of Leases,-,34.02,-,10.34,-,17.96,-,19.81,245.18,20.84,19.05,18.65,16.48,16.06,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,5.72,1.65,5.12,0,7.75,0.67,8.29,2.17,9.96,1,10.73,1.59,7.89,5.66,11.71,6.23,17.82,5.64,15.19,13.13,Upgrade
25,Current Unearned Revenue,163.15,215.97,171.73,155.1,140.4,161.61,160.96,138.36,159.68,111.31,84.8,108.77,184.39,156.01,169.12,158.58,116.95,106.37,63.99,-,Upgrade
26,Other Current Liabilities,190.77,150.53,191.71,158.14,165.31,173.1,243.04,249.77,232.01,190.1,190.65,200.31,208.32,225.57,238.92,279.82,27.66,14.91,23.55,86.33,Upgrade
27,Total Current Liabilities,1376,1224,1347,1499,1545,1856,1741,1681,1582,1303,1368,1273,1451,1519,1293,1253,904.12,669.1,541.72,500.16,Upgrade
28,Long-Term Debt,472.35,532.47,400.05,254.98,224.99,86,107.58,79.85,80.23,205.13,225.09,184.36,146.48,116.41,117.53,99.11,100,-,-,-,Upgrade
29,Long-Term Leases,4.98,5.72,5.86,7.7,7.73,8.31,11.24,15.58,20.63,23.47,29.78,34.25,38.07,34.92,20.33,30.49,-,-,-,-,Upgrade
30,Long-Term Unearned Revenue,74.47,75.6,77.83,80,81.64,83.4,10.41,11.96,13.53,15.11,16.68,18.28,19.96,21.63,23.31,24.98,26.76,28.83,30.9,32.97,Upgrade
31,Long-Term Deferred Tax Liabilities,4.33,4.28,4.47,5.06,3.25,2.92,2.75,5,2.66,2.71,2.76,2.82,2.64,2.69,2.75,2.8,2.91,3,3.08,0.67,Upgrade
32,Other Long-Term Liabilities,-,-,-,-,-,1.56,1.56,1.56,1.56,1.56,1.56,1.56,-,-,-,-,-,-,-,-,Upgrade
33,Total Liabilities,1932,1842,1835,1847,1863,2039,1875,1795,1701,1550,1644,1514,1658,1695,1457,1411,1034,700.93,575.7,533.79,Upgrade
34,Common Stock,484.88,484.88,488.13,437.96,437.96,437.96,438.26,438.26,438.26,438.26,438.28,438.28,436.48,436.48,430,430,430,430.2,430.2,430.2,Upgrade
