,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,470.38,1260,675.54,1130,707.74,1335,940.69,976.37,189.85,221.49,Upgrade
1,Revenue Growth (YoY),-30.37%,11.57%,-4.55%,-15.37%,-24.76%,36.71%,395.49%,340.83%,-13.03%,-0.34%,Upgrade
2,Cost of Revenue,444.57,1235,652.66,1099,680.88,1287,916.12,948.71,181.75,214.15,Upgrade
3,Gross Profit,25.81,24.98,22.88,30.65,26.86,47.76,24.58,27.66,8.1,7.34,Upgrade
4,"Selling, General & Admin",21.67,20.24,16.43,16.61,17.15,17.08,15.73,14.9,11.83,11.47,Upgrade
5,Operating Expenses,21.67,20.24,16.43,16.61,17.15,17.08,15.73,14.9,11.83,11.47,Upgrade
6,Operating Income,4.14,4.74,6.45,14.05,9.71,30.68,8.85,12.76,-3.73,-4.14,Upgrade
7,Interest Expense,-0.18,-0.18,-0.01,-0.26,-0.05,-0.05,-0.06,-0.17,-0.11,-0.13,Upgrade
8,Interest & Investment Income,-,0.8,-,0.37,-,0.37,-,-,-,-,Upgrade
9,Currency Exchange Gain (Loss),-,-0.72,-,-0.8,-,0.07,-,0.14,-,-0.16,Upgrade
10,Other Non Operating Income (Expenses),1.49,0.09,-0.16,0.25,0.09,-0.03,0.3,1.81,0.44,0.37,Upgrade
11,EBT Excluding Unusual Items,5.45,4.73,6.28,13.61,9.75,31.05,9.09,14.54,-3.4,-4.06,Upgrade
12,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-0,-,-1.1,Upgrade
13,Other Unusual Items,-,-,-,1.05,-,-,-,0.18,-,0.01,Upgrade
14,Pretax Income,5.45,4.73,6.28,14.66,9.75,31.05,9.09,14.72,-3.4,-5.15,Upgrade
15,Income Tax Expense,1.31,0.44,1.56,2.13,0.82,5,1.85,0.51,-0.02,-,Upgrade
16,Net Income,4.14,4.28,4.73,12.53,8.93,26.05,7.23,14.21,-3.38,-5.15,Upgrade
17,Net Income to Common,4.14,4.28,4.73,12.53,8.93,26.05,7.23,14.21,-3.38,-5.15,Upgrade
18,Net Income Growth,-12.40%,-65.80%,-47.06%,-51.92%,23.40%,83.34%,-,-,-,-,Upgrade
19,Shares Outstanding (Basic),280,280,280,280,280,280,280,280,280,280,Upgrade
20,Shares Outstanding (Diluted),280,280,280,280,280,280,280,280,280,280,Upgrade
21,EPS (Basic),0.01,0.02,0.02,0.04,0.03,0.09,0.03,0.05,-0.01,-0.02,Upgrade
22,EPS (Diluted),0.01,0.02,0.02,0.04,0.03,0.09,0.03,0.05,-0.01,-0.02,Upgrade
23,EPS Growth,-12.90%,-65.77%,-47.06%,-51.96%,23.57%,83.33%,-,-,-,-,Upgrade
24,Free Cash Flow,-22.48,15.93,15.92,30.81,-0.14,-13.15,13.83,6.53,23.34,-1.89,Upgrade
25,Free Cash Flow Per Share,-0.08,0.06,0.06,0.11,-0.00,-0.05,0.05,0.02,0.08,-0.01,Upgrade
26,Operating Margin,0.88%,0.38%,0.95%,1.24%,1.37%,2.30%,0.94%,1.31%,-1.96%,-1.87%,Upgrade
27,Profit Margin,0.88%,0.34%,0.70%,1.11%,1.26%,1.95%,0.77%,1.46%,-1.78%,-2.32%,Upgrade
28,Free Cash Flow Margin,-4.78%,1.26%,2.36%,2.73%,-0.02%,-0.98%,1.47%,0.67%,12.30%,-0.86%,Upgrade
29,EBITDA,4.54,5.13,6.84,14.43,10.1,31.07,9.3,13.2,-3.36,-3.83,Upgrade
30,D&A For EBITDA,0.4,0.39,0.39,0.39,0.39,0.39,0.45,0.44,0.37,0.31,Upgrade
31,EBIT,4.14,4.74,6.45,14.05,9.71,30.68,8.85,12.76,-3.73,-4.14,Upgrade
