,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,55559,70513,73448,72870,86022,68012,80952,91798,97707,92703,92822,107813,100932,111656,134369,112373,94800,112074,109384,96788,115871,Upgrade
1,Market Cap Growth,3.68%,3.68%,-9.27%,-20.62%,-11.96%,-26.63%,-12.79%,-14.85%,-3.19%,-16.97%,-30.92%,-4.06%,6.47%,-0.37%,22.84%,16.10%,-18.19%,14.17%,39.20%,6.30%,64.42%,Upgrade
2,Enterprise Value,45804,61050,61262,60483,74600,56512,66623,77623,84557,78742,80009,95794,88212,98993,124648,102658,87594,105147,103830,91099,111142,Upgrade
3,Last Close Price,4.83,5.89,6.06,5.87,6.92,5.47,6.34,7.07,7.51,7.13,7.04,8.08,7.56,8.34,9.95,8.26,6.97,8.24,8.01,6.98,8.36,Upgrade
4,PE Ratio,9.99,12.35,11.53,11.10,13.29,10.36,12.30,13.13,14.19,14.64,14.38,15.76,14.67,15.46,18.91,17.31,15.47,22.21,24.03,22.55,27.89,Upgrade
5,Forward PE,10.54,10.11,10.08,10.17,12.05,9.60,11.12,12.47,13.86,13.11,12.90,14.43,15.70,15.21,19.25,18.71,15.49,20.43,21.53,20.15,23.49,Upgrade
6,PS Ratio,1.70,2.10,2.16,2.08,2.48,2.02,2.39,2.58,2.79,2.73,2.67,3.01,2.95,3.51,4.27,3.71,3.20,4.00,4.24,3.89,4.69,Upgrade
7,PB Ratio,1.48,1.75,1.87,1.92,2.23,-,2.24,2.54,2.73,-,2.69,3.25,3.06,-,4.42,4.10,3.46,-,4.82,4.53,5.31,Upgrade
8,P/TBV Ratio,1.97,1.97,2.11,2.18,2.53,-,2.56,2.86,3.08,-,3.01,3.43,3.24,-,4.68,4.37,3.68,-,5.16,5.16,6.04,Upgrade
9,PEG Ratio,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.03,1.03,1.18,1.24,1.00,1.08,Upgrade
10,EV/Sales Ratio,1.37,1.82,1.80,1.72,2.15,1.68,1.96,2.18,2.42,2.32,2.30,2.67,2.58,3.11,3.96,3.39,2.96,3.75,4.02,3.66,4.49,Upgrade
11,EV/EBITDA Ratio,5.57,7.50,6.98,6.82,8.58,6.86,8.11,9.05,9.92,9.45,9.26,10.87,10.34,12.27,15.50,13.00,12.07,15.93,17.68,16.47,19.66,Upgrade
12,EV/EBIT Ratio,6.57,8.63,7.89,7.66,9.65,7.73,9.10,10.15,11.07,10.49,10.30,12.08,11.50,13.69,17.23,14.44,13.49,17.84,20.00,18.70,22.33,Upgrade
13,Debt / Equity Ratio,0.01,0.01,0.01,0.02,0.02,-,0.01,0.02,0.02,-,0.02,0.00,0.00,-,0.01,0.01,0.01,-,0.02,0.01,0.01,Upgrade
14,Debt / EBITDA Ratio,0.05,0.09,0.05,0.08,0.09,-,0.05,0.07,0.08,-,0.09,0.01,0.01,-,0.02,0.04,0.05,-,0.05,0.04,0.04,Upgrade
15,Quick Ratio,-,-,2.20,-,2.32,-,2.40,-,2.39,-,2.39,-,2.47,-,2.50,-,2.22,-,1.78,-,1.70,Upgrade
16,Current Ratio,-,-,2.54,-,2.63,-,2.70,-,2.67,-,2.70,-,2.81,-,2.76,-,2.53,-,2.09,-,2.20,Upgrade
17,Return on Equity (ROE),8.24%,15.91%,18.62%,16.67%,-,19.51%,18.57%,-,-,22.66%,21.38%,-,-,26.63%,25.93%,-,-,23.44%,24.02%,-,Upgrade,
18,Return on Capital (ROIC),6.09%,11.49%,14.23%,12.85%,-,13.12%,13.66%,-,-,14.50%,16.95%,-,-,14.72%,17.68%,-,-,17.38%,14.37%,-,Upgrade,
19,Return on Capital Employed (ROCE),-,-,19.28%,-,19.44%,-,19.56%,-,20.60%,-,21.84%,-,22.71%,-,23.20%,-,23.01%,-,22.25%,-,22.16%,Upgrade
20,Earnings Yield,10.28%,8.10%,8.67%,9.01%,7.52%,9.65%,8.13%,7.61%,7.05%,6.83%,6.95%,6.35%,6.82%,6.47%,5.29%,5.78%,6.46%,4.50%,4.16%,4.43%,3.59%,Upgrade
21,Dividend Yield,6.63%,-,4.88%,-,4.04%,4.52%,3.90%,-,2.88%,3.76%,4.02%,-,3.54%,-,1.68%,-,1.83%,2.04%,1.77%,-,1.27%,Upgrade
22,Buyback Yield / Dilution,0.68%,1.25%,0.36%,0.56%,0.57%,0.51%,0.45%,-0.03%,0.24%,0.32%,0.11%,0.52%,0.04%,0.01%,0.01%,-0.00%,0.01%,-0.24%,0.21%,0.03%,0.20%,Upgrade
23,Total Shareholder Return,7.31%,1.25%,5.24%,0.56%,4.61%,5.04%,4.35%,-0.03%,3.11%,4.08%,4.14%,0.52%,3.57%,0.01%,1.69%,-0.00%,1.84%,1.81%,1.98%,0.03%,1.47%,Upgrade
