,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,-,8375,-,12015,-,9130,-,10298,-,9064,-,9284,-,8084,-,7296,-,5948,-,4118,Upgrade
1,Short-Term Investments,-,-,-,1750,-,1995,-,4268,-,4910,-,2024,-,3404,-,2019,-,1418,-,1643,Upgrade
2,Trading Asset Securities,-,2442,-,-,-,1625,-,-,-,-,-,-,-,-,-,-,-,0.39,-,0.54,Upgrade
3,Cash & Short-Term Investments,10817,10817,13765,13765,-,12750,14566,14566,-,13975,11307,11307,-,11488,9316,9316,-,7367,5762,5762,Upgrade
4,Cash Growth,-,-15.16%,-5.50%,-5.50%,-,-8.76%,28.82%,28.82%,-,21.65%,21.38%,21.38%,-,55.94%,61.67%,61.67%,-,30.76%,9.78%,9.78%,Upgrade
5,Accounts Receivable,-,11448,-,9712,-,8775,-,6736,-,5989,-,6508,-,5764,-,4533,-,5673,-,4392,Upgrade
6,Other Receivables,-,742.94,-,129.53,-,104.76,-,100.05,-,240.32,-,39.78,-,34.9,-,129.68,-,1006,-,444.95,Upgrade
7,Receivables,-,12190,-,9841,-,8879,-,6836,-,6229,-,6549,-,5799,-,4745,-,6679,-,4837,Upgrade
8,Inventory,-,3459,-,3139,-,2752,-,2555,-,2624,-,2480,-,1830,-,1861,-,2212,-,2536,Upgrade
9,Other Current Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,231.94,-,562.22,Upgrade
10,Total Current Assets,-,26466,-,26745,-,24382,-,23957,-,22828,-,20337,-,19117,-,15921,-,16490,-,13697,Upgrade
11,"Property, Plant & Equipment",-,11636,-,11643,-,11359,-,10977,-,10078,-,9564,-,9169,-,8934,-,9010,-,9282,Upgrade
12,Long-Term Investments,-,6446,-,4596,-,4658,-,3720,-,3052,-,3323,-,3242,-,2710,-,2134,-,1486,Upgrade
13,Goodwill,-,234.9,-,234.9,-,234.9,-,234.9,-,221.59,-,149.98,-,149.98,-,149.98,-,149.98,-,188.96,Upgrade
14,Other Intangible Assets,-,2240,-,2146,-,2265,-,1872,-,1464,-,425.87,-,459.33,-,494.6,-,508.74,-,1128,Upgrade
15,Long-Term Deferred Tax Assets,-,216.76,-,186.78,-,146.35,-,113.03,-,118.4,-,43,-,82.89,-,117.47,-,30.01,-,34.84,Upgrade
16,Long-Term Deferred Charges,-,-,-,52.53,-,-,-,35.81,-,-,-,41.98,-,-,-,14.15,-,-,-,8.08,Upgrade
17,Other Long-Term Assets,-,656.66,-,678.51,-,629.37,-,859.31,-,806.09,-,857.51,-,382.08,-,1728,-,135.1,-,493.81,Upgrade
18,Total Assets,-,47896,-,46282,-,43673,-,41770,-,38839,-,34742,-,32851,-,30070,-,29167,-,26318,Upgrade
19,Accounts Payable,-,3230,-,2889,-,2469,-,2206,-,1974,-,1770,-,1563,-,1359,-,1601,-,1532,Upgrade
20,Accrued Expenses,-,8.31,-,7.55,-,4217,-,3922,-,4020,-,3166,-,3184,-,2337,-,3007,-,1906,Upgrade
21,Short-Term Debt,-,202.56,-,441.27,-,-,-,145.64,-,16,-,-,-,-,-,99,-,124.94,-,23,Upgrade
22,Current Portion of Long-Term Debt,-,-,-,8.95,-,55.37,-,7.84,-,368.58,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Current Portion of Leases,-,119.99,-,149.63,-,153.11,-,142.07,-,92.53,-,38.42,-,95.01,-,124.84,-,81.78,-,74.24,Upgrade
24,Current Income Taxes Payable,-,226.98,-,379.45,-,291.25,-,261.61,-,363.12,-,260.73,-,255.02,-,378.84,-,270.86,-,258.82,Upgrade
25,Current Unearned Revenue,-,258.99,-,494.9,-,354.15,-,940.5,-,434.67,-,645.75,-,535.78,-,745.17,-,426.26,-,708.86,Upgrade
26,Other Current Liabilities,-,6388,-,5812,-,1485,-,1333,-,1191,-,1346,-,1289,-,1258,-,2393,-,1734,Upgrade
27,Total Current Liabilities,-,10435,-,10183,-,9026,-,8958,-,8459,-,7226,-,6922,-,6302,-,7904,-,6237,Upgrade
28,Long-Term Debt,-,-,-,-,-,19.9,-,28.95,-,11.79,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Long-Term Leases,-,66.32,-,107.06,-,186.89,-,258.04,-,193.66,-,55.62,-,59.5,-,92.88,-,108.57,-,90.3,Upgrade
30,Long-Term Unearned Revenue,-,-,-,340.53,-,372.32,-,270.92,-,242.6,-,250.2,-,204.73,-,253.97,-,155.52,-,154.73,Upgrade
31,Long-Term Deferred Tax Liabilities,-,571.8,-,574.84,-,556.58,-,611.99,-,516.07,-,381.48,-,360.21,-,320.44,-,293.33,-,304.43,Upgrade
32,Other Long-Term Liabilities,-,350.58,-,59.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.92,Upgrade
33,Total Liabilities,-,11424,-,11264,-,10161,-,10128,-,9423,-,7913,-,7547,-,6969,-,8462,-,6800,Upgrade
34,Common Stock,-,11006,-,10899,-,10899,-,10899,-,10899,-,10899,-,10899,-,10899,-,10899,-,10899,Upgrade
35,Additional Paid-In Capital,-,489.14,-,390.53,-,290.83,-,196.57,-,110.38,-,46.79,-,46.79,-,46.79,-,46.79,-,46.79,Upgrade
36,Retained Earnings,-,27270,-,26245,-,24944,-,23192,-,21134,-,19188,-,17602,-,15197,-,12675,-,11494,Upgrade
37,Treasury Stock,-,-612.04,-,-316.21,-,-334.67,-,-83.71,-,-83.71,-,-85.6,-,-100.71,-,-100.71,-,-100.71,-,-100.71,Upgrade
38,Comprehensive Income & Other,-,-3302,-,-4015,-,-3980,-,-4006,-,-4018,-,-4062,-,-3947,-,-3710,-,-3552,-,-3878,Upgrade
39,Total Common Equity,34851,34851,33203,33203,-,31819,30198,30198,-,28041,25987,25987,-,24500,22332,22332,-,19968,18462,18462,Upgrade
40,Minority Interest,-,1621,-,1815,-,1692,-,1444,-,1374,-,841.56,-,804.54,-,768.79,-,737.55,-,1056,Upgrade
41,Shareholders' Equity,36472,36472,35018,35018,-,33512,31642,31642,-,29415,26828,26828,-,25304,23101,23101,-,20706,19518,19518,Upgrade
42,Total Liabilities & Equity,-,47896,-,46282,-,43673,-,41770,-,38839,-,34742,-,32851,-,30070,-,29167,-,26318,Upgrade
43,Total Debt,388.87,388.87,706.9,706.9,-,415.26,582.54,582.54,-,682.56,94.04,94.04,-,154.51,316.71,316.71,-,315.29,187.54,187.54,Upgrade
