,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1073,1250,1860,1025,633.02,619.28,745.54,860.18,598.81,1111,1585,2541,1387,1186,-,2226,-,1408,1408,815.65,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.24,55.24,382.62,Upgrade
2,Trading Asset Securities,10,-,-,-,-,-,0.98,6.12,7.21,0.24,-,0.79,2.16,0.78,-,10.77,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,1083,1250,1860,1025,633.02,619.28,746.52,866.31,606.02,1111,1585,2542,1389,1187,2236,2236,-,1463,1463,1198,Upgrade
4,Cash Growth,71.09%,101.78%,149.13%,18.37%,4.45%,-44.25%,-52.90%,-65.92%,-56.36%,-6.37%,-29.12%,13.68%,-,-18.91%,52.84%,86.63%,-,14.09%,35.97%,-10.62%,Upgrade
5,Accounts Receivable,3502,3341,3015,3125,2750,2870,2640,2587,2762,2531,2799,2100,3034,2530,-,1675,-,2055,2055,2060,Upgrade
6,Other Receivables,57.04,20.16,33.29,20.84,48.14,23.48,53.35,36.16,29.77,2.23,35.74,11.01,20.89,24.35,-,10.52,-,161.58,161.58,16.41,Upgrade
7,Receivables,3560,3371,3049,3154,2800,2901,2694,2631,2793,2544,2835,2119,3055,2554,-,1691,-,2228,2228,2079,Upgrade
8,Inventory,1847,1627,1466,1414,1308,1370,1493,1344,1403,1566,1694,1519,1481,1404,-,1060,-,1269,1269,709.79,Upgrade
9,Other Current Assets,1070,860.97,1000,561.81,932.91,547.31,692.97,832.61,733.25,585.34,989.16,952.2,857.03,703.88,-,572.16,-,462.1,462.1,221.07,Upgrade
10,Total Current Assets,7560,7109,7375,6156,5674,5438,5626,5674,5536,5806,7104,7133,6782,5848,-,5559,-,5422,5422,4208,Upgrade
11,"Property, Plant & Equipment",6075,6091,6007,5985,5806,5745,5732,5725,5515,5482,5469,5349,5112,4745,-,4037,-,2496,2496,2209,Upgrade
12,Long-Term Investments,166.57,120.07,77.67,124.16,66.06,142.86,66.62,140.45,73.5,145.69,88.5,130.3,90.41,90.11,-,91.56,-,91.04,91.04,94.55,Upgrade
13,Goodwill,6.93,6.93,6.93,6.93,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
