,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Cash & Equivalents,-,730.96,705.1,789.07,688.78,813.29,715.41,572.69,765.38,702.61,739.6,924.53,1091,1370,1096,409.75,209.71,324.4,174.57,168.64,Upgrade
1,Trading Asset Securities,-,88.4,173.27,70.15,400.13,100.26,60.15,60.18,100.38,294.21,591.12,420.81,713.8,365.18,686.45,1428,1688,1582,150.75,171.2,Upgrade
2,Cash & Short-Term Investments,819.36,819.36,878.37,859.21,1089,913.55,775.55,632.87,865.76,996.83,1331,1345,1805,1735,1783,1837,1898,1906,325.32,339.84,Upgrade
3,Cash Growth,-24.75%,-10.31%,13.26%,35.76%,25.77%,-8.35%,-41.72%,-52.96%,-52.03%,-42.55%,-25.35%,-26.78%,-4.90%,-8.97%,447.96%,440.64%,290.14%,-,-39.61%,45.34%,Upgrade
4,Accounts Receivable,-,1411,1302,1125,1180,1436,1364,1240,1226,1131,930.67,875.49,857.6,735.94,731.64,533.61,555.88,535.57,409.57,447.52,Upgrade
5,Other Receivables,-,5.31,5.28,4.78,4.84,5.32,5.55,4.41,2.96,4.5,2.15,17.5,16.76,11.02,10.96,18.03,17.14,36.17,47.62,50.48,Upgrade
6,Receivables,-,1417,1308,1130,1185,1441,1370,1244,1229,1136,932.82,892.99,874.36,746.96,742.6,551.64,573.02,571.74,457.19,498.01,Upgrade
7,Inventory,-,367.26,305.21,302.95,278.62,361.15,515.18,498.02,422.53,312.96,138.66,156.71,133.43,121.98,107.41,87.76,83.47,81.86,80.8,71.86,Upgrade
8,Prepaid Expenses,-,-,16.54,-,4.54,-,10.91,-,4.47,-,3.96,-,5.79,-,4.98,-,-,-,-,-,Upgrade
9,Other Current Assets,-,245.81,320.81,200.53,160.79,170.84,222.36,267.2,285.3,412.47,574.03,288.15,180,132.86,109.92,80.43,55.11,60.39,114.28,48.44,Upgrade
10,Total Current Assets,-,2849,2829,2493,2718,2887,2894,2642,2807,2858,2980,2683,2998,2737,2748,2557,2609,2620,977.59,958.15,Upgrade
11,"Property, Plant & Equipment",-,808.14,807.08,814.9,555.47,568.05,564.99,570.16,573.47,558.09,112.51,128.11,108.72,107.44,90.72,75.6,51.53,42.06,47.15,35.79,Upgrade
12,Long-Term Investments,-,201.63,201.63,201.03,204.69,230.01,238.85,27.01,241.92,242.99,242.72,206.46,198.19,168.64,110.03,109.93,95.24,70.28,74.34,77.96,Upgrade
13,Goodwill,-,177.17,180.14,179.35,179.05,181.46,182.6,173.8,176.11,179.47,169.82,160.79,161.47,164.2,163.57,166.33,165.18,172.27,178.97,179.11,Upgrade
14,Other Intangible Assets,-,546.99,444.36,472.76,396.54,297.11,285.57,291.84,274.55,219.33,217.89,229.65,247.92,266.51,227.77,220.3,168.46,177.11,175.42,189.26,Upgrade
15,Long-Term Deferred Charges,-,32.87,35.33,32.9,31.1,150.32,134.98,126.73,125.88,172.9,163.92,152.2,138.43,126.16,113.66,122.21,103.29,60.44,5.72,6.2,Upgrade
16,Other Long-Term Assets,-,101.31,156.95,156.95,321.6,288.26,287.62,434.31,227.02,226.96,301.95,301.23,5.27,2.24,2.24,2.28,2.29,2.86,2.95,2.88,Upgrade
17,Total Assets,-,4717,4654,4351,4406,4602,4588,4266,4426,4458,4189,3862,3858,3572,3456,3254,3195,3145,1462,1449,Upgrade
18,Accounts Payable,-,175.87,180.14,100.86,96.07,100.33,140.66,146.99,214.07,208.61,211.55,232.68,231.25,180.66,242.5,166.47,136.64,169.55,176.3,162.58,Upgrade
19,Accrued Expenses,-,157.75,141.41,80.25,185.42,141.53,110.66,59.63,199.96,131.42,117.05,64.54,167.66,103.97,89.24,48.55,143.32,82.33,54.83,41.53,Upgrade
20,Short-Term Debt,-,-,-,-,-,-,9.31,9.31,0.7,0.7,1.4,1.4,11.47,23.34,11.62,-,-,-,-,-,Upgrade
21,Current Portion of Long-Term Debt,-,347.88,184.73,-,94.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Current Portion of Leases,-,-,34.75,-,20.39,-,23.13,-,29.75,-,31.49,-,18.47,-,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,-,28.56,2.18,20.45,3.29,22.68,2.03,16.02,3.76,33.83,3.73,13.17,3.05,21.53,0.66,10.73,2.33,13.74,9.39,6.65,Upgrade
24,Current Unearned Revenue,-,604.22,570.87,457.92,457.64,535.2,512.13,503.88,548.89,733.13,896.25,621.29,469.63,389.37,349.04,270.85,212.05,201.41,-,200.58,Upgrade
25,Other Current Liabilities,-,114.14,120.74,369.38,92.43,230.83,202.97,185.55,127.41,121.46,87,122.26,171.19,110.81,83.83,123.97,63.12,99.65,311.9,126.23,Upgrade
26,Total Current Liabilities,-,1428,1235,1029,950,1031,1001,921.39,1125,1229,1348,1055,1073,829.68,776.91,620.57,557.46,566.66,552.43,537.57,Upgrade
27,Long-Term Debt,-,838.83,844.08,670.32,659.61,611.9,508.59,402.67,348.73,348.7,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Long-Term Leases,-,50.92,43.78,41.03,22.27,26.35,21.44,24.08,20.45,15.89,16.78,23.31,16.93,19.94,21.39,14.75,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,-,-,33.22,33.22,33.22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Other Long-Term Liabilities,-,89.98,80.99,83.59,40.99,43.57,38.94,40.15,25.22,21.33,33.5,34.87,47.51,52.29,40.68,40.52,11.32,10.77,7.4,10.08,Upgrade
