,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Revenue,15.09,15.09,15.09,15.09,17.93,16.85,15.32,20.04,24.19,18.65,22.88,24.51,22.27,26.25,48.29,28.48,24.47,19.32,21.34,23.07,Upgrade
1,Revenue Growth (YoY),-15.84%,-10.42%,-1.46%,-24.70%,-25.86%,-9.66%,-33.07%,-18.22%,8.61%,-28.97%,-52.61%,-13.93%,-8.98%,35.90%,126.26%,23.46%,-0.58%,-12.54%,-3.30%,11.91%,Upgrade
2,Cost of Revenue,5.3,5.3,5.86,5.86,6.16,5.23,5.86,6.12,8.39,6.24,8.53,8.14,7.15,8.58,25.57,7.87,7.44,5.45,6.99,5.17,Upgrade
3,Gross Profit,9.79,9.79,9.23,9.23,11.77,11.62,9.46,13.92,15.8,12.41,14.36,16.37,15.12,17.67,22.72,20.61,17.02,13.87,14.36,17.89,Upgrade
4,"Selling, General & Admin",13.42,13.42,14.43,14.43,13.67,13.54,11.26,14.01,15.69,14.8,17.97,13.97,14.03,14.21,14.34,16.46,14,11.92,12.54,12.68,Upgrade
5,Operating Expenses,13.45,13.45,8.57,8.57,25.71,13.54,10.92,14.01,15.69,14.8,17.56,13.97,14.03,14.21,14.54,16.46,14,11.92,13.24,12.68,Upgrade
6,Operating Income,-3.66,-3.66,0.66,0.66,-13.94,-1.92,-1.46,-0.09,0.11,-2.39,-3.21,2.4,1.1,3.47,8.18,4.15,3.03,1.95,1.12,5.22,Upgrade
7,Interest Expense,-0.27,-0.27,-0.57,-0.57,-0.26,-0.27,-0.28,-0.19,-0.14,-0.19,-0.58,-0.08,-0.13,-0.18,-0.55,-0.7,-0.29,-0.1,-1.07,-0.02,Upgrade
8,Interest & Investment Income,0.86,0.86,0.96,0.96,1.95,1.52,2.21,1.5,1.49,0.59,-,0,0.04,0.1,-,0.1,0.19,0.09,-,0.17,Upgrade
