,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,32,30,33,35,38,40,37,33,43,36,43,49,48,52,44,51,58,54,46,50,52,Upgrade
1,Market Cap Growth,-25.68%,-25.68%,-10.29%,6.56%,-12.50%,12.12%,-13.92%,-32.97%,-9.09%,-31.96%,-2.47%,-3.19%,-18.52%,-3.00%,-4.71%,2.17%,12.50%,-41.18%,-56.41%,-51.83%,-56.36%,Upgrade
2,Enterprise Value,-60,-51,-55,-48,-45,-26,-29,-31,-21,-13,-6,1,-1,17,8,5,12,24,16,45,47,Upgrade
3,Last Close Price,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.06,0.08,0.07,0.08,0.09,0.09,0.10,0.08,0.09,0.11,0.10,0.09,0.09,0.10,Upgrade
4,PE Ratio,-,-,-,-,-,-14.79,-6.06,-,-,13.68,5.09,-,2.86,3.98,1.99,2.64,-22.92,-3.13,-1.26,-,-,Upgrade
5,PS Ratio,0.06,0.06,0.07,0.07,0.08,0.09,0.09,0.08,0.11,0.09,0.11,0.13,0.13,0.14,0.12,0.14,0.17,0.16,0.13,0.14,0.15,Upgrade
6,PB Ratio,0.17,0.15,0.17,0.18,0.19,0.19,0.18,0.16,0.20,0.17,0.20,0.23,-,0.24,0.22,0.25,-,0.27,0.25,0.28,-,Upgrade
7,P/TBV Ratio,0.16,0.16,0.17,0.18,0.20,0.20,0.18,0.17,0.20,0.17,0.20,0.23,-,0.25,0.22,0.26,-,0.28,0.26,0.28,-,Upgrade
8,P/FCF Ratio,1.20,1.08,1.30,1.52,3.27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,1.03,1.03,1.26,1.49,3.20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,-,-,-,-,-,-,-,-,-,-,-,0.00,-,0.05,0.02,0.01,0.04,0.07,0.05,0.13,0.13,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,1.37,0.77,0.64,1.11,2.23,1.21,2.80,2.57,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,1.90,1.12,-,1.60,3.07,1.57,3.32,2.90,Upgrade
13,Debt / Equity Ratio,0.10,0.10,0.10,0.11,0.11,0.11,0.11,0.11,0.10,0.10,0.11,0.11,-,0.12,0.17,0.17,-,0.17,0.19,0.19,-,Upgrade
14,Debt / EBITDA Ratio,1.94,2.47,2.47,1.67,1.67,2.02,4.43,1.68,4.07,2.22,4.19,-,-,1.38,1.68,154.42,-,3.10,4.46,2.28,-,Upgrade
15,Debt / FCF Ratio,0.74,0.73,0.79,0.91,1.81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Asset Turnover,1.73,1.71,1.69,1.66,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
17,Inventory Turnover,1047.67,1011.84,960.00,906.42,988.30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Quick Ratio,2.22,2.22,2.22,2.04,2.04,2.18,-,2.23,-,2.25,-,2.12,-,2.02,-,1.63,-,2.01,-,1.73,-,Upgrade
19,Current Ratio,2.37,2.37,2.37,2.31,2.31,2.47,-,2.73,-,2.98,-,2.90,-,2.93,-,2.54,-,2.99,-,2.70,-,Upgrade
20,Return on Equity (ROE),-3.54%,-3.51%,-9.49%,-9.24%,8.70%,0.23%,-14.23%,-0.17%,2.36%,1.80%,-,-,13.62%,7.42%,-,-,34.04%,2.13%,-,-,Upgrade,
