,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,125.59,125.59,124.11,124.11,124.06,113.11,98.43,100.43,97.2,94.95,79.42,94.82,91.9,94.26,80.07,87.82,89.28,85.53,63.38,85.79,Upgrade
1,Other Revenue,-,-,1.34,1.34,-,-,4.4,-,-,-,9.94,-,-,-,12.07,-,-,-,16.71,-,Upgrade
2,Revenue,125.59,125.59,125.46,125.46,124.06,113.11,102.83,100.43,97.2,94.95,89.36,94.82,91.9,94.26,92.14,87.82,89.28,85.53,80.09,85.79,Upgrade
3,Revenue Growth (YoY),1.24%,11.04%,22.01%,24.92%,27.63%,19.13%,15.07%,5.92%,5.77%,0.73%,-3.02%,7.97%,2.93%,10.20%,15.05%,2.36%,-2.34%,-2.90%,-6.32%,13.98%,Upgrade
4,Cost of Revenue,117.12,117.12,116.25,116.25,116.41,105.58,94.33,94.57,89.6,86.84,82.16,85.86,82.94,85.02,83.35,79.86,81.23,78.05,70.43,78.12,Upgrade
5,Gross Profit,8.47,8.47,9.21,9.21,7.65,7.53,8.5,5.86,7.61,8.1,7.21,8.96,8.96,9.24,8.79,7.96,8.06,7.48,9.66,7.68,Upgrade
6,"Selling, General & Admin",7.59,7.59,7.29,7.29,5.66,7.08,5.97,5.34,5.92,7.56,8.36,5.57,5.45,4.82,9.53,6.33,6.11,6.4,6.74,5.87,Upgrade
7,Operating Expenses,7.59,7.59,7.29,7.29,5.66,7.08,5.97,5.34,5.92,7.56,8.36,5.57,5.45,4.82,9.53,6.33,6.11,6.4,6.74,5.87,Upgrade
8,Operating Income,0.88,0.88,1.92,1.92,1.99,0.45,2.52,0.52,1.69,0.55,-1.15,3.38,3.51,4.43,-0.73,1.64,1.94,1.08,2.92,1.8,Upgrade
9,Interest Expense,-0.18,-0.18,-0.21,-0.21,-0.21,-0.2,-0.19,-0.17,-0.15,-0.15,-0.19,-0.16,-0.3,-0.37,-0.38,-0.36,-0.36,-0.37,-0.37,-0.38,Upgrade
10,Interest & Investment Income,0.09,0.09,0.05,0.05,0.03,0.03,0.03,0.02,0.04,0.02,0.1,0.01,0.01,0.01,0.01,0.01,0.09,0.02,0.02,0.03,Upgrade
11,Other Non Operating Income (Expenses),0.07,0.07,-3.03,-3.03,6.8,0.03,-8.49,0.02,1.43,0.03,-1.52,0.15,0,0.07,-0.13,0.09,0.11,-9.1,-13.21,-15.25,Upgrade
12,EBT Excluding Unusual Items,0.85,0.85,-1.27,-1.27,8.6,0.3,-6.13,0.38,3.01,0.45,-2.76,3.39,3.21,4.14,-1.23,1.38,1.78,-8.37,-10.63,-13.8,Upgrade
13,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-2.93,-,-,-,-,-,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Investments,0.03,0.03,0.04,0.04,-0.02,-0.03,-0.06,0.06,0.12,-0.01,-,-0,0.02,0,-,-0.8,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,-0.02,-0.02,-,-,-,0.08,0.05,-,-,-,-,0,0,-,-,-,0.18,-,Upgrade
16,Asset Writedown,-2.39,-2.39,-3.4,-3.4,-3.95,-,-0.64,-,-1.92,-,0.67,-,4.42,-,3.67,-,-0.12,-,-13.21,-,Upgrade
17,Other Unusual Items,-,-,0.41,0.41,-,-,-,-,-,0.82,1.65,-,-,-,-,-,14.82,9.71,4.81,-,Upgrade
18,Pretax Income,-1.51,-1.51,-4.24,-4.24,4.63,0.28,-6.84,0.52,1.26,1.26,-3.38,3.38,7.65,4.14,2.45,0.58,16.49,1.34,-18.86,-13.8,Upgrade
19,Income Tax Expense,0.2,0.2,0.43,0.43,0.17,0.16,0.6,0.61,-0.01,0.3,0.35,-0.4,0.56,0.38,-0.62,0.05,0.36,0.38,0.28,0.45,Upgrade
20,Earnings From Continuing Operations,-1.71,-1.71,-4.67,-4.67,4.46,0.12,-7.43,-0.09,1.26,0.96,-3.72,3.79,7.09,3.76,3.06,0.52,16.13,0.96,-19.14,-14.24,Upgrade
21,Net Income to Company,-1.71,-1.71,-4.67,-4.67,4.46,0.12,-7.43,-0.09,1.26,0.96,-3.72,3.79,7.09,3.76,3.06,0.52,16.13,0.96,-19.14,-14.24,Upgrade
22,Minority Interest in Earnings,-,-,0.08,0.08,0.21,-0.01,0.03,0.01,0.06,0.21,0.15,-0.1,0,-0.29,-0.68,-0.31,-0.25,-0.24,-0.22,-0.26,Upgrade
23,Net Income,-1.71,-1.71,-4.59,-4.59,4.68,0.11,-7.41,-0.08,1.32,1.17,-3.57,3.69,7.09,3.47,2.38,0.21,15.88,0.72,-19.36,-14.5,Upgrade
24,Net Income to Common,-1.71,-1.71,-4.59,-4.59,4.68,0.11,-7.41,-0.08,1.32,1.17,-3.57,3.69,7.09,3.47,2.38,0.21,15.88,0.72,-19.36,-14.5,Upgrade
25,Net Income Growth,-,-,-,-,254.24%,-90.84%,-,-,-81.39%,-66.32%,-,1624.30%,-55.34%,383.01%,-,-,-,27.53%,-,-,Upgrade
26,Shares Outstanding (Basic),540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,Upgrade
27,Shares Outstanding (Diluted),540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,Upgrade
