,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,107.04,107.04,103.17,103.17,83.81,-,90.31,-,81.32,-,74.48,-,68.56,-,72.49,-,79.04,-,65.49,-,Upgrade
1,Short-Term Investments,8.32,8.32,0.95,0.95,24.14,-,1.01,-,8.48,-,1.01,-,8.17,-,1.59,-,3.36,-,1.1,-,Upgrade
2,Trading Asset Securities,0.46,0.46,0.41,0.41,0.32,-,0.37,-,0.36,-,0.03,-,0.04,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,115.82,115.82,104.53,104.53,108.27,91.69,91.69,90.16,90.16,75.53,75.53,-,76.77,74.08,74.08,-,82.4,66.59,66.59,-,Upgrade
4,Cash Growth,6.97%,26.31%,14.00%,15.94%,20.09%,21.40%,21.40%,-,17.44%,1.96%,1.96%,-,-6.83%,11.25%,11.25%,-,94.96%,20.74%,20.74%,-,Upgrade
5,Accounts Receivable,97.5,97.5,94.37,94.37,106.11,-,86.74,-,79.72,-,82.86,-,72.35,-,70.39,-,65.48,-,53.48,-,Upgrade
6,Other Receivables,1.5,1.5,5.31,5.31,0.64,-,4.98,-,3.66,-,5.72,-,1.31,-,1.91,-,0.69,-,8.45,-,Upgrade
7,Receivables,112.88,112.88,123.02,123.02,134.64,-,128.75,-,139.17,-,146.54,-,140.32,-,151.03,-,137.44,-,128.37,-,Upgrade
8,Inventory,0.46,0.46,0.51,0.51,0.43,-,0.46,-,0.36,-,0.37,-,0.42,-,0.32,-,0.46,-,0.5,-,Upgrade
9,Prepaid Expenses,-,-,1.15,1.15,-,-,0.91,-,-,-,0.63,-,-,-,0.48,-,-,-,0.47,-,Upgrade
10,Other Current Assets,-,-,2.08,2.08,-,-,2.21,-,-,-,1.53,-,0.78,-,2.07,-,1.26,-,5.02,-,Upgrade
11,Total Current Assets,229.16,229.16,231.29,231.29,243.34,-,224.02,-,229.68,-,224.6,-,218.29,-,227.98,-,221.56,-,200.95,-,Upgrade
12,"Property, Plant & Equipment",42.93,42.93,48.83,48.83,57.63,-,62.21,-,63.02,-,66.89,-,67.96,-,62.88,-,58.55,-,60.24,-,Upgrade
13,Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,2.93,-,2.93,-,2.93,-,2.93,-,Upgrade
14,Other Long-Term Assets,5.72,5.72,5.89,5.89,5.88,-,-,-,0.28,-,0.28,-,0.28,-,0.57,-,1.06,-,1.24,-,Upgrade
15,Total Assets,290.55,290.55,297.79,297.79,306.85,-,286.23,-,292.98,-,291.77,-,289.45,-,294.36,-,284.11,-,265.36,-,Upgrade
16,Accounts Payable,32.75,32.75,35.71,35.71,33.91,-,23.98,-,24.2,-,19.36,-,16.26,-,14.92,-,13.03,-,15.5,-,Upgrade
17,Accrued Expenses,43.76,43.76,35.49,35.49,41.86,-,31.71,-,29.38,-,30.07,-,33.2,-,29.87,-,35.81,-,25.56,-,Upgrade
18,Short-Term Debt,18.86,18.86,19.37,19.37,19.86,-,20.35,-,20.85,-,21.37,-,21.89,-,22.4,-,22.9,-,23.4,-,Upgrade
19,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.94,-,-,-,-,-,Upgrade
20,Current Portion of Leases,1.13,1.13,1.44,1.44,2.37,-,1.33,-,1.24,-,1.62,-,2.51,-,1.32,-,0.98,-,1.26,-,Upgrade
21,Current Income Taxes Payable,0.16,0.16,1.46,1.46,0.56,-,2.17,-,1.3,-,0.44,-,0.56,-,1.14,-,1.3,-,3,-,Upgrade
22,Other Current Liabilities,-,-,6.84,6.84,-,-,2.62,-,-,-,4.54,-,-,-,10.05,-,-,-,5.73,-,Upgrade
23,Total Current Liabilities,96.66,96.66,100.31,100.31,98.56,-,82.17,-,76.97,-,77.41,-,74.41,-,89.64,-,74.02,-,74.45,-,Upgrade
24,Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.87,-,9.8,-,Upgrade
25,Long-Term Leases,-,-,0.13,0.13,0.11,-,0.82,-,0.34,-,0.45,-,0.6,-,1.4,-,0.08,-,-,-,Upgrade
26,Long-Term Deferred Tax Liabilities,0.54,0.54,0.54,0.54,0.6,-,0.61,-,0.58,-,0.57,-,0.6,-,0.58,-,1.12,-,0.92,-,Upgrade
27,Total Liabilities,97.19,97.19,100.98,100.98,99.27,-,83.6,-,77.89,-,78.43,-,75.62,-,91.62,-,85.1,-,85.17,-,Upgrade
28,Common Stock,5.4,5.4,5.4,5.4,5.4,-,5.4,-,5.4,-,5.4,-,5.4,-,5.4,-,5.4,-,5.4,-,Upgrade
29,Additional Paid-In Capital,219.92,219.92,219.92,219.92,219.92,-,219.92,-,219.92,-,219.92,-,219.92,-,219.92,-,219.92,-,219.92,-,Upgrade
30,Retained Earnings,-30.16,-30.16,-26.74,-26.74,-17.56,-,-22.35,-,-14.86,-,-17.35,-,-17.47,-,-28.03,-,-30.62,-,-47.22,-,Upgrade
31,Comprehensive Income & Other,-4.78,-4.78,-4.74,-4.74,-3.51,-,-3.68,-,1.26,-,1.73,-,2.29,-,2.04,-,1.9,-,0.18,-,Upgrade
32,Total Common Equity,190.39,190.39,193.84,193.84,204.25,199.3,199.3,211.72,211.72,209.7,209.7,-,210.14,199.34,199.34,-,196.6,178.28,178.28,-,Upgrade
33,Minority Interest,2.97,2.97,2.97,2.97,3.32,-,3.34,-,3.37,-,3.64,-,3.69,-,3.4,-,2.41,-,1.91,-,Upgrade
34,Shareholders' Equity,193.36,193.36,196.81,196.81,207.58,202.63,202.63,215.09,215.09,213.34,213.34,-,213.84,202.74,202.74,-,199.01,180.2,180.2,-,Upgrade
35,Total Liabilities & Equity,290.55,290.55,297.79,297.79,306.85,-,286.23,-,292.98,-,291.77,-,289.45,-,294.36,-,284.11,-,265.36,-,Upgrade
36,Total Debt,19.99,19.99,20.94,20.94,22.34,22.5,22.5,22.43,22.43,23.43,23.43,-,25,35.05,35.05,-,33.83,34.46,34.46,-,Upgrade
37,Net Cash (Debt),95.83,95.83,83.59,83.59,85.93,69.2,69.2,67.73,67.73,52.1,52.1,-,51.77,39.03,39.03,-,48.57,32.13,32.13,-,Upgrade
38,Net Cash Growth,11.51%,38.49%,20.80%,23.41%,26.87%,32.82%,32.82%,-,30.83%,33.49%,33.49%,-,6.60%,21.46%,21.46%,-,665.89%,-29.27%,-29.27%,-,Upgrade
39,Net Cash Per Share,0.18,0.18,0.15,0.15,0.16,0.13,0.13,0.13,0.13,0.10,0.10,-,0.10,0.07,0.07,-,0.09,0.06,0.06,-,Upgrade
40,Filing Date Shares Outstanding,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,Upgrade
41,Total Common Shares Outstanding,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,Upgrade
42,Working Capital,132.5,132.5,130.99,130.99,144.78,-,141.86,-,152.72,-,147.2,-,143.88,-,138.34,-,147.54,-,126.5,-,Upgrade
