,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+18 Quarters
0,Market Capitalization,57,43,66,96,108,124,133,149,152,192,204,200,176,157,195,174,195,180,155,160,178,Upgrade
1,Market Cap Growth,-65.43%,-65.43%,-50.36%,-35.57%,-28.63%,-35.50%,-34.59%,-25.50%,-13.64%,22.29%,4.62%,14.94%,-9.74%,-12.78%,25.81%,8.75%,9.55%,-3.74%,-22.50%,-21.95%,-19.82%,Upgrade
2,Enterprise Value,0,-18,5,39,51,60,70,44,47,73,85,68,44,43,81,77,98,89,64,72,90,Upgrade
3,Last Close Price,0.06,0.04,0.07,0.10,0.11,0.13,0.14,0.15,0.15,0.15,0.15,0.15,0.13,0.12,0.15,0.13,0.15,0.13,0.11,0.12,0.13,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-103.19,-,-,-,-,73.40,19.73,10.39,10.57,6.66,5.24,5.88,5.23,Upgrade
5,PS Ratio,3.56,2.67,3.85,3.32,4.52,4.34,3.55,3.50,2.86,3.99,4.17,4.54,4.38,2.48,2.71,2.11,2.01,1.72,1.43,1.53,1.51,Upgrade
6,PB Ratio,0.90,0.68,1.05,1.47,1.56,1.78,1.85,2.06,-,1.58,1.58,1.54,-,1.10,1.37,1.23,-,1.28,1.21,1.25,-,Upgrade
7,P/TBV Ratio,0.68,0.68,1.05,1.47,1.56,1.78,1.85,2.06,-,1.58,1.58,1.54,-,1.10,1.37,1.23,-,1.28,1.21,1.25,-,Upgrade
8,EV/Sales Ratio,0.01,-,0.32,1.35,2.15,2.10,1.85,1.03,0.88,1.52,1.74,1.54,1.09,0.68,1.13,0.93,1.01,0.85,0.59,0.69,0.76,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-132.19,-,-,-,-,14.40,6.45,3.67,4.16,2.65,1.79,2.15,2.19,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-45.11,-,-,-,-,21.11,7.06,3.88,-,2.74,1.85,2.23,2.25,Upgrade
11,Debt / Equity Ratio,0.01,0.01,0.01,0.00,0.01,0.01,0.01,0.01,-,0.01,0.01,0.01,-,0.01,0.00,0.00,-,0.01,0.01,0.01,-,Upgrade
12,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24,0.18,0.17,-,0.02,0.04,0.09,-,Upgrade
13,Asset Turnover,0.26,0.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Quick Ratio,19.51,19.51,19.51,14.87,-,19.10,-,10.25,-,19.56,-,6.66,-,10.49,-,9.97,-,6.97,-,3.83,-,Upgrade
15,Current Ratio,21.09,21.09,21.09,15.65,-,20.02,-,10.81,-,19.98,-,7.10,-,10.62,-,10.11,-,7.05,-,3.88,-,Upgrade
16,Return on Equity (ROE),-6.26%,-6.16%,-8.17%,-16.33%,-2.74%,-5.44%,-,-,-4.51%,-2.53%,-,-,2.16%,1.40%,-,-,25.32%,23.01%,-,-,Upgrade,
17,Return on Assets (ROA),-5.43%,-5.30%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Return on Capital (ROIC),-5.67%,-5.58%,-8.14%,-11.42%,-4.37%,-3.47%,-,-,-3.06%,-1.49%,-,-,1.59%,1.09%,-,-,19.10%,17.14%,-,-,Upgrade,
19,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,-,-,-,1.43%,-,13.89%,-,23.03%,-,25.09%,-,Upgrade
20,Earnings Yield,-10.86%,-14.47%,-8.59%,-5.92%,-7.16%,-2.13%,-2.67%,-2.28%,-0.97%,-4.51%,-3.18%,-2.58%,-1.58%,1.36%,5.07%,9.63%,9.46%,15.00%,19.10%,17.00%,19.10%,Upgrade
21,FCF Yield,-1.01%,-8.83%,-2.85%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,35.82%,-,1.98%,-,-,-,2.31%,-,-,-,2.13%,-,Upgrade
23,Buyback Yield / Dilution,0.64%,0.29%,0.63%,0.86%,0.76%,1.17%,1.42%,2.41%,3.25%,3.49%,2.95%,1.59%,0.71%,0.03%,-,-,-,-,-,-,-,Upgrade
24,Total Shareholder Return,0.64%,0.29%,0.63%,0.86%,0.76%,1.17%,1.42%,2.41%,3.25%,39.31%,2.95%,3.57%,0.71%,0.03%,-,2.31%,-,-,-,2.13%,-,Upgrade
