,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,629.84,1160,1417,1195,1130,1366,837.24,1353,868.7,1078,Upgrade
1,Trading Asset Securities,366.88,259.43,239.53,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,996.72,1420,1656,1195,1130,1366,837.24,1353,868.7,1078,Upgrade
3,Cash Growth,-39.82%,18.81%,46.51%,-12.51%,35.03%,0.99%,-3.62%,25.51%,13.32%,40.25%,Upgrade
4,Accounts Receivable,2012,1910,1763,2165,2728,3323,3661,3000,2932,2954,Upgrade
5,Other Receivables,122.19,159.19,108.07,144.35,207.72,236.69,162.97,102.88,76.73,109.24,Upgrade
6,Receivables,2298,2240,2075,2507,3080,3711,3972,3243,3143,3201,Upgrade
7,Inventory,1390,1267,2083,2351,3241,3177,2590,2204,2001,2245,Upgrade
8,Prepaid Expenses,562.11,585.15,606.47,624.29,474.41,489.89,511.94,452.83,503.79,530.42,Upgrade
9,Other Current Assets,287.7,2522,1270,1315,551.2,610.63,465.23,404.84,427.31,409.87,Upgrade
10,Total Current Assets,5534,8034,7690,7993,8477,9354,8376,7658,6944,7464,Upgrade
11,"Property, Plant & Equipment",4517,4924,5519,5979,6647,7065,6581,6219,5787,5499,Upgrade
12,Long-Term Investments,293.34,182.84,121.05,119.39,14.88,33.08,44.91,59.08,60.19,61.98,Upgrade
13,Other Intangible Assets,8.74,-,183.67,-,-,-,-,-,-,-,Upgrade
14,Long-Term Accounts Receivable,-,-,0.62,3.2,-,-,3.27,6.34,8.72,13.07,Upgrade
15,Long-Term Deferred Tax Assets,14.15,11.16,4.58,3.7,3.7,3.7,3.7,3.7,3.7,3.7,Upgrade
16,Other Long-Term Assets,165.83,151.16,188.52,130.27,269.1,300.26,636.6,354.31,452.91,531.15,Upgrade
17,Total Assets,10534,13303,13708,14229,15412,16755,15645,14300,13256,13573,Upgrade
18,Accounts Payable,2125,1837,1910,2531,3058,3772,3807,3207,2509,2948,Upgrade
19,Accrued Expenses,345.62,282.82,475.52,548.67,604.98,837.96,586.24,640.79,463.12,580.3,Upgrade
20,Short-Term Debt,-,896.17,-,1130,-,1780,-,1265,-,1584,Upgrade
21,Current Portion of Long-Term Debt,569.25,982.05,1765,798,2454,1152,3002,962.74,2277,1048,Upgrade
22,Current Portion of Leases,1.91,5.29,8.78,7.11,8.73,12.5,15.96,21.57,19.78,18.35,Upgrade
23,Current Income Taxes Payable,94.85,93.6,92.36,97.65,127.21,129.72,97.63,114.28,95.21,134.42,Upgrade
24,Current Unearned Revenue,-,11.93,-,20.61,-,18.15,-,-,-,-,Upgrade
25,Other Current Liabilities,-,964.25,337.21,311.69,17.93,18.1,-,-,30.03,30.03,Upgrade
26,Total Current Liabilities,3137,5073,4589,5444,6271,7720,7509,6212,5394,6344,Upgrade
27,Long-Term Debt,350.62,1065,998.79,1051,1107,638.66,877.43,1300,1748,1117,Upgrade
28,Long-Term Leases,23.06,24.73,27.99,8.53,10.3,13.42,18.78,23.06,28.63,37.83,Upgrade
29,Long-Term Deferred Tax Liabilities,58.24,58.71,60.64,60.83,64.21,66,100.43,99.5,90.86,91.5,Upgrade
30,Other Long-Term Liabilities,88.34,77.44,-,33.63,63.31,95.59,-,-,-,-,Upgrade
31,Total Liabilities,3657,6299,5676,6598,7516,8534,8506,7634,7262,7591,Upgrade
32,Common Stock,97.36,97.36,97.36,97.19,97.19,97.19,64.8,64.8,64.8,64.8,Upgrade
33,Additional Paid-In Capital,1781,1781,1781,1777,1777,1777,1060,1060,1060,1063,Upgrade
34,Retained Earnings,5063,5050,6299,6280,6143,6109,5935,5881,5528,5499,Upgrade
