,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,2675,2162,2086,2468,2089,2505,2926,2684,4087,1831,Upgrade
1,Short-Term Investments,23.78,60.23,114.05,49.48,-,12.23,-,-,-,-,Upgrade
2,Trading Asset Securities,292.3,336.76,-,380.62,313.08,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,2991,2559,2200,2899,2402,2518,2926,2684,4087,1831,Upgrade
4,Cash Growth,35.98%,-11.72%,-8.41%,15.13%,-17.92%,-6.18%,-28.40%,46.58%,112.83%,73.59%,Upgrade
5,Accounts Receivable,1713,1571,1681,1363,2729,2020,2052,1736,1229,1535,Upgrade
6,Other Receivables,399.17,1547,650.46,978.97,722.01,627.25,280.19,185.12,323.57,331.27,Upgrade
7,Receivables,2112,3118,2332,2342,3451,2647,2385,1974,1588,1866,Upgrade
8,Inventory,5235,5523,6719,7831,7552,7372,5308,3971,5457,5416,Upgrade
9,Prepaid Expenses,31.22,35.05,82.99,29.83,82.31,35.01,71.12,52.04,54.52,104.67,Upgrade
10,Restricted Cash,-,-,-,-,-,-,-,-,-,9.45,Upgrade
11,Other Current Assets,428.35,472.62,546.28,527.2,450.54,477.24,709.91,646.43,646.61,573.74,Upgrade
12,Total Current Assets,10797,11707,11880,13629,13937,13049,11400,9328,11833,9801,Upgrade
13,"Property, Plant & Equipment",9595,9867,11299,11376,11350,10620,10441,10386,10726,10960,Upgrade
14,Long-Term Investments,380.49,394.94,334.91,360.04,318.96,320.94,275.28,290.08,275.78,243.27,Upgrade
15,Goodwill,-,26.97,-,26.97,-,26.97,-,17.64,-,17.64,Upgrade
16,Other Intangible Assets,59.93,34.78,63.59,38.44,67.25,42.1,61.58,45.77,65.24,49.43,Upgrade
17,Long-Term Deferred Tax Assets,366.74,397.1,411.04,305.62,110.87,91.98,85.04,89.71,129.22,103.68,Upgrade
18,Other Long-Term Assets,372.66,382.7,494.16,414.89,558.88,292,-,-,-,-,Upgrade
19,Total Assets,21572,22811,24483,26151,26343,24443,22263,20157,23028,21175,Upgrade
20,Accounts Payable,943.2,868.85,3139,4597,4730,4576,4623,2653,3496,3036,Upgrade
21,Accrued Expenses,440.07,522.33,572.8,538.07,588.5,666.41,544.81,582.7,440.29,553.07,Upgrade
22,Short-Term Debt,1847,2509,241.86,559.04,-,-,-,-,-,-,Upgrade
23,Current Portion of Long-Term Debt,4102,4146,4885,5155,4410,3862,3094,3962,5316,3454,Upgrade
24,Current Portion of Leases,35.85,47.04,57.49,55.69,232.63,31.62,51.6,60.52,39.12,35.77,Upgrade
25,Current Income Taxes Payable,44.91,222.29,64.33,123.88,164.06,188.77,175.94,69.98,26.21,96.88,Upgrade
26,Current Unearned Revenue,214.48,481.18,946.69,659.46,472.8,361.63,190.48,220.14,126.69,133.03,Upgrade
27,Other Current Liabilities,219.42,322.05,327.37,478.13,319.66,403.15,417.74,463.64,400.61,274.42,Upgrade
28,Total Current Liabilities,7847,9118,10235,12167,10918,10089,9098,8011,9845,7583,Upgrade
29,Long-Term Debt,3494,3578,4352,3388,3739,3383,3111,3255,4719,5069,Upgrade
30,Long-Term Leases,135.69,162.27,253.01,258.7,190,82.63,96.78,125.23,124.39,135.39,Upgrade
31,Long-Term Deferred Tax Liabilities,174.74,198.09,207.65,236.03,293.22,286.48,297.11,292.66,284.69,287.46,Upgrade
32,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,95.52,-,Upgrade
33,Total Liabilities,11651,13056,15047,16050,15140,13842,12603,11685,15068,13075,Upgrade
34,Common Stock,96.96,96.96,96.96,96.96,96.96,96.96,96.88,96.71,96.71,96.71,Upgrade
35,Additional Paid-In Capital,462.06,462.06,462.06,462.06,462.06,462.06,455.3,433.78,433.78,433.78,Upgrade
36,Retained Earnings,7809,8193,7196,8563,9115,9164,7522,6951,5919,6550,Upgrade
37,Comprehensive Income & Other,1063,396.83,1064,380.06,932.68,314.89,942.72,381.91,906.88,392.85,Upgrade
38,Total Common Equity,9430,9149,8819,9502,10607,10038,9017,7863,7356,7473,Upgrade
39,Minority Interest,490.26,606.28,616.02,599.85,595.55,562.68,643.72,609.47,604.12,625.92,Upgrade
40,Shareholders' Equity,9921,9755,9435,10101,11203,10601,9661,8473,7960,8099,Upgrade
41,Total Liabilities & Equity,21572,22811,24483,26151,26343,24443,22263,20157,23028,21175,Upgrade
42,Total Debt,9615,10441,9789,9417,8572,7359,6353,7403,10198,8695,Upgrade
43,Net Cash (Debt),-6624,-7882,-7590,-6518,-6170,-4842,-3427,-4719,-6112,-6864,Upgrade
44,Net Cash Per Share,-7.22,-8.59,-8.27,-7.10,-6.72,-5.27,-3.74,-5.16,-6.68,-7.50,Upgrade
45,Filing Date Shares Outstanding,918,918,918,918,918,918,917,915,915,915,Upgrade
46,Total Common Shares Outstanding,918,918,918,918,918,918,917,915,915,915,Upgrade
47,Working Capital,2950,2590,1645,1462,3020,2959,2302,1317,1988,2217,Upgrade
48,Book Value Per Share,10.27,9.97,9.61,10.35,11.55,10.93,9.83,8.59,8.04,8.17,Upgrade
49,Tangible Book Value,9371,9087,8756,9436,10540,9969,8955,7800,7291,7406,Upgrade
50,Tangible Book Value Per Share,10.21,9.90,9.54,10.28,11.48,10.86,9.77,8.52,7.97,8.09,Upgrade
51,Land,-,109.39,-,188.49,-,163.96,-,167.79,-,170.01,Upgrade
52,Buildings,-,3849,-,4303,-,4165,-,4129,-,3847,Upgrade
53,Machinery,-,9466,-,9533,-,8575,-,9244,-,8475,Upgrade
54,Construction In Progress,-,876.75,-,1316,-,1510,-,530.86,-,1329,Upgrade
