,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,56.52,60.83,60.03,51.56,56.55,75.73,61.68,63.05,58.47,52.13,Upgrade
1,Short-Term Investments,0.72,0.6,0.6,0.59,0.64,0.87,0.77,0.7,0.52,0.83,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,0.04,-,0.05,-,Upgrade
3,Cash & Short-Term Investments,57.24,61.42,60.63,52.15,57.2,76.6,62.48,63.75,59.04,52.96,Upgrade
4,Cash Growth,-5.59%,17.79%,6.00%,-31.93%,-8.46%,20.16%,5.84%,20.38%,53.03%,27.16%,Upgrade
5,Accounts Receivable,97.24,96.65,88.51,87.65,86.49,92.43,102.68,105.8,85.4,76.22,Upgrade
6,Other Receivables,6.57,3.25,3.71,4.2,4.06,7.17,5.29,11.82,10.27,11.28,Upgrade
7,Receivables,103.85,99.93,92.25,91.88,90.58,99.63,107.99,118.03,96.49,88.95,Upgrade
8,Inventory,67.41,69.49,73.01,79.56,81.18,84.36,77.53,66.18,55.59,64.67,Upgrade
9,Prepaid Expenses,3.08,2.39,1.94,1.85,1.56,2.35,1.51,1.6,0.99,1.19,Upgrade
10,Other Current Assets,14.81,14.8,16.07,14.59,8.34,7.82,8.2,6.71,4.91,12.28,Upgrade
11,Total Current Assets,246.38,248.04,243.89,240.02,238.85,270.77,257.72,256.27,217.02,220.05,Upgrade
12,"Property, Plant & Equipment",65.76,64.8,63.19,65.1,63.25,66.4,67.71,68.02,61.6,53.49,Upgrade
13,Long-Term Investments,7.3,7.87,6.17,6.48,7.18,7.12,6.25,6.78,6.68,6.31,Upgrade
14,Goodwill,12.91,12.23,12.23,12.23,12.23,12.23,12.23,12.23,12.23,12.23,Upgrade
15,Other Intangible Assets,1.01,1.03,1.04,1.06,1.1,1.18,1.22,1.22,1.21,1.2,Upgrade
16,Long-Term Accounts Receivable,81.65,71.08,73.24,76.98,76.96,77.75,69.36,64.22,58.54,54.48,Upgrade
17,Long-Term Deferred Tax Assets,0.51,0.42,0.28,0.4,0.38,0.37,0.35,0.29,0.25,0.16,Upgrade
18,Other Long-Term Assets,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,Upgrade
19,Total Assets,415.91,405.84,400.44,402.67,400.37,436.25,415.27,409.47,357.99,348.39,Upgrade
20,Accounts Payable,42.47,39.48,35.59,44.96,43.54,45.51,43.73,50.09,39.83,41.01,Upgrade
21,Accrued Expenses,11.09,8.38,2.44,15.72,19.7,20.51,21.28,22.24,18.98,17.27,Upgrade
22,Short-Term Debt,10.85,8.36,9.97,14.05,13,22.71,17.57,15.66,10.87,14.11,Upgrade
23,Current Portion of Long-Term Debt,10.38,10.92,9.69,9.95,10.81,11.38,9.79,13.06,12.54,4.81,Upgrade
24,Current Portion of Leases,1.89,1.46,1.37,1.31,1.32,1.49,2.12,1.76,1.48,2.71,Upgrade
25,Current Income Taxes Payable,1.58,1.46,1.68,3.19,3.93,3.68,4.34,4.17,4.04,3.61,Upgrade
26,Current Unearned Revenue,13.78,14.09,10.81,14.48,18,21.55,19.48,18.53,17.05,14.49,Upgrade
27,Other Current Liabilities,21.16,18.6,26.6,34.15,31.87,32.09,31.88,25.79,24.27,19.5,Upgrade
28,Total Current Liabilities,113.17,102.75,98.15,137.81,142.17,158.91,150.18,151.29,129.07,117.5,Upgrade
29,Long-Term Debt,48.88,51.51,56.03,9.81,10.07,11.73,12.76,13.55,9.58,16.81,Upgrade
30,Long-Term Leases,5.92,5.05,5.04,5.16,4.86,4.58,4.56,5.08,1.13,0.22,Upgrade
31,Long-Term Deferred Tax Liabilities,0.72,0.64,0.57,0.69,0.68,0.79,0.79,0.59,0.59,0.66,Upgrade
32,Total Liabilities,168.69,159.96,159.77,153.47,157.77,176.01,168.29,170.5,140.36,135.18,Upgrade
33,Common Stock,85.47,84.76,84.76,82.87,81.49,81.49,81.49,79.21,79.21,78.1,Upgrade
34,Retained Earnings,130.88,121.17,123.88,120.86,122.48,119.19,114.21,98.58,92.83,84.08,Upgrade
35,Comprehensive Income & Other,-9.62,-3.17,-10.01,-2.74,-6.13,5.57,1.44,5.71,-2.03,1.64,Upgrade
36,Total Common Equity,206.73,202.75,198.62,200.99,197.83,206.25,197.14,183.51,170.02,163.82,Upgrade
37,Minority Interest,40.48,43.13,42.04,48.21,44.77,54,49.84,55.46,47.6,49.39,Upgrade
