,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,197.87,174.57,172.61,170.41,180.07,190.71,222.98,217.16,194.68,167.19,Upgrade
1,Revenue Growth (YoY),14.63%,2.44%,-4.14%,-10.64%,-19.24%,-12.18%,14.54%,29.89%,35.17%,13.76%,Upgrade
2,Cost of Revenue,148.35,130.68,126.31,125.14,129.33,136.96,161.85,159.23,140.93,126.02,Upgrade
3,Gross Profit,49.52,43.89,46.31,45.27,50.74,53.75,61.13,57.93,53.75,41.17,Upgrade
4,"Selling, General & Admin",37.38,34.16,35.3,31.41,33.47,34.37,38.94,33.43,29.68,26.86,Upgrade
5,Other Operating Expenses,-1.74,-1.43,-2.4,-1.71,-1.25,-1.64,-2.37,-1.5,2.31,-1.43,Upgrade
6,Operating Expenses,35.64,32.81,34.35,29.83,32.14,32.52,37.35,32.86,32.95,25.01,Upgrade
7,Operating Income,13.88,11.08,11.96,15.45,18.6,21.22,23.78,25.07,20.8,16.16,Upgrade
8,Interest Expense,-2.7,-2.77,-3.36,-2.07,-2.23,-1.26,-0.79,-0.68,-0.76,-0.97,Upgrade
9,Interest & Investment Income,0.11,0.22,-,0.13,0.19,0.22,0.15,0.22,0.06,0.24,Upgrade
10,Earnings From Equity Investments,-0.47,-0.15,-0.31,-0.36,0.08,1.08,0.74,0.37,0.51,0.47,Upgrade
11,Currency Exchange Gain (Loss),0.39,-0.1,-2.74,0.21,-5.33,-0.57,1.12,1.09,-3.7,0.72,Upgrade
12,EBT Excluding Unusual Items,11.21,8.29,5.55,13.35,11.32,20.69,24.99,26.05,16.92,16.62,Upgrade
13,Gain (Loss) on Sale of Investments,-0.04,-,-,-,-,-,-0.7,-,-,0.02,Upgrade
14,Gain (Loss) on Sale of Assets,0.01,0.22,0,0,-0,0.03,2.19,0.01,-0.01,-0.01,Upgrade
15,Asset Writedown,-0.01,-,-0.02,-0.01,-,-,-0.09,-0,-0,-0,Upgrade
16,Legal Settlements,-,-,-,-,-,-,-,-,-1.55,-,Upgrade
17,Other Unusual Items,-0.03,-,-0,0,-,-,0.01,-,-,-,Upgrade
18,Pretax Income,11.14,8.52,5.53,13.35,11.31,20.71,26.41,26.07,15.36,16.63,Upgrade
19,Income Tax Expense,2.98,2.71,3.42,4.29,4.37,4.58,6.73,6.68,5.75,3.75,Upgrade
20,Earnings From Continuing Operations,8.16,5.81,2.11,9.06,6.95,16.13,19.68,19.39,9.61,12.88,Upgrade
21,Minority Interest in Earnings,-3.42,-2.03,-1.74,-4.48,-3.4,-5.06,-6.36,-7.22,-4.05,-3.31,Upgrade
22,Net Income,4.74,3.78,0.37,4.58,3.55,11.07,13.32,12.17,5.57,9.57,Upgrade
23,Net Income to Common,4.74,3.78,0.37,4.58,3.55,11.07,13.32,12.17,5.57,9.57,Upgrade
24,Net Income Growth,1174.46%,-17.45%,-89.52%,-58.63%,-73.34%,-9.02%,139.23%,27.11%,271.38%,72.53%,Upgrade
25,Shares Outstanding (Basic),448,446,445,440,439,439,438,435,434,430,Upgrade
26,Shares Outstanding (Diluted),448,446,445,440,439,439,438,435,434,430,Upgrade
27,Shares Change (YoY),0.71%,1.28%,1.38%,0.39%,0.23%,0.76%,0.94%,1.34%,1.47%,4.69%,Upgrade
28,EPS (Basic),0.01,0.01,0.00,0.01,0.01,0.03,0.03,0.03,0.01,0.02,Upgrade
29,EPS (Diluted),0.01,0.01,0.00,0.01,0.01,0.03,0.03,0.03,0.01,0.02,Upgrade
30,EPS Growth,1166.27%,-18.49%,-89.63%,-58.79%,-73.51%,-9.70%,137.00%,25.43%,266.75%,65.05%,Upgrade
31,Free Cash Flow,-0.16,11.02,-24.81,-3.7,5.78,14.93,5.38,-3.56,17.16,2.91,Upgrade
32,Free Cash Flow Per Share,-0.00,0.02,-0.06,-0.01,0.01,0.03,0.01,-0.01,0.04,0.01,Upgrade
33,Operating Margin,7.01%,6.35%,6.93%,9.06%,10.33%,11.13%,10.66%,11.54%,10.69%,9.67%,Upgrade
34,Profit Margin,2.40%,2.17%,0.22%,2.69%,1.97%,5.80%,5.97%,5.60%,2.86%,5.73%,Upgrade
35,Free Cash Flow Margin,-0.08%,6.31%,-14.37%,-2.17%,3.21%,7.83%,2.41%,-1.64%,8.81%,1.74%,Upgrade
36,EBITDA,17.29,14.23,15,17.98,20.93,23.76,26.27,27.35,22.93,18.09,Upgrade
37,D&A For EBITDA,3.41,3.14,3.04,2.54,2.33,2.54,2.5,2.29,2.13,1.93,Upgrade
38,EBIT,13.88,11.08,11.96,15.45,18.6,21.22,23.78,25.07,20.8,16.16,Upgrade
