,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Market Capitalization,80362,79676,58129,40877,39892,43605,48405,61273,73667,57072,145162,112994,238906,218155,256919,281962,351029,203747,-,-,-,Upgrade
1,Market Cap Growth,82.72%,82.72%,20.09%,-33.29%,-45.85%,-23.60%,-66.65%,-45.77%,-69.16%,-73.84%,-43.50%,-59.93%,-31.94%,7.07%,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,66508,66236,41173,23921,24288,27895,31859,44727,58300,41705,128094,95918,223669,202918,245961,271004,351428,204145,-,-,-,Upgrade
3,Last Close Price,13.00,12.90,9.42,6.58,6.43,7.03,7.82,9.80,11.79,9.13,23.35,17.97,38.00,34.70,40.94,44.74,56.61,33.06,-,-,-,Upgrade
4,PE Ratio,48.00,47.55,33.94,23.41,22.24,25.41,24.30,24.63,25.95,15.71,32.67,20.15,36.81,34.43,41.06,62.52,123.16,95.74,-,-,-,Upgrade
5,Forward PE,45.45,38.19,29.69,21.97,16.52,18.66,16.30,19.58,17.65,14.10,26.53,18.15,27.80,27.24,35.32,45.04,67.62,46.96,-,-,-,Upgrade
6,PS Ratio,6.27,6.26,4.88,3.39,3.24,3.60,3.86,4.51,5.37,4.22,9.95,6.98,14.15,13.46,16.33,20.58,29.53,19.59,-,-,-,Upgrade
7,PB Ratio,3.38,3.37,2.54,1.77,1.69,1.95,2.15,2.58,3.20,-,6.30,4.65,10.11,9.38,12.00,13.34,23.84,14.40,-,-,-,Upgrade
8,P/TBV Ratio,3.39,3.39,2.55,1.78,1.70,1.96,2.16,2.59,3.21,-,6.32,4.66,10.14,9.41,12.04,13.39,24.01,14.50,-,-,-,Upgrade
9,P/FCF Ratio,-,-,270.53,93.92,-,-,74.27,-280.74,-,-,-,-,-,-,57.01,73.54,108.84,78.91,-,-,-,Upgrade
10,P/OCF Ratio,-,-,89.74,45.03,-,-,41.77,145.07,-,-,-,-,54.24,45.25,48.62,63.81,96.76,67.04,-,-,-,Upgrade
11,PEG Ratio,3.78,4.67,3.36,2.48,40.38,45.61,-,3.61,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/Sales Ratio,5.23,5.20,3.46,1.98,1.97,2.30,2.54,3.29,4.25,3.08,8.78,5.92,13.25,12.52,15.63,19.78,29.56,19.63,-,-,-,Upgrade
13,EV/EBITDA Ratio,28.48,-23.74,-13.00,-7.59,-,-9.18,-11.73,-18.29,-,6.34,27.43,15.95,31.70,28.73,34.40,45.45,72.08,51.38,-,-,-,Upgrade
14,EV/EBIT Ratio,33.93,-21.16,-11.85,-6.96,-,-8.50,-10.81,-16.71,-,6.51,28.42,16.33,32.19,29.14,34.84,46.05,73.08,52.07,-,-,-,Upgrade
15,EV/FCF Ratio,-,-,191.62,54.96,-,-,48.89,-204.93,-,-,-,-,-,-,54.58,70.68,108.97,79.07,-,-,-,Upgrade
16,Debt / Equity Ratio,0.10,0.10,0.10,0.10,0.04,0.02,0.02,0.02,0.03,-,0.06,0.06,0.04,0.04,0.02,0.02,0.03,0.03,2.05,2.05,1.46,Upgrade
17,Debt / EBITDA Ratio,0.96,0.15,1.69,1.69,-,0.04,0.34,0.34,-,-,0.44,0.44,0.15,0.15,0.05,0.05,0.06,0.06,0.73,0.73,0.35,Upgrade
18,Debt / FCF Ratio,-,-,10.15,5.05,-,-,0.77,-2.44,-,-,-,-,-,-,0.09,0.11,0.12,0.15,1.09,1.12,0.62,Upgrade
19,Asset Turnover,-,0.38,0.39,-,-,0.43,0.42,-,-,0.48,0.49,0.59,0.63,0.68,0.79,0.83,1.27,1.69,1.97,2.63,Upgrade,
20,Inventory Turnover,-,-,7.64,7.77,-,-,8.67,8.17,-,-,10.54,10.44,11.30,11.96,12.33,13.11,12.21,14.57,13.15,9.23,8.35,Upgrade
21,Quick Ratio,-,-,3.71,3.71,5.22,-,6.13,6.13,5.04,-,4.76,4.76,5.09,5.09,6.67,6.67,5.67,5.67,1.78,1.78,0.77,Upgrade
22,Current Ratio,-,-,3.96,3.96,5.49,-,6.39,6.39,5.35,-,4.91,4.91,5.30,5.30,6.90,6.90,5.90,5.90,1.95,1.95,1.06,Upgrade
23,Return on Equity (ROE),7.11%,6.41%,6.39%,8.54%,8.84%,6.89%,6.96%,-,-,14.07%,14.23%,25.02%,26.00%,32.33%,38.12%,37.47%,69.56%,15.96%,18.09%,341.05%,Upgrade,
24,Return on Assets (ROA),-,2.08%,2.12%,-,-,2.94%,2.93%,-,-,7.08%,7.19%,13.71%,14.46%,19.21%,22.33%,23.01%,35.11%,36.18%,42.10%,56.48%,Upgrade,
