,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,13.49,272.96,32.06,1187,414.79,-0.39,8.16,-122.4,144.76,17.55,Upgrade
1,Revenue Growth (YoY),-57.92%,-77.00%,-92.27%,-,4983.16%,-,-94.36%,-,755.92%,78.20%,Upgrade
2,Cost of Revenue,7.7,166.24,21.02,534.53,391,2.05,1.54,-66.34,73.53,4.53,Upgrade
3,Gross Profit,5.79,106.73,11.04,652.48,23.79,-2.44,6.62,-56.06,71.23,13.02,Upgrade
4,"Selling, General & Admin",47.87,17.29,63.04,86.38,48.72,110.42,54.42,66.4,53.25,69.69,Upgrade
5,Operating Expenses,47.87,17.29,63.04,86.38,48.72,112.65,52.19,75.64,52.2,82.04,Upgrade
6,Operating Income,-42.08,89.44,-52,566.1,-24.93,-115.09,-45.57,-131.7,19.03,-69.02,Upgrade
7,Interest Expense,-52.72,-76.73,-70.53,-165,-38.71,-68.46,-67.23,-56.43,-30.35,-37.58,Upgrade
8,Interest & Investment Income,0.13,0.2,0.3,0.4,0.64,0.91,0.64,12.37,0.52,-,Upgrade
9,Other Non Operating Income (Expenses),0.93,94.55,0.75,14.42,1.31,1.6,2.39,3.98,1.5,1.94,Upgrade
10,EBT Excluding Unusual Items,-93.73,107.46,-121.48,415.92,-61.69,-181.04,-109.77,-171.79,-9.3,-104.66,Upgrade
11,Impairment of Goodwill,-,-,-,-,-,-50.29,-,-,-,-,Upgrade
12,Gain (Loss) on Sale of Assets,-,-153.17,-,-,222.17,-,-,-,-,-8.82,Upgrade
13,Asset Writedown,-,-1.75,-,-28.51,-,-,-,-35.52,-,-68.4,Upgrade
14,Other Unusual Items,-,-,-,-,-,-,-,0.01,-,0.11,Upgrade
15,Pretax Income,-93.73,-47.46,-121.48,387.41,160.48,-231.33,-109.77,-207.29,-9.3,-181.77,Upgrade
16,Income Tax Expense,-0.22,34.66,0.84,217.61,0.15,-0.1,0.5,-8.7,8.86,-11.74,Upgrade
17,Earnings From Continuing Operations,-93.51,-82.11,-122.32,169.8,160.33,-231.23,-110.28,-198.6,-18.16,-170.03,Upgrade
18,Net Income to Company,-93.51,-82.11,-122.32,169.8,160.33,-231.23,-110.28,-198.6,-18.16,-170.03,Upgrade
19,Minority Interest in Earnings,5.33,2.8,8.92,-70.46,5.5,12.09,3.15,5.16,-6.12,17.31,Upgrade
20,Net Income,-88.19,-79.31,-113.4,99.34,165.84,-219.14,-107.12,-193.44,-24.28,-152.72,Upgrade
21,Net Income to Common,-88.19,-79.31,-113.4,99.34,165.84,-219.14,-107.12,-193.44,-24.28,-152.72,Upgrade
22,Shares Outstanding (Basic),7687,7600,6946,6946,6946,6946,6946,6946,6946,6946,Upgrade
23,Shares Outstanding (Diluted),7687,7600,6946,6946,6946,6946,6946,6946,6946,6946,Upgrade
24,Shares Change (YoY),10.66%,9.41%,-,-,-,-,-,-,-,-0.02%,Upgrade
25,EPS (Basic),-0.01,-0.01,-0.02,0.01,0.02,-0.03,-0.02,-0.03,-0.00,-0.02,Upgrade
26,EPS (Diluted),-0.01,-0.01,-0.02,0.01,0.02,-0.03,-0.02,-0.03,-0.00,-0.02,Upgrade
27,Free Cash Flow,71.97,-76.61,-180.88,92.2,47.01,143.82,32.86,-73.82,48.42,-245.75,Upgrade
28,Free Cash Flow Per Share,0.01,-0.01,-0.03,0.01,0.01,0.02,0.00,-0.01,0.01,-0.04,Upgrade
29,Operating Margin,-311.95%,32.76%,-162.21%,47.69%,-6.01%,-,-558.43%,-,13.15%,-393.22%,Upgrade
30,Profit Margin,-653.75%,-29.05%,-353.74%,8.37%,39.98%,-,-1312.76%,-,-16.77%,-870.07%,Upgrade
31,Free Cash Flow Margin,533.54%,-28.07%,-564.22%,7.77%,11.33%,-,402.68%,-,33.45%,-1400.04%,Upgrade
32,EBITDA,-32.7,99.16,-42.15,576.42,-14.16,-104.08,-34.26,-119.59,32.78,-53.87,Upgrade
33,D&A For EBITDA,9.38,9.72,9.85,10.32,10.77,11.01,11.3,12.11,13.75,15.16,Upgrade
34,EBIT,-42.08,89.44,-52,566.1,-24.93,-115.09,-45.57,-131.7,19.03,-69.02,Upgrade
