,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,10.41,13.37,34.16,16.13,48.44,46.67,70.59,82.84,106.32,56.13,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,2.74,-,Upgrade
2,Cash & Short-Term Investments,10.41,13.37,34.16,16.13,48.44,46.67,70.59,82.84,109.06,56.13,Upgrade
3,Cash Growth,-69.52%,-17.10%,-29.48%,-65.44%,-31.38%,-43.66%,-35.27%,47.59%,57.89%,-8.14%,Upgrade
4,Accounts Receivable,1.6,1.02,0.45,0.23,0.06,0.06,7.93,0.74,7.3,3.59,Upgrade
5,Other Receivables,0.52,50.72,0.43,58.08,-,182.05,-,108.31,-,35.9,Upgrade
6,Receivables,2.12,51.74,0.89,58.31,0.06,182.11,7.93,109.05,7.3,39.48,Upgrade
7,Inventory,1029,1030,1025,1048,1401,1829,1790,1686,835.15,691.39,Upgrade
8,Prepaid Expenses,411.54,341.13,393.54,157.57,252.36,112.4,258.49,26.45,58.3,2.13,Upgrade
9,Restricted Cash,124.72,131.91,167.55,235.8,289.48,439.91,379.43,255.84,96.95,35.74,Upgrade
10,Other Current Assets,-,-,-,-,-,175.01,-,-,87.56,89.15,Upgrade
11,Total Current Assets,1578,1568,1621,1516,1991,2785,2507,2160,1194,914.02,Upgrade
12,"Property, Plant & Equipment",184.24,196.01,204.93,219,232.62,247.83,256.03,266.3,305.85,320.4,Upgrade
13,Goodwill,-,-,-,-,-,-,50.29,50.29,-,-,Upgrade
14,Other Intangible Assets,0.38,0.48,2.69,3.16,7.37,8.33,9.26,10.2,14.59,15.84,Upgrade
15,Other Long-Term Assets,1591,1624,1529,1593,1492,1550,1596,1524,599.67,525.79,Upgrade
16,Total Assets,3354,3389,3358,3331,3723,4591,4418,4011,2114,1776,Upgrade
17,Accounts Payable,285.04,277.84,504.36,588.7,149.62,275.2,509.31,643.01,262.29,117.02,Upgrade
18,Accrued Expenses,123.23,-,266.95,240.35,234.71,232.7,186.69,99.81,44.1,38.38,Upgrade
19,Short-Term Debt,-,-,-,-,-,-,-,-,37.5,-,Upgrade
20,Current Portion of Long-Term Debt,308.7,320.91,543.8,559.82,486.47,785.25,340.96,378.87,344.67,357.52,Upgrade
21,Current Portion of Leases,-,-,0.19,0.47,0.58,0.54,0.22,0.03,0.82,0.91,Upgrade
22,Current Income Taxes Payable,281.79,281.79,251.03,246.47,-,-,-,-,-,-,Upgrade
23,Current Unearned Revenue,200.03,178.62,417.55,386.98,1551,1975,1278,754.14,200.77,59.49,Upgrade
24,Other Current Liabilities,150.03,243.83,99.13,136.52,123.82,202.49,188.7,225.96,231.53,214.89,Upgrade
25,Total Current Liabilities,1349,1303,2083,2159,2546,3471,2504,2102,1122,788.19,Upgrade
26,Long-Term Debt,1407,1443,1169,935,1053,1097,1664,1551,575.6,562.4,Upgrade
27,Long-Term Leases,-,-,-,-,0.19,0.51,-,-,0.47,0.82,Upgrade
28,Long-Term Deferred Tax Liabilities,86.81,87.05,87.27,87.52,144.93,145.24,150.28,150.43,47.62,30.32,Upgrade
29,Other Long-Term Liabilities,508.9,468.01,-,-,-,-,-,-,-,-,Upgrade
30,Total Liabilities,3351,3301,3339,3182,3745,4714,4318,3803,1745,1382,Upgrade
31,Common Stock,76.87,76.87,69.46,69.46,69.46,69.46,69.46,69.46,69.46,69.46,Upgrade
32,Additional Paid-In Capital,919.65,919.65,778.89,778.89,778.89,778.89,778.89,778.89,778.89,778.89,Upgrade
33,Retained Earnings,-1242,-,-1074,-,-1060,-1230,-1011,-904.2,-710.77,-686.49,Upgrade
34,Comprehensive Income & Other,221.58,-940.44,211.87,-745.72,214.57,218.54,211.13,208.59,174.02,180.56,Upgrade
35,Total Common Equity,-23.66,56.08,-14.04,102.64,2.73,-163.57,48.16,152.74,311.61,342.42,Upgrade
36,Minority Interest,26.55,31.84,33.25,46.31,-24.78,40.37,51.85,54.73,57.43,51.9,Upgrade
37,Shareholders' Equity,2.89,87.91,19.2,148.95,-22.05,-123.2,100.01,207.47,369.04,394.32,Upgrade
38,Total Liabilities & Equity,3354,3389,3358,3331,3723,4591,4418,4011,2114,1776,Upgrade
39,Total Debt,1716,1763,1713,1495,1541,1884,2005,1930,959.06,921.65,Upgrade
40,Net Cash (Debt),-1705,-1750,-1678,-1479,-1492,-1837,-1935,-1847,-850.01,-865.52,Upgrade
41,Net Cash Per Share,-0.22,-0.23,-0.24,-0.21,-0.21,-0.26,-0.28,-0.27,-0.12,-0.12,Upgrade
42,Filing Date Shares Outstanding,7687,7687,6946,6946,6946,6946,6946,6946,6946,6946,Upgrade
43,Total Common Shares Outstanding,7687,7687,6946,6946,6946,6946,6946,6946,6946,6946,Upgrade
44,Working Capital,229.44,265.21,-461.68,-643.55,-555.42,-685.93,2.96,57.89,72.62,125.83,Upgrade
