,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,98.61,224.69,80.93,249.82,259.51,345.21,416.56,365.35,477.28,411.41,Upgrade
1,Revenue Growth (YoY),21.85%,-10.06%,-68.81%,-27.63%,-37.70%,-5.51%,-12.72%,-11.19%,129.65%,36.49%,Upgrade
2,Cost of Revenue,92.52,214.07,67.03,245.92,230.24,316.23,381.37,329.39,437.88,376.82,Upgrade
3,Gross Profit,6.09,10.62,13.89,3.91,29.27,28.98,35.19,35.97,39.4,34.59,Upgrade
4,"Selling, General & Admin",12.6,10.35,14.76,8.34,24.45,19.69,15.12,12,11.37,11.41,Upgrade
5,Other Operating Expenses,-0.17,6.74,0.08,-0.66,-0.2,2.08,3.52,2.76,0.56,0.74,Upgrade
6,Operating Expenses,15.15,16.08,15.85,7.68,24.26,23.09,18.65,14.76,11.93,12.15,Upgrade
7,Operating Income,-9.05,-5.46,-1.96,-3.77,5.02,5.89,16.55,21.21,27.47,22.44,Upgrade
8,Interest Expense,-0.48,-1.35,-1.57,-3.04,-2.76,-3.32,-4.34,-2.6,-2.8,-1.4,Upgrade
9,Interest & Investment Income,0.48,0.51,0.25,0.2,0.03,0.04,0.05,0.08,0.25,0.29,Upgrade
10,EBT Excluding Unusual Items,-9.06,-6.3,-3.28,-6.61,2.28,2.62,12.25,18.69,24.92,21.32,Upgrade
11,Gain (Loss) on Sale of Investments,2.2,-,-,-,-,-,-,-,-,-,Upgrade
12,Gain (Loss) on Sale of Assets,0.06,-0.07,-,-0.14,0.02,0.93,-0.07,0.5,-,-0.01,Upgrade
13,Asset Writedown,-4.43,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Unusual Items,-0.65,-,-,0.05,0.41,1.92,-,-,0.86,-,Upgrade
15,Pretax Income,-11.89,-6.36,-3.28,-6.7,2.72,5.46,12.18,19.19,25.78,21.31,Upgrade
16,Income Tax Expense,0.22,-0.37,0.4,0.65,1.04,1.47,1.19,2.92,3.36,0.39,Upgrade
17,Earnings From Continuing Operations,-12.1,-5.99,-3.68,-7.35,1.67,3.99,10.99,16.26,22.43,20.92,Upgrade
18,Net Income to Company,-12.1,-5.99,-3.68,-7.35,1.67,3.99,10.99,16.26,22.43,20.92,Upgrade
19,Minority Interest in Earnings,3.25,4.89,0.33,5.38,0.58,-0.17,-2.06,-4.27,-1.34,-0.85,Upgrade
20,Net Income,-8.85,-1.11,-3.35,-1.97,2.25,3.82,8.94,12,21.09,20.07,Upgrade
21,Net Income to Common,-8.85,-1.11,-3.35,-1.97,2.25,3.82,8.94,12,21.09,20.07,Upgrade
22,Net Income Growth,-,-,-,-,-74.78%,-68.15%,-57.61%,-40.22%,54.55%,55.11%,Upgrade
23,Shares Outstanding (Basic),1013,912,912,912,911,911,911,911,911,911,Upgrade
24,Shares Outstanding (Diluted),1023,912,912,921,921,920,921,921,921,921,Upgrade
25,Shares Change (YoY),12.21%,-1.05%,-1.04%,0.12%,-0.01%,-0.12%,-0.00%,-,-,0.00%,Upgrade
26,EPS (Basic),-0.01,-0.00,-0.00,-0.00,0.00,0.00,0.01,0.01,0.02,0.02,Upgrade
27,EPS (Diluted),-0.01,-0.00,-0.00,-0.00,0.00,0.00,0.01,0.01,0.02,0.02,Upgrade
28,EPS Growth,-,-,-,-,-75.26%,-67.99%,-57.64%,-40.55%,54.73%,55.11%,Upgrade
29,Free Cash Flow,41.6,32.2,64.41,102.94,-83.25,135.32,1.09,31.57,26.41,-8.68,Upgrade
30,Free Cash Flow Per Share,0.04,0.04,0.07,0.11,-0.09,0.15,0.00,0.03,0.03,-0.01,Upgrade
31,Operating Margin,-9.18%,-2.43%,-2.42%,-1.51%,1.93%,1.71%,3.97%,5.80%,5.75%,5.45%,Upgrade
32,Profit Margin,-8.98%,-0.49%,-4.14%,-0.79%,0.87%,1.11%,2.15%,3.28%,4.42%,4.88%,Upgrade
33,Free Cash Flow Margin,42.18%,14.33%,79.59%,41.21%,-32.08%,39.20%,0.26%,8.64%,5.53%,-2.11%,Upgrade
34,EBITDA,-7.89,-4.31,-0.72,-2.26,6.66,6.67,16.69,21.33,27.57,22.52,Upgrade
35,D&A For EBITDA,1.17,1.16,1.24,1.51,1.64,0.77,0.14,0.12,0.11,0.08,Upgrade
36,EBIT,-9.05,-5.46,-1.96,-3.77,5.02,5.89,16.55,21.21,27.47,22.44,Upgrade
