,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2041,1893,1289,1602,2412,2184,1984,2184,2104,2110,2395,2959,3187,3187,3193,3313,2982,3079,3358,3678,3752,Upgrade
1,Market Cap Growth,-13.32%,-13.32%,-35.06%,-26.63%,14.63%,3.51%,-17.14%,-26.20%,-33.99%,-33.81%,-25.00%,-10.67%,6.88%,3.52%,-4.92%,-9.92%,-20.52%,-30.86%,-25.73%,-36.02%,-11.50%,Upgrade
2,Enterprise Value,2152,1952,1302,1798,2608,2391,2147,2357,2277,2090,2418,3063,3291,3457,3226,3507,3176,3244,3252,3773,3847,Upgrade
3,Last Close Price,3.58,3.32,2.26,2.81,4.23,3.83,3.48,3.83,3.69,3.70,4.20,5.19,5.59,5.59,5.60,5.81,5.23,5.40,5.89,6.45,6.58,Upgrade
4,PE Ratio,-,-,-3.47,-2.85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,3.80,3.53,2.34,2.62,3.71,2.84,2.45,2.49,2.18,1.76,1.94,2.76,3.79,4.95,5.90,5.66,4.57,4.00,3.51,3.47,2.64,Upgrade
6,PB Ratio,2.05,2.08,1.38,1.92,2.93,1.99,1.71,1.61,1.54,1.09,1.18,1.42,1.49,1.46,1.47,1.50,1.29,1.12,1.18,1.26,1.24,Upgrade
7,P/TBV Ratio,2.11,2.11,1.41,1.97,3.00,1.94,1.68,1.59,1.52,1.14,1.23,1.49,1.57,1.55,1.57,1.61,1.39,1.30,1.37,1.45,1.44,Upgrade
8,P/FCF Ratio,-,-14.41,-7.85,-,-,-21.63,-,14.67,-,-16.58,-13.65,-,-,-,-,-,-,-28.86,-,-,-,Upgrade
9,P/OCF Ratio,-,-19.58,-9.69,-,-,-24.11,-,12.47,-,-28.10,-18.94,-,-,-,-,-,-,-45.99,-113.07,-,-,Upgrade
10,EV/Sales Ratio,4.01,3.64,2.37,2.94,-,3.10,2.66,2.69,2.36,1.74,1.96,2.86,3.92,5.37,5.97,5.99,4.87,4.22,3.40,3.56,2.71,Upgrade
11,EV/EBITDA Ratio,37.78,20.19,19.85,-20.69,-27.18,-11.12,-,-17.67,-,-,-,20.09,37.70,15.67,-,-,24.07,-,-,-,7.81,Upgrade
12,EV/EBIT Ratio,-,-42.54,-,-6.82,-,-,-,-,-,-,-,-,-21.11,-,-,-,-25.86,-,-,-,15.55,Upgrade
13,EV/FCF Ratio,-16.38,-14.86,-7.94,-,-,-23.68,-,15.83,-,-16.42,-13.78,-,-,-,-,-,-,-30.41,-,-,-,Upgrade
14,Debt / Equity Ratio,0.28,0.28,0.23,0.37,0.43,0.35,0.33,0.30,0.29,0.22,0.21,0.21,0.20,0.10,0.20,0.21,0.20,0.17,0.17,0.18,0.10,Upgrade
15,Debt / EBITDA Ratio,4.54,1.75,4.32,1.72,10.94,16.49,-,2.76,-,-,-,16.76,0.98,1.34,-,-,0.49,-,-,-,0.22,Upgrade
16,Debt / FCF Ratio,-,-1.97,-1.32,-,-,-3.81,-,2.68,-,-3.39,-2.46,-,-,-,-,-,-,-4.47,-,-,-,Upgrade
17,Asset Turnover,0.39,0.39,0.35,-,0.33,0.40,0.35,0.15,0.28,0.35,0.34,0.39,0.31,0.17,0.08,0.14,0.15,0.18,0.13,0.23,Upgrade,
18,Inventory Turnover,2.27,2.86,2.79,2.53,0.76,2.79,3.73,3.08,2.32,2.26,2.60,2.54,3.19,2.43,1.61,1.02,2.09,1.63,1.66,1.04,1.68,Upgrade
19,Quick Ratio,0.62,0.62,0.62,0.56,0.58,0.27,0.28,0.39,0.41,0.49,0.57,0.58,0.60,0.29,0.27,0.47,0.51,0.46,0.49,0.63,0.43,Upgrade
20,Current Ratio,0.93,0.93,0.94,0.83,0.84,0.53,0.56,0.70,0.69,0.86,0.94,0.97,1.11,0.98,1.10,1.09,1.07,1.06,1.11,1.13,1.06,Upgrade
21,Return on Equity (ROE),-9.78%,0.74%,3.23%,-109.42%,-21.87%,-62.16%,-2.72%,-136.62%,-19.86%,-10.38%,-10.11%,-8.51%,0.47%,-4.23%,-18.54%,-69.00%,-14.85%,-11.79%,-11.37%,-31.00%,Upgrade,
22,Return on Assets (ROA),0.06%,-2.97%,1.07%,-3.59%,-4.87%,-19.61%,-1.56%,-14.54%,-7.65%,-4.05%,-3.46%,3.50%,-1.54%,-4.11%,-8.14%,10.81%,-6.84%,-4.96%,-4.98%,15.60%,Upgrade,
23,Return on Capital (ROIC),0.10%,-5.03%,1.89%,-6.03%,-7.62%,-29.47%,-2.25%,-20.23%,-10.73%,-5.92%,-4.87%,4.87%,-2.15%,-5.66%,-11.28%,14.45%,-8.91%,-6.60%,-6.64%,20.06%,Upgrade,
24,Return on Capital Employed (ROCE),-,-4.59%,-,-28.47%,-,-,-,-,-,-,-,-,-6.60%,-,-,-,-4.47%,-,-,-,7.83%,Upgrade
25,Earnings Yield,-16.51%,-17.80%,-28.85%,-35.08%,-23.98%,-35.20%,-40.36%,-30.20%,-33.20%,-9.31%,-5.09%,-3.18%,-4.39%,-15.39%,-17.89%,-19.07%,-20.54%,-15.17%,-13.10%,-10.67%,-5.31%,Upgrade
26,FCF Yield,-6.43%,-6.94%,-12.73%,-17.73%,-9.67%,-4.62%,-4.67%,6.82%,-1.65%,-6.03%,-7.33%,-12.84%,-9.59%,-10.41%,-9.00%,-7.25%,-7.14%,-3.47%,-2.23%,-0.49%,-3.17%,Upgrade
27,Payout Ratio,0.00%,-,233.87%,28.13%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Buyback Yield / Dilution,0.02%,0.30%,0.19%,-0.44%,0.02%,0.02%,-0.13%,0.11%,0.01%,-0.10%,0.06%,-0.00%,0.06%,0.04%,-0.07%,0.00%,-0.21%,0.00%,0.09%,-0.02%,0.15%,Upgrade
