,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,10906,12954,13287,13708,12983,14324,2206,11454,1571,2088,2614,3940,3038,3070,3006,3947,2955,3251,3886,3350,Upgrade
1,Trading Asset Securities,0.9,0.82,0.75,0.83,0.91,1.1,-,1.55,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,10907,12955,13288,13709,12983,14326,2206,11456,1571,2088,2614,3940,3038,3070,3006,3947,2955,3251,3886,3350,Upgrade
3,Cash Growth,-16.00%,-9.57%,502.42%,19.67%,726.65%,586.22%,-15.62%,190.74%,-48.31%,-32.00%,-13.02%,-0.17%,2.81%,-5.57%,-22.65%,17.83%,0.82%,73.83%,81.67%,32.09%,Upgrade
4,Accounts Receivable,28961,27391,27755,26869,27761,24180,11844,21372,11618,10290,9545,8621,9538,9394,9093,9054,10185,9976,8711,8665,Upgrade
5,Other Receivables,227.81,243.11,166.56,139.28,244.17,196.99,128.75,138.61,107.59,161.59,137.26,79.29,134.5,115.82,89.84,74.12,172.67,167.61,168.7,387,Upgrade
6,Receivables,29189,27634,27921,27008,28005,24377,11973,21511,11726,10451,9682,8701,9673,9509,9183,9128,10357,10144,8880,9052,Upgrade
7,Inventory,15535,14332,14128,13894,13417,13111,7393,13009,7015,6619,6250,6112,5729,5339,5235,4747,4613,4223,4319,3962,Upgrade
8,Other Current Assets,1018,941.65,907.64,864.41,958.9,948.86,449.62,1002,579.41,613.49,539.65,659.61,709.26,696.42,694.7,604.37,588.7,764.67,587.33,624.67,Upgrade
