,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1627,1621,1400,1692,1860,1730,1476,1656,1822,1754,1452,1672,1724,1613,1327,1591,1633,1416,1323,1522,Upgrade
1,Other Revenue,-0.29,0.29,-,0.29,-,-,-,3.14,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Revenue,1627,1621,1400,1692,1860,1730,1476,1659,1822,1754,1452,1672,1724,1613,1327,1591,1633,1416,1323,1522,Upgrade
3,Revenue Growth (YoY),-12.53%,-6.33%,-5.15%,2.03%,2.08%,-1.32%,1.66%,-0.79%,5.67%,8.75%,9.43%,5.08%,5.57%,13.87%,0.31%,4.54%,4.43%,0.05%,15.79%,16.29%,Upgrade
4,Cost of Revenue,1250,1215,1077,1333,1432,1331,1123,1257,1426,1320,1080,1230,1282,1184,974.07,1147,1121,999.93,908.03,921.47,Upgrade
5,Gross Profit,376.96,406.25,323.43,359.53,427.76,399.45,353.32,401.98,396.02,433.6,371.94,441.59,442.08,428.69,352.75,444.17,512.17,416.27,414.65,600.5,Upgrade
6,"Selling, General & Admin",162.99,153.24,150.37,174.78,180.3,175.37,157.22,177.67,180.31,161.09,154.88,173.7,172.56,168.16,148.78,180.19,159.54,132.64,152.03,359.71,Upgrade
7,Research & Development,3.42,6.67,8.73,8.09,8.72,8.46,8.42,8.15,7.82,8,7.62,6.6,6.62,4.67,2.75,4.08,2.58,1.14,3.49,1.65,Upgrade
8,Other Operating Expenses,13.15,21.66,16.54,19,19.2,13.4,16.46,34.37,19.01,4.71,14.79,46.39,11.53,-0.59,12.23,44.49,11,0.52,9.7,26.76,Upgrade
9,Operating Expenses,174.13,181.99,174.88,202.38,210.16,196.81,181.28,227.62,208.98,174.27,177.33,227.81,192.34,172.75,163.05,232.04,174.74,133.66,167.34,389.86,Upgrade
10,Operating Income,202.82,224.27,148.55,157.15,217.61,202.64,172.04,174.36,187.05,259.33,194.61,213.78,249.74,255.94,189.7,212.13,337.44,282.6,247.31,210.64,Upgrade
11,Interest Expense,-9.97,-7.89,-9.01,-6.36,-9.08,-13.76,-6.04,-2.87,-5.53,-1.83,-3.08,-5.15,-0.57,-,-1.6,-0.3,-5.11,-12.32,-12.11,-12.18,Upgrade
12,Interest & Investment Income,3.73,3.22,3.73,4.18,2.21,-,10.56,0.26,1.28,2.54,1.59,1.23,2.03,5.14,3.76,3.72,4.48,6.28,12.59,11.17,Upgrade
13,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,-,13.4,-4.2,4.2,-,-0.22,1.62,-1.62,-,-,Upgrade
14,Other Non Operating Income (Expenses),0.75,-0.91,-0.08,-2.06,-0.48,5.02,1.61,-8.07,0.55,-0.43,3.12,-12.91,6.11,-7.46,9.78,-10.59,2.72,4.18,1.38,-8.19,Upgrade
15,EBT Excluding Unusual Items,197.33,218.69,143.2,152.91,210.25,193.91,178.18,163.67,183.34,259.6,196.23,210.35,253.11,257.81,201.64,204.73,341.14,279.12,249.17,201.44,Upgrade
16,Gain (Loss) on Sale of Investments,0.1,0.03,0.12,0.18,0.59,3.83,-2.22,0.78,-21.86,-0.09,3.66,-0.07,3.68,7.48,6.2,4.16,5.36,5.94,1.24,2,Upgrade
17,Gain (Loss) on Sale of Assets,-1.23,-2.81,-0.61,-0.03,3.79,-3.94,-0.11,-8,5.81,-4.99,2.48,-1.12,0.26,-0.43,0,-1.48,0.58,-0.8,0,-1.11,Upgrade
18,Other Unusual Items,-3.23,9.59,3.72,4.94,-,-,-,35.34,-,-,-,43.84,-,-,-,48.52,-1.92,1.92,-,26.03,Upgrade
19,Pretax Income,192.97,225.5,146.44,157.99,214.63,193.79,175.85,191.79,167.3,254.52,202.37,253.01,257.06,264.86,207.84,255.94,345.16,286.19,250.41,228.36,Upgrade
20,Income Tax Expense,47.86,50.78,31.21,43.25,47.01,40.85,37.11,41.79,35.11,54.75,44.43,58.06,57.13,58.95,45.36,59.13,76.81,62.92,56,48.07,Upgrade
21,Net Income,145.11,174.71,115.23,114.74,167.62,152.94,138.74,149.99,132.19,199.77,157.94,194.94,199.93,205.91,162.48,196.81,268.35,223.27,194.41,180.29,Upgrade
22,Net Income to Common,145.11,174.71,115.23,114.74,167.62,152.94,138.74,149.99,132.19,199.77,157.94,194.94,199.93,205.91,162.48,196.81,268.35,223.27,194.41,180.29,Upgrade
23,Net Income Growth,-13.43%,14.24%,-16.95%,-23.50%,26.81%,-23.44%,-12.15%,-23.06%,-33.88%,-2.98%,-2.80%,-0.95%,-25.50%,-7.77%,-16.42%,9.16%,34.58%,22.33%,60.47%,0.50%,Upgrade
24,Shares Outstanding (Basic),1598,1600,1600,1600,1599,1600,1600,1599,1600,1601,1599,1600,1599,1598,1601,1589,1549,1551,1549,1549,Upgrade
25,Shares Outstanding (Diluted),1598,1600,1600,1600,1599,1600,1600,1599,1600,1601,1599,1600,1599,1598,1601,1589,1549,1551,1549,1549,Upgrade
26,Shares Change (YoY),-0.08%,0.00%,0.01%,0.06%,-0.05%,-0.07%,0.11%,-0.07%,0.05%,0.16%,-0.14%,0.70%,3.24%,3.09%,3.34%,2.60%,-0.00%,0.07%,-0.01%,-0.01%,Upgrade
27,EPS (Basic),0.09,0.11,0.07,0.07,0.10,0.10,0.09,0.09,0.08,0.12,0.10,0.12,0.13,0.13,0.10,0.12,0.17,0.14,0.13,0.12,Upgrade
28,EPS (Diluted),0.09,0.11,0.07,0.07,0.10,0.10,0.09,0.09,0.08,0.12,0.10,0.12,0.13,0.13,0.10,0.12,0.17,0.14,0.13,0.12,Upgrade
29,EPS Growth,-13.36%,14.23%,-16.96%,-23.55%,26.87%,-23.38%,-12.25%,-22.99%,-33.92%,-3.14%,-2.66%,-1.66%,-27.83%,-10.54%,-19.12%,6.40%,34.58%,22.24%,60.49%,0.52%,Upgrade
30,Free Cash Flow,127.16,76.19,55.46,-35.52,-11.05,47.98,-52.09,7.12,19.5,110.31,29.52,80.15,-127.82,-29.19,-26.53,-1.67,41.01,112.94,56.17,101.31,Upgrade
31,Free Cash Flow Per Share,0.08,0.05,0.03,-0.02,-0.01,0.03,-0.03,0.00,0.01,0.07,0.02,0.05,-0.08,-0.02,-0.02,-0.00,0.03,0.07,0.04,0.07,Upgrade
32,Dividend Per Share,-,0.120,-,0.180,-,-,-,0.333,-,-,-,0.357,-,-,-,0.425,-,-,-,0.425,Upgrade
33,Dividend Growth,-,-,-,-45.99%,-,-,-,-6.66%,-,-,-,-16.00%,-,-,-,-0.02%,-,-,-,40.01%,Upgrade
34,Gross Margin,23.17%,25.06%,23.10%,21.24%,23.00%,23.08%,23.94%,24.23%,21.74%,24.73%,25.62%,26.41%,25.64%,26.58%,26.59%,27.92%,31.36%,29.39%,31.35%,39.46%,Upgrade
35,Operating Margin,12.47%,13.84%,10.61%,9.29%,11.70%,11.71%,11.66%,10.51%,10.27%,14.79%,13.40%,12.79%,14.49%,15.87%,14.30%,13.33%,20.66%,19.95%,18.70%,13.84%,Upgrade
36,Profit Margin,8.92%,10.78%,8.23%,6.78%,9.01%,8.84%,9.40%,9.04%,7.26%,11.39%,10.88%,11.66%,11.60%,12.77%,12.25%,12.37%,16.43%,15.77%,14.70%,11.85%,Upgrade
37,Free Cash Flow Margin,7.82%,4.70%,3.96%,-2.10%,-0.59%,2.77%,-3.53%,0.43%,1.07%,6.29%,2.03%,4.79%,-7.41%,-1.81%,-2.00%,-0.10%,2.51%,7.98%,4.25%,6.66%,Upgrade
38,EBITDA,254.39,280.37,200.12,208.72,255.95,249.64,210.39,212.7,222.42,293.51,229.98,249.15,282.03,291.05,221.73,244.41,374.24,314.47,284.11,247.44,Upgrade
39,EBITDA Margin,15.64%,17.30%,14.29%,12.33%,13.76%,14.43%,14.25%,12.82%,12.21%,16.74%,15.84%,14.90%,16.36%,18.05%,16.71%,15.36%,22.92%,22.21%,21.48%,16.26%,Upgrade
40,D&A For EBITDA,51.57,56.1,51.57,51.57,38.34,47,38.34,38.34,35.37,34.18,35.37,35.37,32.29,35.11,32.03,32.29,36.8,31.87,36.8,36.8,Upgrade
41,EBIT,202.82,224.27,148.55,157.15,217.61,202.64,172.04,174.36,187.05,259.33,194.61,213.78,249.74,255.94,189.7,212.13,337.44,282.6,247.31,210.64,Upgrade
42,EBIT Margin,12.47%,13.84%,10.61%,9.29%,11.70%,11.71%,11.66%,10.51%,10.27%,14.79%,13.40%,12.79%,14.49%,15.87%,14.30%,13.33%,20.66%,19.95%,18.70%,13.84%,Upgrade
43,Effective Tax Rate,24.80%,22.52%,21.31%,27.38%,21.90%,21.08%,21.10%,21.79%,20.99%,21.51%,21.96%,22.95%,22.22%,22.26%,21.82%,23.10%,22.25%,21.98%,22.36%,21.05%,Upgrade
44,Revenue as Reported,1627,1621,1400,1692,1860,1730,1476,1659,1822,1754,1452,1672,1724,1613,1327,1591,1633,1416,1323,1522,Upgrade
