,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,299979,302034,297338,241568,209281,194311,208400,212510,211042,213684,206639,235111,234817,250374,264169,293521,322580,284129,275617,310545,297924,Upgrade
1,Market Cap Growth,55.44%,55.44%,42.68%,13.67%,-0.83%,-9.07%,0.85%,-9.61%,-10.12%,-14.65%,-21.78%,-19.90%,-27.21%,-11.88%,-4.15%,-5.48%,8.28%,-21.75%,-20.69%,-9.42%,-10.02%,Upgrade
2,Last Close Price,10.22,10.29,10.13,7.94,6.88,6.39,6.85,6.68,6.64,6.72,6.50,7.00,7.00,7.46,7.87,8.32,9.15,8.06,7.82,8.35,8.01,Upgrade
3,PE Ratio,7.51,6.67,7.71,6.86,6.50,6.20,6.25,5.48,4.99,4.66,4.44,4.90,4.86,5.25,5.08,5.23,5.70,5.14,5.14,5.75,5.13,Upgrade
4,PS Ratio,1.99,1.77,2.97,2.44,2.17,2.01,2.13,2.04,1.94,1.91,1.83,2.08,2.08,2.24,2.33,2.47,2.72,2.45,2.49,2.79,2.58,Upgrade
5,PB Ratio,0.42,0.41,0.41,0.32,0.28,0.27,0.29,0.29,0.29,0.30,0.29,0.34,0.34,0.37,0.39,0.44,0.49,0.44,0.47,0.54,0.51,Upgrade
6,P/FCF Ratio,-,-,3.04,-3.94,-,0.52,0.43,-,0.29,0.60,-,-3.99,-,-,-1.00,-,-,-,1.37,8.34,-1.74,Upgrade
7,P/OCF Ratio,-,-,2.51,-5.65,-,0.50,0.42,-,0.28,0.59,-,-4.90,-,-,-1.05,-,-,-,1.32,6.77,-1.84,Upgrade
8,Debt / Equity Ratio,3.22,3.22,3.22,3.13,2.88,2.90,2.84,3.13,3.05,3.16,3.08,3.13,3.38,2.87,2.84,2.82,2.88,2.93,3.03,3.12,3.06,Upgrade
9,Debt / FCF Ratio,-,-,24.10,-38.49,-,5.67,4.20,-,3.00,6.25,-,-36.84,-,-,-7.22,-,-,-,8.72,48.01,-10.43,Upgrade
10,Return on Equity (ROE),5.24%,4.51%,5.14%,9.52%,4.85%,2.76%,4.14%,9.04%,6.18%,6.04%,6.33%,11.41%,6.90%,7.17%,6.86%,11.52%,9.01%,11.06%,8.12%,12.26%,Upgrade,
11,Return on Assets (ROA),-,0.36%,0.42%,0.78%,0.40%,0.22%,0.34%,0.74%,0.51%,0.50%,0.52%,0.95%,0.57%,0.59%,0.56%,0.94%,0.71%,0.84%,0.63%,0.98%,Upgrade,
12,Earnings Yield,15.09%,14.98%,14.78%,16.79%,18.30%,18.89%,18.57%,20.77%,22.56%,23.95%,25.13%,22.69%,22.87%,21.17%,20.87%,20.17%,18.49%,20.53%,20.07%,17.96%,20.08%,Upgrade
13,FCF Yield,-,32.88%,-25.36%,-86.77%,193.26%,234.97%,160.65%,347.19%,167.12%,-91.59%,-25.09%,-204.65%,-134.73%,-99.92%,-74.44%,-32.13%,42.44%,73.16%,11.99%,-57.48%,Upgrade,
14,Dividend Yield,3.17%,-,-,-,-,5.03%,-,-,-,4.76%,-,-,-,5.50%,-,-,-,5.96%,-,-,-,Upgrade
15,Payout Ratio,0.00%,-,-,-,33.65%,37.92%,-,-,18.95%,95.98%,260.08%,-,58.79%,108.72%,242.20%,66.70%,49.00%,54.14%,188.76%,51.20%,56.63%,Upgrade
16,Buyback Yield / Dilution,-0.72%,-33.02%,7.35%,-16.75%,4.66%,2.62%,-9.95%,8.65%,-0.76%,-2.10%,-0.51%,1.21%,-0.12%,-0.56%,-4.20%,3.36%,-0.00%,1.04%,-18.78%,-12.11%,-7.51%,Upgrade
17,Total Shareholder Return,2.45%,-33.02%,7.35%,-16.75%,4.66%,7.65%,-9.95%,8.65%,-0.76%,2.66%,-0.51%,1.21%,-0.12%,4.94%,-4.20%,3.36%,-0.00%,7.00%,-18.78%,-12.11%,-7.51%,Upgrade
