,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,3791,12014,9493,11396,11552,13905,9175,11101,10590,11848,7840,9281,9194,10128,5790,8202,7414,5796,5701,7638,Upgrade
1,Other Revenue,-117.83,117.83,-,220.54,-70.41,70.41,-,218.04,-123.74,123.74,-,294.01,-138.95,138.95,-,203,-90.76,90.76,-,233.06,Upgrade
2,Revenue,3673,12132,9493,11616,11481,13975,9175,11319,10467,11972,7840,9575,9055,10267,5790,8405,7324,5886,5701,7871,Upgrade
3,Revenue Growth (YoY),-68.01%,-13.19%,3.47%,2.63%,9.70%,16.73%,17.03%,18.22%,15.59%,16.61%,35.42%,13.91%,23.64%,74.42%,1.56%,6.80%,59.02%,-5.06%,12.11%,-8.03%,Upgrade
4,Cost of Revenue,3222,10573,8345,10398,10132,12606,8136,10327,9496,10829,7072,8608,8157,9282,5214,7681,6613,5387,5155,7230,Upgrade
5,Gross Profit,450.73,1558,1148,1218,1349,1369,1039,991.7,970.36,1143,767.64,966.32,898.37,985.2,575.78,724.38,710.94,498.96,545.44,640.43,Upgrade
6,"Selling, General & Admin",200.5,150.85,174,372.1,227.69,210.11,161.09,368.45,203.57,159.61,160.06,386.02,187.74,180.04,116.13,283.15,161.43,137.65,130.36,305.96,Upgrade
7,Research & Development,27.18,460.81,107.2,431.35,134.84,259.88,149.57,209.17,123.94,354.7,52.16,288.47,130.62,198.65,66.79,100.28,76.05,74.95,36.34,71.19,Upgrade
8,Other Operating Expenses,5.13,39.44,46.11,90.98,29.7,10.54,3.92,259.68,-9.76,-2.05,-43.59,95.58,-5.98,-0.2,-50.59,430.38,-7.3,-0.89,-385.54,44.43,Upgrade
9,Operating Expenses,143.51,807.38,335.82,637.64,382.45,632.2,316.84,501.82,309.24,655.41,211.99,898.65,411.96,392.33,195.22,897.64,256.76,239.22,-159.77,399.29,Upgrade
10,Operating Income,307.22,751.02,812.26,580.59,967.01,736.49,721.87,489.88,661.12,487.6,555.65,67.68,486.41,592.88,380.56,-173.25,454.18,259.74,705.21,241.14,Upgrade
11,Interest Expense,-,-0.97,-1.11,-,-1.75,-1.1,-1.06,-0.35,-2.09,-3.82,-0.03,-4.98,-,-1.1,-,-11.19,-13.4,-1.76,-0.96,-3.32,Upgrade
12,Interest & Investment Income,34.83,149.37,49.88,28.05,54.65,215.92,22.75,27.73,34.43,134.64,59.28,115.63,73.06,81.67,21.21,82.47,18.29,65.88,6.35,19.2,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,3.19,-3.19,-,25.81,-18.14,-7.67,-,Upgrade
14,Currency Exchange Gain (Loss),-3.48,3.48,-,1.83,-12.55,12.55,-,57.84,-31.17,31.17,-,-13.77,5.87,-5.87,-,-44.86,-8.83,8.83,-,7.51,Upgrade
15,Other Non Operating Income (Expenses),-11.49,-1.71,-9.01,-16.03,1.84,2.39,-9.76,-68.82,74.28,-2.87,-7.45,5.8,-12.38,-13.51,-3.61,21.81,-28.75,-12.21,-0.63,-17.86,Upgrade
16,EBT Excluding Unusual Items,327.08,901.19,852.01,594.44,1009,966.24,733.79,506.28,736.57,646.73,607.45,170.36,552.96,657.25,394.98,-125.03,447.3,302.33,702.3,246.66,Upgrade
17,Gain (Loss) on Sale of Investments,0.47,1.26,-1.73,-,-,-,-,1.16,0.73,-2.99,-,3.04,0.38,-3.42,-,42.4,-42.4,-,-,3.83,Upgrade
18,Gain (Loss) on Sale of Assets,-1.1,-7.2,-,16.96,1.88,-1.9,-0.02,-0.68,-0.23,-0.62,-0,1.24,6.07,-6.07,9.14,-6.44,0.65,-0.93,0.03,-2.27,Upgrade
19,Asset Writedown,-13.04,15.66,-15.66,1.52,-5.87,-0.3,0.3,7.57,-8.89,8.31,-8.31,-13.27,2.93,-1.11,1.11,47.09,-47.09,-,-,-,Upgrade
20,Other Unusual Items,-79.39,80.77,-,78.4,-0.12,0.12,-,117.48,-12.62,12.62,-,111.27,-12.29,12.29,-,417.82,2.12,-2.12,-,39.61,Upgrade
21,Pretax Income,234.02,991.67,834.62,691.31,1005,964.17,734.08,631.81,715.56,664.05,599.14,272.64,550.04,658.93,405.23,375.84,360.58,299.28,702.33,287.83,Upgrade
22,Income Tax Expense,41.96,90.87,120.34,19.42,139.36,130.06,96.6,57.05,97.15,54.82,88.69,-36.98,59.96,84.61,60.43,54.47,47.41,48.32,104.17,29.97,Upgrade
23,Earnings From Continuing Operations,192.07,900.79,714.29,671.89,865.72,834.11,637.47,574.77,618.41,609.23,510.45,309.62,490.08,574.32,344.8,321.37,313.17,250.97,598.16,257.86,Upgrade
24,Minority Interest in Earnings,7.32,1.44,1.83,-29.03,5.51,17.18,4.31,-10.22,3.19,-1.61,0.67,-16.56,3.32,7.14,0.28,-2.27,-0.65,-0.33,-0.21,-0.37,Upgrade
25,Net Income,199.38,902.23,716.12,642.86,871.23,851.29,641.78,564.55,621.6,607.61,511.11,293.07,493.41,581.46,345.08,319.1,312.52,250.64,597.95,257.49,Upgrade
26,Net Income to Common,199.38,902.23,716.12,642.86,871.23,851.29,641.78,564.55,621.6,607.61,511.11,293.07,493.41,581.46,345.08,319.1,312.52,250.64,597.95,257.49,Upgrade
27,Net Income Growth,-77.11%,5.98%,11.58%,13.87%,40.16%,40.10%,25.57%,92.64%,25.98%,4.50%,48.11%,-8.16%,57.88%,131.99%,-42.29%,23.92%,64.74%,7.89%,201.57%,-40.19%,Upgrade
28,Shares Outstanding (Basic),2776,2732,2754,2788,2718,2740,2790,2688,2830,2705,2752,2857,2650,2837,2683,2640,2812,2728,2725,2636,Upgrade
29,Shares Outstanding (Diluted),2776,2732,2754,2788,2718,2740,2790,2688,2830,2705,2752,2857,2650,2837,2683,2640,2812,2728,2725,2636,Upgrade
30,Shares Change (YoY),2.16%,-0.29%,-1.29%,3.70%,-3.97%,1.28%,1.38%,-5.90%,6.80%,-4.65%,2.57%,8.22%,-5.78%,3.97%,-1.54%,0.16%,-1.71%,2.31%,-1.86%,0.06%,Upgrade
31,EPS (Basic),0.07,0.33,0.26,0.23,0.32,0.31,0.23,0.21,0.22,0.22,0.19,0.10,0.19,0.20,0.13,0.12,0.11,0.09,0.22,0.10,Upgrade
32,EPS (Diluted),0.07,0.33,0.26,0.23,0.32,0.31,0.23,0.21,0.22,0.22,0.19,0.10,0.19,0.20,0.13,0.12,0.11,0.09,0.22,0.10,Upgrade
33,EPS Growth,-77.60%,6.29%,13.04%,9.80%,45.96%,38.33%,23.86%,104.71%,17.96%,9.59%,44.40%,-15.13%,67.56%,123.13%,-41.39%,23.72%,67.60%,5.45%,207.28%,-40.23%,Upgrade
34,Free Cash Flow,-865.76,1152,-7598,6126,-3185,-9431,-465.91,14497,-5023,-5132,-2725,2521,-21678,30143,-1937,9265,755.12,-3882,-560.64,-1500,Upgrade
35,Free Cash Flow Per Share,-0.31,0.42,-2.76,2.20,-1.17,-3.44,-0.17,5.39,-1.78,-1.90,-0.99,0.88,-8.18,10.63,-0.72,3.51,0.27,-1.42,-0.21,-0.57,Upgrade
36,Dividend Per Share,-,0.140,-,0.400,-,-,-,0.286,-,-,-,0.250,-,-,-,0.122,-,-,-,0.076,Upgrade
37,Dividend Growth,-,-,-,40.01%,-,-,-,14.28%,-,-,-,104.25%,-,-,-,60.00%,-,-,-,-,Upgrade
38,Gross Margin,12.27%,12.85%,12.09%,10.49%,11.75%,9.79%,11.32%,8.76%,9.27%,9.55%,9.79%,10.09%,9.92%,9.60%,9.95%,8.62%,9.71%,8.48%,9.57%,8.14%,Upgrade
39,Operating Margin,8.36%,6.19%,8.56%,5.00%,8.42%,5.27%,7.87%,4.33%,6.32%,4.07%,7.09%,0.71%,5.37%,5.77%,6.57%,-2.06%,6.20%,4.41%,12.37%,3.06%,Upgrade
40,Profit Margin,5.43%,7.44%,7.54%,5.53%,7.59%,6.09%,6.99%,4.99%,5.94%,5.08%,6.52%,3.06%,5.45%,5.66%,5.96%,3.80%,4.27%,4.26%,10.49%,3.27%,Upgrade
41,Free Cash Flow Margin,-23.57%,9.49%,-80.04%,52.74%,-27.74%,-67.49%,-5.08%,128.08%,-48.00%,-42.86%,-34.75%,26.33%,-239.40%,293.58%,-33.45%,110.23%,10.31%,-65.95%,-9.83%,-19.06%,Upgrade
42,EBITDA,504.48,957.78,1010,777.85,1162,927.66,916.96,684.97,852.09,667.89,746.62,258.65,655.64,767.75,549.78,-4.03,595.74,424.16,846.77,382.7,Upgrade
