,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+6 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+6 Quarters
0,Market Capitalization,4109,3727,5217,3964,3989,3198,3014,3236,5082,5142,6155,6684,8213,8060,6682,9883,8629,11275,15205,16296,4390,Upgrade
1,Market Cap Growth,16.52%,16.52%,73.12%,22.50%,-21.51%,-37.80%,-51.04%,-51.59%,-38.12%,-36.21%,-7.88%,-32.37%,-4.82%,-28.51%,-56.06%,-39.35%,96.55%,232.19%,-,-,-,Upgrade
2,Enterprise Value,2361,1979,3042,1654,1779,988,822,869,2987,3046,4451,4624,6842,6689,5774,8546,7244,10317,14285,15420,4191,Upgrade
3,Last Close Price,72.46,65.72,89.00,67.62,68.05,54.56,51.41,55.20,86.70,87.71,105.00,114.02,130.19,127.76,105.91,156.66,132.56,173.21,233.58,248.88,66.58,Upgrade
4,PE Ratio,-,-,-,-,-12.69,-,-,-,-,2.81,3.38,3.47,5.72,6.76,5.41,9.75,7.82,13.76,24.69,45.10,25.24,Upgrade
5,PS Ratio,10.70,10.66,13.21,10.06,9.97,7.93,1.99,1.32,1.24,0.93,1.24,1.34,2.34,2.84,2.38,4.30,3.60,6.48,12.68,22.05,10.07,Upgrade
6,PB Ratio,1.25,1.13,1.59,1.15,1.16,0.94,0.84,0.87,1.35,1.36,1.72,2.10,2.59,3.18,2.86,5.36,4.21,6.77,10.66,13.14,3.90,Upgrade
7,P/TBV Ratio,1.14,1.14,1.60,1.16,1.17,0.95,0.84,0.88,1.36,1.37,1.73,2.12,2.61,3.21,2.90,5.46,4.26,6.88,10.85,13.41,3.99,Upgrade
8,P/FCF Ratio,-,-,29.14,15.08,51.42,-14.25,13.23,-,-,3.19,4.44,4.68,7.90,11.82,8.69,-,-,14.07,40.07,85.32,87.93,Upgrade
