,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,190.92,1168,1083,591.45,416.28,967.95,291.78,3344,2746,2063,Upgrade
1,Other Revenue,1.32,31.39,22.39,24.55,12.86,37.23,19.21,42.95,22.02,39.51,Upgrade
2,Revenue,192.24,1200,1105,616,429.13,1005,310.99,3387,2768,2102,Upgrade
3,Revenue Growth (YoY),-82.61%,94.79%,157.61%,-38.72%,37.99%,-70.32%,-88.77%,61.10%,1309.16%,397.59%,Upgrade
4,Cost of Revenue,145.14,908.22,705.11,476.57,250.26,558.68,165.23,2993,2635,1793,Upgrade
5,Gross Profit,47.1,291.67,400.38,139.43,178.87,446.5,145.77,394.08,133.44,309.58,Upgrade
6,"Selling, General & Admin",11.24,69.66,22.18,85.11,31.66,59.24,25.6,57.67,25.44,42.7,Upgrade
7,Other Operating Expenses,80.88,-163.12,309.15,104.77,44.9,66.58,30.73,55.22,25,53.09,Upgrade
8,Operating Expenses,104.95,-90.88,336.47,196.74,85.37,138.27,64.63,123.71,59.73,105.52,Upgrade
9,Operating Income,-57.85,382.55,63.91,-57.31,93.5,308.23,81.14,270.37,73.71,204.06,Upgrade
10,Interest Expense,-51.78,-66.4,-63.17,-41.57,-32.02,-9.95,-38.1,-40.3,-48.31,-27.86,Upgrade
11,Earnings From Equity Investments,0.74,-217.17,-15.49,10.17,-19.98,-7.67,-13.45,123.92,-9.11,11.09,Upgrade
12,Currency Exchange Gain (Loss),-,-,-,1.75,-,5.96,-,7.33,-,-1.81,Upgrade
13,Other Non Operating Income (Expenses),-,-,-,2.98,-,-,-,-,-,-,Upgrade
14,EBT Excluding Unusual Items,-108.89,98.98,-14.75,-83.97,41.5,296.57,29.59,361.31,16.28,185.49,Upgrade
15,Merger & Restructuring Charges,-,-,-,-0.16,-,-0.33,-,-0.17,-,-,Upgrade
16,Impairment of Goodwill,-,-86.03,-,-10,-,-,-,-13.5,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,16.04,-2161,15.7,-76.56,14.34,42.12,-6.09,4.94,-1.93,-10.65,Upgrade
18,Gain (Loss) on Sale of Assets,-,-46.76,-,-68.83,10.56,121.33,19.5,112.61,-0.12,64,Upgrade
19,Asset Writedown,-42.3,-131.22,-23.94,-30.26,44.7,84.66,37.13,-9.04,32.38,15.87,Upgrade
20,Other Unusual Items,-,-,-,28.87,-,0.09,-,-,-,-,Upgrade
21,Pretax Income,-135.15,-2326,-23,-240.91,111.1,544.43,80.13,456.15,46.62,254.72,Upgrade
22,Income Tax Expense,-3.56,59.03,114.29,20.04,30.52,161.59,24.65,125.93,23.51,58.7,Upgrade
23,Earnings From Continuing Operations,-131.6,-2385,-137.28,-260.95,80.59,382.85,55.48,330.22,23.11,196.02,Upgrade
24,Minority Interest in Earnings,-0.23,0,0.07,0.15,-,9.46,-7.03,3.86,-1.08,-1.06,Upgrade
25,Net Income,-131.82,-2385,-137.21,-260.79,80.59,392.31,48.45,334.08,22.04,194.95,Upgrade
26,Net Income to Common,-131.82,-2385,-137.21,-260.79,80.59,392.31,48.45,334.08,22.04,194.95,Upgrade
27,Net Income Growth,-,-,-,-,66.33%,17.43%,119.88%,71.37%,-84.32%,28.91%,Upgrade
28,Shares Outstanding (Basic),926,879,762,721,721,721,721,722,639,636,Upgrade
29,Shares Outstanding (Diluted),926,879,762,721,721,721,721,722,639,636,Upgrade
30,Shares Change (YoY),21.55%,21.95%,5.67%,0.00%,-,-0.18%,12.79%,13.47%,2.46%,21.35%,Upgrade
31,EPS (Basic),-0.14,-2.71,-0.18,-0.36,0.11,0.54,0.07,0.46,0.03,0.31,Upgrade
32,EPS (Diluted),-0.14,-2.71,-0.18,-0.36,0.11,0.54,0.07,0.46,0.03,0.31,Upgrade
33,EPS Growth,-,-,-,-,66.86%,17.59%,97.06%,51.09%,-84.89%,6.13%,Upgrade
34,Free Cash Flow,40.67,-601.01,-373.55,-333.21,13.98,401.13,270.99,-252.32,-188.71,-6.16,Upgrade
35,Free Cash Flow Per Share,0.04,-0.68,-0.49,-0.46,0.02,0.56,0.38,-0.35,-0.30,-0.01,Upgrade
36,Operating Margin,-30.09%,31.88%,5.78%,-9.30%,21.79%,30.66%,26.09%,7.98%,2.66%,9.71%,Upgrade
37,Profit Margin,-68.57%,-198.78%,-12.41%,-42.34%,18.78%,39.03%,15.58%,9.86%,0.80%,9.27%,Upgrade
38,Free Cash Flow Margin,21.16%,-50.09%,-33.79%,-54.09%,3.26%,39.91%,87.14%,-7.45%,-6.82%,-0.29%,Upgrade
39,EBITDA,-45.01,385.13,69.05,-50.45,102.32,307.75,89.43,269.68,82.65,213.23,Upgrade
40,D&A For EBITDA,12.84,2.58,5.15,6.87,8.82,-0.48,8.3,-0.7,8.94,9.17,Upgrade
41,EBIT,-57.85,382.55,63.91,-57.31,93.5,308.23,81.14,270.37,73.71,204.06,Upgrade
