,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,548.8,658.83,786.42,963.86,910.1,1175,1121,1338,883.16,1106,Upgrade
1,Short-Term Investments,127.07,128.45,173.75,129.98,134.9,49.12,2055,2087,376.45,314.4,Upgrade
2,Cash & Short-Term Investments,675.87,787.28,960.17,1094,1045,1224,3176,3425,1260,1420,Upgrade
3,Cash Growth,-29.61%,-28.03%,-8.12%,-10.62%,-67.09%,-64.26%,152.11%,141.16%,7.67%,7.34%,Upgrade
4,Accounts Receivable,747,867.6,734.25,840.05,1124,1002,956.36,1096,1064,1189,Upgrade
5,Other Receivables,591.12,498.62,501.73,481.95,537.02,555.56,570.9,539.81,610.27,522.07,Upgrade
6,Receivables,1338,1366,1236,1322,1661,1557,1527,1635,1674,1711,Upgrade
7,Inventory,21.67,30.72,67.73,96.22,101.75,83.61,24.98,27.19,31.19,38.2,Upgrade
8,Other Current Assets,1549,1592,1550,1555,1460,1334,1322,1281,1182,1132,Upgrade
9,Total Current Assets,3584,3776,3813,4067,4268,4199,6049,6368,4147,4301,Upgrade
10,"Property, Plant & Equipment",985.5,1072,1163,1278,1309,1397,1508,1611,1720,1854,Upgrade
11,Long-Term Investments,652.25,687.51,932.14,930.34,1283,1346,1433,1450,1660,2161,Upgrade
12,Goodwill,85.13,85.13,85.13,85.13,85.13,85.13,-,-,-,-,Upgrade
13,Other Intangible Assets,188.28,211.45,244.29,255.15,271.13,284.87,232.3,219.61,210.6,191.62,Upgrade
14,Long-Term Deferred Tax Assets,381.35,381.45,390.94,391.1,333.96,283.92,225.66,144.17,88.39,7.7,Upgrade
15,Other Long-Term Assets,33.78,35.41,45.23,38.56,90.22,54.51,31.29,39.81,56.24,80.27,Upgrade
16,Total Assets,5911,6249,6675,7045,7640,7650,9480,9832,7882,8595,Upgrade
17,Accounts Payable,162.88,234.69,277.63,276.88,261.62,180,89.24,146.74,123.26,83.23,Upgrade
18,Accrued Expenses,491.92,522.23,510.69,513.13,381.74,416.82,311.82,329.99,436.35,378.23,Upgrade
19,Short-Term Debt,292.13,448.2,188.2,208.64,207.04,45,-,-,-,342.72,Upgrade
20,Current Portion of Long-Term Debt,1826,164.08,517.15,390.48,-,1948,1824,1818,-,-,Upgrade
21,Current Portion of Leases,19.98,32.7,42.13,46.86,33.31,32.05,29.37,30.28,33.69,36.19,Upgrade
22,Current Income Taxes Payable,1.77,6.79,1.87,8.54,15.85,22.93,29.01,61.52,17.32,7.05,Upgrade
23,Current Unearned Revenue,230.24,190.22,207.76,184.29,242.54,171.38,165.63,147.67,179.23,188.61,Upgrade
24,Other Current Liabilities,140,140,140,140,140,140,-,-,-,-,Upgrade
25,Total Current Liabilities,3165,1739,1885,1769,1282,2956,2449,2534,789.85,1036,Upgrade
26,Long-Term Debt,113.63,1676,1583,1577,1977,15.93,1938,1935,1814,1866,Upgrade
27,Long-Term Leases,17.05,8.59,14.73,36.7,37.95,18.04,22.03,9.51,21.44,36.44,Upgrade
28,Long-Term Deferred Tax Liabilities,51.84,55.71,56.19,58.07,56.5,66.8,43.57,55.44,53.51,68.59,Upgrade
29,Other Long-Term Liabilities,34.66,30.71,-,-,-,-,-,-,-,-,Upgrade
30,Total Liabilities,3382,3510,3539,3441,3353,3057,4453,4534,2678,3007,Upgrade
31,Common Stock,693.73,665.23,665.23,664.04,664.04,664.04,664.04,664.04,664.04,664.04,Upgrade
32,Retained Earnings,2162,2305,2661,3037,3620,3844,4201,4477,4462,4843,Upgrade
33,Comprehensive Income & Other,-269.21,-219.05,-246.17,-202.26,-167.94,-149.44,-17.65,-14.8,-61.82,-55.16,Upgrade
34,Total Common Equity,2586,2752,3080,3499,4116,4359,4847,5126,5064,5452,Upgrade
35,Minority Interest,-58.12,-12.35,54.62,105.22,170.51,234.21,179.74,171.91,139.21,137.06,Upgrade
36,Shareholders' Equity,2528,2739,3135,3604,4287,4593,5027,5298,5204,5589,Upgrade
37,Total Liabilities & Equity,5911,6249,6675,7045,7640,7650,9480,9832,7882,8595,Upgrade
38,Total Debt,2269,2330,2345,2260,2255,2059,3813,3792,1869,2281,Upgrade
39,Net Cash (Debt),-1593,-1542,-1385,-1166,-1210,-834.86,-637.71,-367.92,-609.13,-860.99,Upgrade
40,Net Cash Per Share,-3.62,-3.52,-3.16,-2.66,-2.76,-1.91,-1.46,-0.84,-1.39,-1.97,Upgrade
41,Filing Date Shares Outstanding,446.96,438.22,438.22,438,438,438,438,438,438,438,Upgrade
42,Total Common Shares Outstanding,446.96,438.22,438.22,438,438,438,438,438,438,438,Upgrade
43,Working Capital,419.19,2037,1928,2298,2986,1243,3601,3834,3357,3265,Upgrade
44,Book Value Per Share,5.79,6.28,7.03,7.99,9.40,9.95,11.07,11.70,11.56,12.45,Upgrade
45,Tangible Book Value,2313,2455,2751,3159,3760,3989,4615,4906,4854,5260,Upgrade
46,Tangible Book Value Per Share,5.17,5.60,6.28,7.21,8.58,9.11,10.54,11.20,11.08,12.01,Upgrade
