,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1513,1763,1560,1766,1820,1650,1248,1498,1226,1683,Upgrade
1,Revenue Growth (YoY),-3.05%,-0.18%,-14.28%,6.98%,45.82%,10.18%,1.79%,-11.02%,-37.60%,-25.07%,Upgrade
2,Cost of Revenue,948.24,1139,1161,1309,1269,1241,935.78,911.42,965.55,1255,Upgrade
3,Gross Profit,564.45,623.97,399.32,456.13,551.59,409.39,312.45,586.5,260.73,428,Upgrade
4,"Selling, General & Admin",674.14,777.75,766.43,934.83,842.77,863.9,661.03,695.07,680.82,718.64,Upgrade
5,Other Operating Expenses,-7.87,-15.78,-5.59,-6.31,-8.55,-5.34,-8.84,16.09,-37.1,-3.42,Upgrade
6,Operating Expenses,666.27,760.25,760.84,930.09,829.39,861.34,655.48,724.3,643.72,649.28,Upgrade
7,Operating Income,-101.81,-136.28,-361.53,-473.97,-277.8,-451.96,-343.03,-137.79,-383,-221.28,Upgrade
8,Interest Expense,-74.3,-76.67,-70.02,-55.17,-25.93,-45.93,-60.44,-60.58,-40.27,-50.1,Upgrade
9,Interest & Investment Income,49.03,49.92,45.74,63.99,60.57,74.75,78.45,98.78,61.8,83.39,Upgrade
10,Earnings From Equity Investments,0.22,-1.15,1.08,0.19,0.04,1.91,-0,-1.27,0.87,-3.43,Upgrade
11,Currency Exchange Gain (Loss),-,-15.84,-,-51.2,-,3.12,0.71,28.82,-,-11.83,Upgrade
12,Other Non Operating Income (Expenses),-53.74,-43.36,-61.69,-177.25,-34.55,69.64,-,-9.31,-4.19,17.74,Upgrade
13,EBT Excluding Unusual Items,-180.61,-223.37,-446.42,-693.41,-277.68,-348.46,-324.31,-81.35,-364.78,-185.51,Upgrade
14,Merger & Restructuring Charges,-,-,-,-,-,-5.51,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-,-132.22,-,-10.73,-17.86,-74.7,-5.75,-104.61,-24.39,-420.77,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,26.93,21.05,Upgrade
17,Asset Writedown,-,-16.45,-,-,-,-,-,-,-,-,Upgrade
18,Other Unusual Items,-,-,-,13.65,23.66,-,-,203.52,-,8.69,Upgrade
19,Pretax Income,-180.61,-372.05,-446.42,-690.48,-271.88,-428.68,-330.06,17.55,-362.24,-576.54,Upgrade
20,Income Tax Expense,4.43,15.54,4.16,-52.24,-24.19,-48.68,-52.96,-13.68,-73.9,-64.74,Upgrade
21,Earnings From Continuing Operations,-185.04,-387.59,-450.58,-638.24,-247.69,-380,-277.1,31.23,-288.34,-511.8,Upgrade
22,Net Income to Company,-185.04,-387.59,-450.58,-638.24,-247.69,-380,-277.1,31.23,-288.34,-511.8,Upgrade
23,Minority Interest in Earnings,41.58,31.51,43.86,55.41,23.4,16.77,-6.41,-19.06,-4.71,4.24,Upgrade
24,Net Income,-143.46,-356.07,-406.72,-582.84,-224.29,-363.23,-283.51,12.17,-293.05,-507.56,Upgrade
25,Net Income to Common,-143.46,-356.07,-406.72,-582.84,-224.29,-363.23,-283.51,12.17,-293.05,-507.56,Upgrade
26,Shares Outstanding (Basic),440,438,438,438,438,438,438,438,438,438,Upgrade
27,Shares Outstanding (Diluted),440,438,438,438,438,438,438,438,438,438,Upgrade
28,Shares Change (YoY),0.40%,0.03%,0.02%,-,-,-,-,-,-,-,Upgrade
29,EPS (Basic),-0.33,-0.81,-0.93,-1.33,-0.51,-0.83,-0.65,0.03,-0.67,-1.16,Upgrade
30,EPS (Diluted),-0.33,-0.81,-0.93,-1.33,-0.51,-0.83,-0.65,0.03,-0.67,-1.16,Upgrade
31,Free Cash Flow,17.23,-121.55,-119.42,-91.34,-326.14,-164.24,-231.6,32.5,-99.23,85.52,Upgrade
32,Free Cash Flow Per Share,0.04,-0.28,-0.27,-0.21,-0.74,-0.37,-0.53,0.07,-0.23,0.20,Upgrade
33,Dividend Per Share,-,-,-,-,-,-,-,-,-,0.200,Upgrade
34,Dividend Growth,-,-,-,-,-,-,-,-,-,-71.43%,Upgrade
35,Operating Margin,-6.73%,-7.73%,-23.17%,-26.84%,-15.26%,-27.38%,-27.48%,-9.20%,-31.23%,-13.14%,Upgrade
36,Profit Margin,-9.48%,-20.20%,-26.07%,-33.01%,-12.32%,-22.01%,-22.71%,0.81%,-23.90%,-30.15%,Upgrade
37,Free Cash Flow Margin,1.14%,-6.90%,-7.65%,-5.17%,-17.92%,-9.95%,-18.55%,2.17%,-8.09%,5.08%,Upgrade
38,EBITDA,53.14,-86.66,-165.86,-401.07,-64.92,-349.83,-141.1,-4.98,-207.19,-69.47,Upgrade
39,D&A For EBITDA,154.95,49.62,195.66,72.89,212.88,102.13,201.93,132.81,175.81,151.82,Upgrade
40,EBIT,-101.81,-136.28,-361.53,-473.97,-277.8,-451.96,-343.03,-137.79,-383,-221.28,Upgrade
