,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,5877,4006,4066,3445,3819,3850,3819,4193,3890,4153,4052,3940,4516,4698,4284,4728,4607,4820,4373,4094,4424,Upgrade
1,Market Cap Growth,4.06%,4.06%,6.45%,-17.83%,-1.82%,-7.30%,-5.73%,6.41%,-13.87%,-11.61%,-5.42%,-16.66%,-1.97%,-2.53%,-2.04%,15.50%,4.13%,8.40%,7.26%,-17.70%,12.70%,Upgrade
2,Enterprise Value,7418,5619,5810,4976,5350,5267,5379,5476,5172,5425,5100,4908,5484,5537,4881,5174,4998,5271,4773,4472,4634,Upgrade
3,Last Close Price,5.93,4.03,4.09,3.35,3.71,3.74,3.65,4.01,3.72,3.97,3.83,3.72,4.26,4.44,4.05,4.40,4.29,4.49,3.98,3.66,3.96,Upgrade
4,PE Ratio,38.52,-,17.24,12.81,15.42,17.37,18.60,21.09,16.94,28.89,30.32,49.33,-,22.29,17.02,15.64,15.35,16.40,15.19,15.51,17.54,Upgrade
5,Forward PE,27.21,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,Upgrade
6,PS Ratio,1.11,0.74,0.73,0.62,0.70,0.73,0.76,0.84,0.79,0.87,0.86,0.88,1.03,1.06,1.00,1.12,1.10,1.18,1.07,1.02,1.07,Upgrade
7,PB Ratio,1.73,1.14,1.15,0.97,1.08,1.11,1.12,1.24,1.16,1.24,1.22,1.21,1.39,1.42,1.31,1.46,1.45,1.57,1.47,1.33,1.48,Upgrade
8,P/TBV Ratio,1.37,1.37,1.39,1.17,1.30,1.34,1.36,1.51,1.42,1.53,1.51,1.50,1.85,1.88,1.74,1.94,1.95,2.07,1.93,1.75,1.95,Upgrade
