,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,502.73,468.7,255.16,619.58,393.85,580.78,622.98,473.77,577.89,672.79,562.33,554.85,485.46,819.85,542.15,400.55,414.24,362.24,429.01,413.18,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,0.26,-,-,-,-,-,-,-,78.07,-,125,-,-,Upgrade
2,Trading Asset Securities,9.38,6.4,8.83,0.08,-,-,-,-,-,-,-,-,-,-,1.9,1.79,1.79,1.8,1.88,2.23,Upgrade
3,Cash & Short-Term Investments,512.11,475.09,263.99,619.66,393.85,580.78,622.98,474.03,577.89,672.79,562.33,554.85,485.46,819.85,544.04,480.4,416.03,489.04,430.89,415.41,Upgrade
4,Cash Growth,30.03%,-18.20%,-57.62%,30.72%,-31.85%,-13.68%,10.78%,-14.57%,19.04%,-17.94%,3.36%,15.50%,16.69%,67.64%,26.26%,15.65%,-17.12%,80.28%,7.12%,46.12%,Upgrade
5,Accounts Receivable,2718,2697,2729,2546,2827,2863,2661,2583,2575,2644,2327,2150,2312,2402,2267,2170,2206,2349,2181,2087,Upgrade
6,Other Receivables,81.56,75.29,72,62.12,86.41,77.16,69.6,55.17,67.87,60.06,63.13,53.61,82.34,77.94,67.05,52.02,74.22,61.53,55.62,39.44,Upgrade
7,Receivables,2800,2772,2801,2608,2914,2940,2731,2638,2643,2704,2390,2282,2395,2480,2334,2222,2280,2410,2237,2126,Upgrade
8,Inventory,1888,1838,1893,1928,1818,1784,1832,1797,1753,1732,1613,1604,1474,1291,1219,1189,1082,1062,1157,1227,Upgrade
9,Other Current Assets,272.67,160.14,163.73,146.13,183.32,190.51,142.62,195.24,225.27,221.31,266.18,208.7,205.46,154.87,160.06,156.81,271.33,178.39,168.46,112.01,Upgrade
10,Total Current Assets,5472,5246,5122,5302,5309,5495,5328,5104,5199,5330,4831,4650,4560,4745,4258,4048,4049,4140,3993,3880,Upgrade
11,"Property, Plant & Equipment",1801,1791,1790,1781,1708,1695,1625,1625,1585,1526,1527,1511,1403,1340,1316,1294,1218,1122,1014,984,Upgrade
12,Long-Term Investments,117.21,429.95,117.19,113.14,407.61,103.31,102.99,70.54,70.21,69.86,69.25,69.12,75.26,60.75,60.53,60.17,59.43,62.41,61.31,61.34,Upgrade
13,Goodwill,239.05,239.05,239.05,239.05,239.71,239.71,239.71,239.71,239.71,239.71,239.71,239.71,239.71,239.71,239.71,239.71,239.71,239.71,239.71,239.71,Upgrade
14,Other Intangible Assets,240.64,242.18,243.74,245.31,246.97,238.87,240.06,241.46,242.71,244.24,245.76,350.52,354.8,356.43,359.43,359.96,344.21,326.02,328.38,325.86,Upgrade
15,Long-Term Deferred Tax Assets,100.61,98.21,95.48,94.68,84.58,100.79,94.33,89.92,97.14,101.51,87.7,86.52,77.17,79.09,77.39,82.02,78.51,79.88,78.17,77.89,Upgrade
16,Long-Term Deferred Charges,4.46,4.69,5.04,5.4,5.12,2.4,2.32,2.56,2.54,2.7,2.88,3.02,3.08,2.22,2.46,1.37,1.4,1.58,1.37,1.04,Upgrade
17,Other Long-Term Assets,428.89,128.64,449.09,440.1,150.81,460.2,503.3,151.88,138.46,164.61,155.73,160.34,192.43,214.24,180.26,177.76,150.2,160.37,161.8,153.97,Upgrade
18,Total Assets,8405,8180,8062,8220,8151,8335,8135,7526,7574,7678,7160,7070,6905,7037,6493,6263,6140,6132,5878,5724,Upgrade
19,Accounts Payable,2403,2219,2221,2227,2313,2446,2251,2132,2138,2164,2112,2215,2053,1953,2006,2055,2065,2014,1831,1787,Upgrade
20,Accrued Expenses,88.69,165.19,57.01,187.07,81.63,172.64,52.84,200.76,84.22,190.97,50.91,163.2,69.87,152.5,44.95,139.69,65.58,137.8,35.91,128.2,Upgrade
21,Short-Term Debt,371.41,278.82,173.82,305.53,79.76,140.21,199.51,244.5,274.71,590.15,527.15,444.95,413.88,530.88,650.07,520.07,535.36,680.8,633.01,609.86,Upgrade
22,Current Portion of Long-Term Debt,401.25,201.58,135.82,144.09,90.61,73.63,54.87,41.94,40.69,42.11,64.39,66.9,6.91,14.4,9.82,9.81,-,0.52,0.52,0.52,Upgrade
23,Current Portion of Leases,-,0.32,-,0.57,-,0.47,-,0.49,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,43.39,22.17,31.49,8.66,40.05,30.39,46.77,15.08,48.8,9.65,43.07,9.88,15.6,3.65,30.4,7.98,19.4,7.13,26.65,8.55,Upgrade
25,Current Unearned Revenue,63.19,26.62,34.64,44.93,54.42,53.42,49.68,50.61,51.68,55.63,60.29,45.92,36.28,54.77,57.54,45.76,56.86,53.48,68.78,76.74,Upgrade
26,Other Current Liabilities,292.6,188.65,229.09,136.3,328.93,285.16,237.18,159.25,128.78,97.56,123.74,40.71,111.74,85.03,104.29,54.53,150.88,89.81,112.47,34.08,Upgrade
27,Total Current Liabilities,3663,3102,2883,3054,2989,3202,2892,2844,2767,3150,2981,2987,2707,2794,2903,2833,2893,2983,2709,2645,Upgrade
28,Long-Term Debt,1157,1474,1564,1564,1627,1658,1793,1274,1412,1164,859.64,781.67,825.92,904.62,273.17,178.42,114.07,104.35,38.33,28.65,Upgrade
29,Long-Term Leases,2.18,1.97,2.26,2.24,0.03,0.02,0.25,0.25,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Long-Term Unearned Revenue,52.2,53.2,49.2,50.11,51.01,51.75,52.65,53.55,53.1,54.43,53,54.25,53.65,54.77,55.81,57.02,56.24,56.59,57.82,57.04,Upgrade
31,Long-Term Deferred Tax Liabilities,4.24,3.59,4.24,3.36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
32,Other Long-Term Liabilities,1.28,1.31,1.31,1.29,1.27,1.57,2.72,2.57,5.09,0.57,0.31,7.8,13.39,12.99,12.58,12.21,5.75,5.75,5.75,5.75,Upgrade
33,Total Liabilities,4880,4636,4504,4675,4668,4913,4741,4175,4237,4369,3894,3830,3600,3767,3245,3081,3069,3150,2811,2737,Upgrade
34,Common Stock,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1034,1034,1034,1034,Upgrade
35,Additional Paid-In Capital,826.98,825.58,825.56,825.56,825.48,825.55,825.55,825.55,825.54,825.51,825.2,825.19,825.08,825.08,825.08,825.08,907.73,908.05,907.96,907.51,Upgrade
36,Retained Earnings,1582,1592,1594,1529,1489,1426,1386,1342,1328,1281,1237,1163,1234,1198,1218,1139,1084,1007,987.3,910.87,Upgrade
37,Treasury Stock,-60.05,-60.05,-49.48,-,-,-,-,-,-,-,-,-,-,-,-,-,-100.96,-111.26,-10.79,-10.3,Upgrade
38,Comprehensive Income & Other,44.39,43.92,45.29,46.35,31.15,33.84,38.35,35.5,40.3,42.34,32.95,34.14,27.82,28.08,-13.07,-10.95,-10.92,-10.75,-10.31,-10.06,Upgrade
39,Total Common Equity,3404,3412,3426,3411,3356,3296,3260,3213,3204,3160,3106,3032,3098,3062,3040,2964,2914,2827,2908,2832,Upgrade
40,Minority Interest,120.66,131.56,131.86,133.44,127.21,126,134.97,137.77,133.41,149.39,159.28,207.19,206.71,208.89,208.06,218.12,157.25,155.04,159.53,155.29,Upgrade
41,Shareholders' Equity,3525,3544,3558,3545,3483,3422,3395,3351,3337,3309,3265,3239,3304,3271,3249,3182,3071,2982,3067,2987,Upgrade
42,Total Liabilities & Equity,8405,8180,8062,8220,8151,8335,8135,7526,7574,7678,7160,7070,6905,7037,6493,6263,6140,6132,5878,5724,Upgrade
43,Total Debt,1932,1956,1876,2016,1798,1872,2048,1561,1727,1796,1451,1294,1247,1450,933.06,708.31,649.43,785.68,671.87,639.03,Upgrade
44,Net Cash (Debt),-1419,-1481,-1612,-1397,-1404,-1292,-1425,-1087,-1149,-1123,-888.84,-738.67,-761.25,-630.04,-389.02,-227.91,-233.4,-296.63,-240.98,-223.62,Upgrade
45,Net Cash Per Share,-1.39,-1.54,-1.48,-1.20,-1.57,-1.33,-1.30,-0.99,-1.06,-1.22,-0.83,-0.69,-0.68,-0.63,-0.40,-0.21,-0.24,-0.29,-0.22,-0.23,Upgrade
46,Filing Date Shares Outstanding,991.1,991.1,994.02,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1034,1034,Upgrade
47,Total Common Shares Outstanding,991.1,991.1,994.02,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1034,1034,Upgrade
48,Working Capital,1809,2144,2240,2247,2320,2293,2436,2260,2432,2179,1850,1663,1852,1951,1354,1215,1156,1157,1285,1235,Upgrade
