,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jan '21 Jan 1, 2021","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,44.68,17.11,9.2,47.95,0.03,41.85,96.2,31.79,72.66,63.44,117.97,36.98,55.28,47.27,94.54,32.77,34.15,34.06,82.33,29.23,Upgrade
1,Other Revenue,-,-0.17,0.17,-,0.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Revenue,44.68,16.94,9.37,47.95,0.79,41.85,96.2,31.79,72.66,63.44,117.97,36.98,55.28,47.27,94.54,32.77,34.15,34.06,82.33,29.23,Upgrade
3,Revenue Growth (YoY),5580.71%,-59.53%,-90.26%,50.81%,-98.92%,-34.02%,-18.45%,-14.03%,31.42%,34.19%,24.79%,12.85%,61.91%,38.80%,14.82%,12.10%,8.42%,9.12%,40.80%,18.19%,Upgrade
4,Cost of Revenue,-65.63,20.5,23.91,21.22,42.25,22.43,45.1,23.63,49.84,34.61,39.62,21.7,30.86,21.75,34.12,20.8,23.89,18.7,23.35,18.98,Upgrade
5,Gross Profit,110.3,-3.56,-14.53,26.73,-41.46,19.43,51.11,8.16,22.82,28.82,78.35,15.28,24.42,25.52,60.41,11.97,10.25,15.36,58.98,10.26,Upgrade
6,"Selling, General & Admin",-30.6,12.33,12.21,6.06,5.44,6.58,6.92,5.13,6.38,10.37,8.13,5.66,7.52,5.55,6.03,4.24,6.8,4.38,4.87,3.46,Upgrade
7,Research & Development,-32.12,6.74,10.41,14.97,7.53,5.6,5.89,7.14,6.2,6.46,4.66,2.94,3.49,6.87,5.65,1.67,4.37,2.85,5.27,1.2,Upgrade
8,Other Operating Expenses,217.14,0.27,0.67,0.33,0.45,0.23,0.55,0.27,0.5,0.2,0.38,0.05,0.65,0.26,0.33,0.14,0.5,0.06,0.36,0,Upgrade
9,Operating Expenses,140.82,14.46,39.53,23.61,15.15,16.07,18.39,14.27,10.78,16.96,17.64,8.65,11.5,12.45,12.99,6.04,5.15,9.32,14.35,4.66,Upgrade
10,Operating Income,-30.52,-18.02,-54.07,3.12,-56.61,3.35,32.71,-6.1,12.04,11.86,60.71,6.63,12.92,13.07,47.42,5.92,5.1,6.04,44.63,5.6,Upgrade
11,Interest Expense,-6.3,-0.24,-0.4,-0.26,-0.26,-,-,-,-0,-,-,-,-0,-,-,-,-0.21,-0.4,-0.53,-0.41,Upgrade
12,Interest & Investment Income,0.9,1.5,1.86,2.94,0.4,3.14,2.81,2.04,2.28,3.38,1.82,0.27,1.26,1.58,0.93,0.75,1.86,1.07,0.46,0.03,Upgrade
13,Other Non Operating Income (Expenses),-7.43,-2.3,3.68,-0.01,-0,1.38,2.16,1.74,-3.08,0.06,2.96,-0.06,-0.07,-0.07,0.28,-0.13,-0.02,-0.14,-0.47,-0.01,Upgrade
14,EBT Excluding Unusual Items,-43.34,-19.07,-48.93,5.8,-56.48,7.87,37.68,-2.32,11.23,15.31,65.49,6.84,14.1,14.58,48.63,6.54,6.73,6.57,44.09,5.2,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,0,-,-,-,0,-0.11,0.11,-,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,0.03,0.03,-0.05,-,-1.33,-,-,-,-,-,-,-,-0.02,-,0,-,-,-,-,-,Upgrade
17,Asset Writedown,-,-,-,-,-1.4,-0.01,-,-,-7.27,-0.1,-,-,-0.31,-0.35,-,-,-0.4,-,-,-,Upgrade
18,Other Unusual Items,0.72,-0.54,-0.23,0.06,0.09,-,-,-,2.96,-,-,-,-0.01,-,-,-,-0.19,-,-,-,Upgrade
19,Pretax Income,-42.6,-19.59,-49.22,5.86,-59.11,7.86,37.68,-2.32,6.92,15.21,65.49,6.84,13.76,14.12,48.74,6.54,6.14,6.57,44.09,5.2,Upgrade
20,Income Tax Expense,-3.3,0.1,-1.9,-0.33,-10.66,-1,3.6,0.39,1.85,-,9.57,0.7,2.7,0.35,7.03,0.79,1.22,0.6,5.95,0.78,Upgrade
21,Net Income,-39.3,-19.69,-47.32,6.2,-48.45,8.87,34.09,-2.7,5.07,15.21,55.91,6.13,11.06,13.77,41.71,5.75,4.93,5.97,38.14,4.42,Upgrade
22,Net Income to Common,-39.3,-19.69,-47.32,6.2,-48.45,8.87,34.09,-2.7,5.07,15.21,55.91,6.13,11.06,13.77,41.71,5.75,4.93,5.97,38.14,4.42,Upgrade
23,Net Income Growth,-,-,-,-,-,-41.71%,-39.04%,-,-54.14%,10.44%,34.04%,6.71%,124.44%,130.64%,9.37%,29.91%,-40.02%,7.93%,53.99%,38.65%,Upgrade
24,Shares Outstanding (Basic),343,392,453,294,328,470,357,270,360,359,377,367,406,343,535,225,236,233,196,173,Upgrade
25,Shares Outstanding (Diluted),343,392,453,294,328,470,357,270,360,359,377,367,406,343,535,225,236,233,196,173,Upgrade
26,Shares Change (YoY),4.66%,-16.50%,26.92%,8.80%,-8.96%,30.84%,-5.27%,-26.38%,-11.44%,4.86%,-29.49%,63.59%,71.99%,46.88%,172.86%,29.91%,27.15%,110.81%,54.80%,62.48%,Upgrade
27,EPS (Basic),-0.11,-0.05,-0.10,0.02,-0.15,0.02,0.10,-0.01,0.01,0.04,0.15,0.02,0.03,0.04,0.08,0.03,0.02,0.03,0.19,0.03,Upgrade
28,EPS (Diluted),-0.11,-0.05,-0.10,0.02,-0.15,0.02,0.10,-0.01,0.01,0.04,0.15,0.02,0.03,0.04,0.08,0.03,0.02,0.03,0.19,0.03,Upgrade
29,EPS Growth,-,-,-,-,-,-55.45%,-35.64%,-,-48.22%,5.32%,90.10%,-34.77%,30.50%,57.02%,-59.92%,0%,-70.10%,-48.80%,-0.52%,-14.67%,Upgrade
30,Free Cash Flow,-,-12.95,-55.46,-18.04,-299.38,-17.66,-7.45,5.7,32.77,9.47,14.06,-6.83,-14.47,0.91,4.69,-49.59,19.68,-87.97,-16.14,-22.81,Upgrade
31,Free Cash Flow Per Share,-,-0.03,-0.12,-0.06,-0.91,-0.04,-0.02,0.02,0.09,0.03,0.04,-0.02,-0.04,0.00,0.01,-0.22,0.08,-0.38,-0.08,-0.13,Upgrade
32,Dividend Per Share,-,-,-,-,0.060,-,-,-,0.050,-,-,-,0.032,-,-,-,-,-,-,-,Upgrade
33,Dividend Growth,-,-,-,-,20.00%,-,-,-,55.76%,-,-,-,-,-,-,-,-,-,-,-,Upgrade
34,Gross Margin,246.89%,-21.04%,-155.04%,55.75%,-,46.42%,53.12%,25.68%,31.41%,45.44%,66.42%,41.31%,44.17%,53.98%,63.90%,36.52%,30.02%,45.10%,71.64%,35.09%,Upgrade
35,Operating Margin,-68.30%,-106.40%,-576.74%,6.51%,-7198.57%,8.01%,34.00%,-19.19%,16.57%,18.70%,51.47%,17.92%,23.36%,27.64%,50.17%,18.08%,14.94%,17.73%,54.20%,19.15%,Upgrade
