,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,36.71,121.55,39.95,-12.95,368.22,843.93,684.14,649.32,87.45,96.77,Upgrade
1,Revenue,36.71,121.55,39.95,-12.95,368.22,843.93,684.14,649.32,87.45,96.77,Upgrade
2,Revenue Growth (YoY),-8.13%,-,-89.15%,-,-46.18%,29.97%,682.35%,570.99%,11.12%,165.95%,Upgrade
3,Cost of Revenue,36.58,120.53,39.46,-2.43,342.43,797.19,635.07,608.86,85.62,96.35,Upgrade
4,Gross Profit,0.12,1.02,0.49,-10.51,25.79,46.74,49.07,40.45,1.83,0.43,Upgrade
5,"Selling, General & Admin",12.61,12.27,8.12,10.59,9.88,9.12,9.65,11.92,12.89,15.21,Upgrade
6,Operating Expenses,12.61,58.77,8.12,2.84,9.88,-102.3,9.65,11.92,12.89,40.95,Upgrade
7,Operating Income,-12.49,-57.75,-7.63,-13.35,15.91,149.04,39.41,28.54,-11.06,-40.52,Upgrade
8,Interest Expense,-0.15,-0.13,-0.12,-0.08,-0.05,-0.09,-0.14,-1.97,-2.21,-2.49,Upgrade
9,Interest & Investment Income,-,5.77,-,5.06,-,0.02,-,0.01,-,0,Upgrade
10,Other Non Operating Income (Expenses),0.25,0.44,0.14,1.72,0.09,0.56,1.07,5.37,0.08,3.99,Upgrade
11,EBT Excluding Unusual Items,-12.39,-51.67,-7.61,-6.65,15.96,149.53,40.34,31.95,-13.2,-39.02,Upgrade
12,Gain (Loss) on Sale of Assets,-,-,-,-,-,0.25,-,-,-,-,Upgrade
13,Other Unusual Items,-,-,-,0.14,-,-,-,0.43,-,-210.57,Upgrade
14,Pretax Income,-12.39,-51.67,-7.61,-6.5,15.96,149.78,40.34,32.38,-13.2,-249.59,Upgrade
15,Income Tax Expense,-,-9.74,0.01,5.67,4.97,32.47,9.83,10.29,0.18,-5.58,Upgrade
16,Earnings From Continuing Operations,-12.39,-41.93,-7.62,-12.18,10.98,117.31,30.51,22.09,-13.38,-244,Upgrade
17,Net Income to Company,-12.39,-41.93,-7.62,-12.18,10.98,117.31,30.51,22.09,-13.38,-244,Upgrade
18,Minority Interest in Earnings,-,-,-,-,-,-,-,-,-,0.17,Upgrade
19,Net Income,-12.39,-41.93,-7.62,-12.18,10.98,117.31,30.51,22.09,-13.38,-243.83,Upgrade
20,Net Income to Common,-12.39,-41.93,-7.62,-12.18,10.98,117.31,30.51,22.09,-13.38,-243.83,Upgrade
21,Net Income Growth,-,-,-,-,-64.00%,431.04%,-,-,-,-,Upgrade
22,Shares Outstanding (Basic),842,842,842,842,842,842,842,648,612,599,Upgrade
23,Shares Outstanding (Diluted),842,842,842,842,842,842,842,648,612,599,Upgrade
24,Shares Change (YoY),-,-,-,-,-,29.79%,37.46%,8.31%,277.32%,268.94%,Upgrade
25,EPS (Basic),-0.01,-0.05,-0.01,-0.01,0.01,0.14,0.04,0.03,-0.02,-0.41,Upgrade
26,EPS (Diluted),-0.01,-0.05,-0.01,-0.01,0.01,0.14,0.04,0.03,-0.02,-0.41,Upgrade
27,EPS Growth,-,-,-,-,-64.00%,309.36%,-,-,-,-,Upgrade
28,Free Cash Flow,42.42,-15.09,-13.66,-9.71,18.52,-19.07,-4.09,-7.91,-26.3,-30.37,Upgrade
29,Free Cash Flow Per Share,0.05,-0.02,-0.02,-0.01,0.02,-0.02,-0.00,-0.01,-0.04,-0.05,Upgrade
30,Operating Margin,-34.03%,-47.52%,-19.09%,-,4.32%,17.66%,5.76%,4.39%,-12.65%,-41.87%,Upgrade
31,Profit Margin,-33.75%,-34.50%,-19.07%,-,2.98%,13.90%,4.46%,3.40%,-15.29%,-251.97%,Upgrade
32,Free Cash Flow Margin,115.56%,-12.41%,-34.19%,-,5.03%,-2.26%,-0.60%,-1.22%,-30.08%,-31.38%,Upgrade
33,EBITDA,-12.45,-11.21,-7.59,-16.01,16.01,150.54,39.5,29.13,-10.07,-13.79,Upgrade
34,D&A For EBITDA,0.05,46.55,0.04,-,0.1,1.5,0.09,0.6,0.99,26.73,Upgrade
35,EBIT,-12.49,-57.75,-7.63,-13.35,15.91,149.04,39.41,28.54,-11.06,-40.52,Upgrade
