,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Operating Revenue,1403,1446,940.04,2237,1441,1425,1019,2335,1486,1320,831.67,2281,1374,1512,978.92,2279,1424,1394,707.07,2263,Upgrade
1,Other Revenue,-80.94,80.94,-,176.15,-74.29,74.29,-,168.66,-70.87,70.87,-,175.98,-74.54,74.54,-,163.88,-67.47,67.47,-,176.1,Upgrade
2,Revenue,1323,1527,940.04,2413,1367,1499,1019,2504,1415,1391,831.67,2457,1299,1586,978.92,2443,1356,1461,707.07,2439,Upgrade
3,Revenue Growth (YoY),-3.25%,1.86%,-7.77%,-3.64%,-3.37%,7.76%,22.56%,1.92%,8.90%,-12.33%,-15.04%,0.55%,-4.22%,8.57%,38.45%,0.16%,-6.51%,-10.37%,-19.29%,16.71%,Upgrade
4,Cost of Revenue,847.24,1118,655.53,1685,926.66,1037,727.93,1800,939.97,1018,554.91,1823,784.29,1152,699.52,1809,822.55,1024,495.16,1767,Upgrade
5,Gross Profit,475.32,408.67,284.51,727.8,440.38,462.28,291.35,703.84,474.8,372.85,276.77,633.57,514.83,434.78,279.4,634.28,533.86,437.04,211.92,672.1,Upgrade
6,"Selling, General & Admin",290.08,307.32,286.13,472.38,278.52,312.96,298.28,462.81,294.6,266.48,286.95,445.51,288.08,298.9,256.12,448.61,214.82,299.5,226.9,504.14,Upgrade
7,Research & Development,6.32,5.51,12.54,27.43,8.26,9.34,9.42,17.3,7.84,9.79,9.09,18.68,10.89,12.91,10.95,24.49,10.68,-2.01,14.65,24.4,Upgrade
8,Other Operating Expenses,-100.55,14.23,-13.98,90.23,-48.35,-46.52,-23.33,-87.01,-21.68,-27.73,-26.44,-90.75,-64.13,-55.94,-21.89,60.73,-69.52,20.71,-19.87,83.42,Upgrade
9,Operating Expenses,194.5,338.64,295.8,603.98,242.97,272.25,292.26,408.95,280.95,255.33,282.22,368.45,237,262.9,255.75,580.19,155.61,310.49,230.42,628.46,Upgrade
10,Operating Income,280.82,70.04,-11.29,123.82,197.42,190.03,-0.91,294.89,193.85,117.52,-5.45,265.12,277.82,171.88,23.65,54.09,378.24,126.54,-18.51,43.64,Upgrade
11,Interest Expense,-0.57,-1.04,-0.85,-,-0.36,-7.65,-2.02,-,-1.52,-7.81,-3.24,-3.7,-3.35,-4.66,-2.34,-1.58,-2.63,-1.63,-2.28,-1.35,Upgrade
12,Interest & Investment Income,24.94,40.24,19.08,106.08,37.22,49.22,13.77,20.8,20.5,50.68,36.05,59.95,28.61,41.6,22.68,50.63,12.57,45.46,41.92,15.44,Upgrade
13,Currency Exchange Gain (Loss),0.06,-0.06,-,-0.22,0.13,-0.13,-,-0.22,0.05,-0.05,-,-0.02,0.01,-0.01,-,0.04,0.03,-0.03,-,-0.1,Upgrade
14,Other Non Operating Income (Expenses),-1.57,-4.07,2.35,1.12,-3.84,-3.94,4.17,1.17,-4.74,4.59,-0.43,-3.52,-6.29,0.55,-4.06,3.18,-6.8,6.16,-3.45,13.25,Upgrade
15,EBT Excluding Unusual Items,303.69,105.11,9.3,230.8,230.57,227.53,15,316.65,208.13,164.93,26.93,317.83,296.82,209.37,39.93,106.37,381.42,176.5,17.69,70.88,Upgrade
16,Impairment of Goodwill,-,-,-,-5.69,-,-,-,-8,-,-,-,-36.63,-,-,-,-10.92,-,-,-,-4.27,Upgrade
17,Gain (Loss) on Sale of Investments,39.9,21.02,24.27,20.29,25.07,16.84,28.05,21.11,22.07,7.75,11.13,3.25,13.28,5.05,18.24,-4.71,28.19,0.01,-0.01,-,Upgrade
18,Gain (Loss) on Sale of Assets,-0.05,0.52,-0,-0.33,0.41,-0.19,0.03,-1.92,0.03,-0.13,-0.01,0.07,0.16,-0.09,0.07,0.02,0.08,0.03,0.48,2.52,Upgrade
19,Asset Writedown,-95.31,24.94,-24.94,59.42,-78.5,-6.89,-14.38,64.37,-106.27,31.75,-34.24,122.49,-137.18,22.11,-22.11,167.84,-168,70.6,-70.58,179.02,Upgrade
20,Legal Settlements,-,-,-,-,-,-,-,-,-,-,-,-,0.89,-0.89,-,-1.56,1.28,-1.28,-,-2.87,Upgrade
21,Other Unusual Items,-45.72,45.72,-,157.16,-7.03,7.03,-,7.36,-4.45,4.45,-,10.48,-0.62,0.62,-,150.9,-45.19,45.19,-,154.96,Upgrade
22,Pretax Income,202.5,197.32,8.62,461.65,170.52,244.32,28.69,399.58,119.51,208.75,3.81,417.49,173.35,236.15,36.13,407.94,197.78,291.04,-52.43,400.24,Upgrade
23,Income Tax Expense,42.6,38.75,15.14,-124.43,7.51,16.12,2.62,25.6,7.41,13.7,5.84,24.04,7.44,6.71,3.29,28.35,9.67,23.13,-0.75,32.28,Upgrade
24,Earnings From Continuing Operations,159.9,158.57,-6.52,586.08,163.01,228.2,26.07,373.98,112.1,195.05,-2.03,393.45,165.91,229.44,32.84,379.59,188.1,267.91,-51.68,367.96,Upgrade
25,Minority Interest in Earnings,-3,2.61,1.45,-28.28,-4.42,-10.46,6.88,-19.77,-8.18,-6.22,5.54,-28.42,-5.37,-5.98,-0.97,-24.76,-17.89,-8.61,8.08,-22.84,Upgrade
26,Net Income,156.91,161.18,-5.07,557.8,158.59,217.74,32.95,354.22,103.92,188.83,3.51,365.03,160.54,223.46,31.87,354.83,170.22,259.3,-43.6,345.13,Upgrade
27,Net Income to Common,156.91,161.18,-5.07,557.8,158.59,217.74,32.95,354.22,103.92,188.83,3.51,365.03,160.54,223.46,31.87,354.83,170.22,259.3,-43.6,345.13,Upgrade
28,Net Income Growth,-1.06%,-25.98%,-,57.47%,52.60%,15.31%,838.10%,-2.96%,-35.27%,-15.50%,-88.98%,2.87%,-5.68%,-13.82%,-,2.81%,34.73%,49.43%,-,-6.12%,Upgrade
29,Shares Outstanding (Basic),1904,1932,1876,1918,1877,1823,1820,1761,1820,1798,1849,1865,1779,1824,1821,1823,1823,1822,1824,1822,Upgrade
30,Shares Outstanding (Diluted),1918,1932,1876,1918,1887,1823,1820,1761,1820,1798,1849,1865,1779,1824,1821,1823,1823,1822,1824,1822,Upgrade
31,Shares Change (YoY),1.66%,5.94%,3.06%,8.90%,3.69%,1.42%,-1.53%,-5.57%,2.27%,-1.43%,1.51%,2.34%,-2.37%,0.11%,-0.16%,0.05%,-0.03%,-0.06%,0.09%,-0.05%,Upgrade
32,EPS (Basic),0.08,0.08,-0.00,0.29,0.08,0.12,0.02,0.20,0.06,0.11,0.00,0.20,0.09,0.12,0.02,0.19,0.09,0.14,-0.02,0.19,Upgrade
33,EPS (Diluted),0.08,0.08,-0.00,0.29,0.08,0.12,0.02,0.20,0.06,0.11,0.00,0.20,0.09,0.12,0.02,0.19,0.09,0.14,-0.02,0.19,Upgrade
34,EPS Growth,-2.67%,-30.12%,-,44.60%,47.17%,13.69%,852.63%,2.76%,-36.70%,-14.27%,-89.14%,0.52%,-3.40%,-13.92%,-,2.76%,34.77%,49.52%,-,-6.07%,Upgrade
35,Free Cash Flow,181.46,38.85,-589.94,729.11,230.21,192.28,-341.35,813.27,134.89,-524.46,-422.77,883.18,73.55,341.63,-371.57,768.44,227.56,202.03,-370.88,618.31,Upgrade
36,Free Cash Flow Per Share,0.09,0.02,-0.31,0.38,0.12,0.11,-0.19,0.46,0.07,-0.29,-0.23,0.47,0.04,0.19,-0.20,0.42,0.12,0.11,-0.20,0.34,Upgrade
37,Dividend Per Share,-,-,-,0.153,-,-,-,0.108,-,-,-,0.129,-,-,-,0.122,-,-,-,0.116,Upgrade
38,Dividend Growth,-,-,-,41.67%,-,-,-,-16.28%,-,-,-,5.74%,-,-,-,5.17%,-,-,-,16.00%,Upgrade
39,Gross Margin,35.94%,26.77%,30.27%,30.16%,32.21%,30.84%,28.58%,28.11%,33.56%,26.81%,33.28%,25.79%,39.63%,27.41%,28.54%,25.96%,39.36%,29.91%,29.97%,27.55%,Upgrade
40,Operating Margin,21.23%,4.59%,-1.20%,5.13%,14.44%,12.68%,-0.09%,11.78%,13.70%,8.45%,-0.66%,10.79%,21.39%,10.83%,2.42%,2.21%,27.89%,8.66%,-2.62%,1.79%,Upgrade
41,Profit Margin,11.86%,10.56%,-0.54%,23.12%,11.60%,14.53%,3.23%,14.15%,7.35%,13.58%,0.42%,14.86%,12.36%,14.09%,3.26%,14.52%,12.55%,17.74%,-6.17%,14.15%,Upgrade
42,Free Cash Flow Margin,13.72%,2.54%,-62.76%,30.22%,16.84%,12.83%,-33.49%,32.48%,9.53%,-37.71%,-50.83%,35.95%,5.66%,21.53%,-37.96%,31.45%,16.78%,13.83%,-52.45%,25.35%,Upgrade
43,EBITDA,312.69,99.08,20.58,155.7,233.06,232.13,34.73,330.54,231.54,152.2,32.24,302.81,313.51,211.47,59.34,89.78,412.07,151.89,15.32,77.46,Upgrade
44,EBITDA Margin,23.64%,6.49%,2.19%,6.45%,17.05%,15.49%,3.41%,13.20%,16.37%,10.94%,3.88%,12.33%,24.13%,13.33%,6.06%,3.67%,30.38%,10.39%,2.17%,3.18%,Upgrade
45,D&A For EBITDA,31.87,29.04,31.87,31.87,35.64,42.1,35.64,35.64,37.69,34.68,37.69,37.69,35.69,39.58,35.69,35.69,33.82,25.35,33.82,33.82,Upgrade
46,EBIT,280.82,70.04,-11.29,123.82,197.42,190.03,-0.91,294.89,193.85,117.52,-5.45,265.12,277.82,171.88,23.65,54.09,378.24,126.54,-18.51,43.64,Upgrade
47,EBIT Margin,21.23%,4.59%,-1.20%,5.13%,14.44%,12.68%,-0.09%,11.78%,13.70%,8.45%,-0.66%,10.79%,21.39%,10.83%,2.42%,2.21%,27.89%,8.66%,-2.62%,1.79%,Upgrade
48,Effective Tax Rate,21.04%,19.64%,175.60%,-,4.41%,6.60%,9.14%,6.41%,6.20%,6.56%,153.26%,5.76%,4.29%,2.84%,9.11%,6.95%,4.89%,7.95%,-,8.07%,Upgrade
49,Revenue as Reported,1323,1527,940.04,2413,1367,1499,1019,2504,1415,1391,831.67,2457,1299,1586,978.92,2443,1356,1461,707.07,2439,Upgrade
