,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,-,1220,1451,1839,2380,1573,1866,1664,1799,1224,1264,1139,1420,936.06,1328,1096,1321,1434,1497,1053,Upgrade
1,Trading Asset Securities,-,275.51,521.69,199.2,3.91,3.99,3.9,4.17,4.22,4.8,5.7,4.53,6.35,12.52,8.79,7.04,-,-,-,350.93,Upgrade
2,Cash & Short-Term Investments,1495,1495,1973,2038,2384,1577,1870,1668,1803,1228,1269,1144,1427,948.57,1336,1103,1321,1434,1497,1404,Upgrade
3,Cash Growth,-37.28%,-5.17%,5.47%,22.15%,32.22%,28.36%,47.33%,45.85%,26.38%,29.50%,-5.01%,3.74%,8.03%,-33.87%,-10.75%,-21.44%,-15.84%,4.81%,-11.65%,-8.68%,Upgrade
4,Accounts Receivable,-,2454,2124,1988,1828,1841,1626,1609,1553,1573,1307,1311,1152,1274,1062,1101,852.61,875.29,765.72,766.22,Upgrade
5,Other Receivables,-,80.25,31.49,30.19,22.64,34.74,32.35,31.07,31.47,23.87,30.48,30.11,61.8,39.42,46.35,43.29,43.69,30.87,38.7,35.98,Upgrade
6,Receivables,-,2535,2156,2018,1851,1876,1658,1640,1584,1597,1337,1341,1214,1313,1108,1144,896.3,906.16,804.42,802.19,Upgrade
7,Inventory,-,397.85,357.31,313.38,268.1,349.33,310.52,271.06,240.61,303.63,288.77,262.34,230.77,508.38,586.56,471.92,252.64,391.78,323.18,355.42,Upgrade
8,Other Current Assets,-,228.22,201.5,150.49,90.12,83.91,78.44,70.44,56.58,72.29,53.03,63.78,31.99,86.83,94.41,85.04,73.39,55.96,67.29,45.73,Upgrade
9,Total Current Assets,-,4656,4687,4520,4593,3886,3918,3650,3684,3201,2949,2811,2903,2857,3125,2804,2543,2788,2692,2607,Upgrade
10,"Property, Plant & Equipment",-,4176,4035,3836,3552,3343,3261,3225,3170,3088,3024,2990,2965,2883,2877,2875,2899,2753,2758,2782,Upgrade
11,Long-Term Investments,-,128.56,231.32,231.46,231.88,225.28,224.34,222.99,222.9,212.59,212.4,200.91,170.5,165.46,166.26,160.86,161.12,250.24,252.34,253.46,Upgrade
12,Other Intangible Assets,-,432.33,437.8,443.6,449.49,438.86,423.19,420.87,425.44,403.74,374.56,374.35,378.78,367.58,384.32,386.29,390.12,350.29,318.86,316.78,Upgrade
13,Long-Term Deferred Tax Assets,-,73.96,68.97,67.23,68.02,66.21,62.38,63.83,64.12,50.11,50.19,50.26,53.7,53.13,45.21,46.15,45.55,49.69,49.32,50.73,Upgrade
14,Long-Term Deferred Charges,-,33.24,31.31,32.47,31.84,23.68,34.92,36.64,29.6,31.76,27.85,28.02,23.75,20.12,18.64,14.27,15.19,10.21,8.07,8.24,Upgrade
15,Other Long-Term Assets,-,21.44,34.94,32.45,32.84,225.84,329.96,397.83,444.79,467.62,665.54,664.57,689.36,658.53,660.24,586.66,591.24,33.47,38.2,40.74,Upgrade
16,Total Assets,-,9522,9526,9163,8959,8209,8254,8017,8041,7455,7303,7119,7184,7004,7277,6874,6645,6235,6117,6059,Upgrade
17,Accounts Payable,-,1165,1140,931.11,890.19,752.04,802.74,670.86,663.41,581.13,535.95,503.64,538.87,744.72,1031,733.04,526.19,719.49,705.55,596.53,Upgrade
18,Accrued Expenses,-,80.01,142.22,187.47,270.73,58.72,62.01,111.74,174.86,24.08,52.05,69.91,111.59,36.5,51.7,22.3,58.05,36.55,36.32,12.62,Upgrade
19,Short-Term Debt,-,13.31,13.32,8.31,5.31,2,4.02,4.3,10.54,14.38,13.1,-,-,-,-,-,-,-,-,-,Upgrade
20,Current Portion of Long-Term Debt,-,37.01,2.8,39.16,2.79,-,-,-,-,8.59,2.83,6.2,2.83,-,-,-,12.81,-,-,-,Upgrade
21,Current Portion of Leases,-,-,33.23,-,14.15,14.76,10.33,9.96,8.68,-,3.19,-,5.91,-,-,-,-,-,-,-,Upgrade
22,Current Income Taxes Payable,-,50.29,40.96,43.95,31.59,62.71,13.23,34.67,18.28,79.57,31.87,52.3,29.61,63.46,28.34,33.92,20.16,40.73,19.85,28.33,Upgrade
23,Current Unearned Revenue,-,140.76,134.34,170.19,288.86,218.21,194.88,232.48,340.94,200.74,183.16,199.35,308.59,196.78,185.54,261.11,349.85,134.92,156.37,232.75,Upgrade
24,Other Current Liabilities,-,364.81,620.67,311.69,337.54,280.78,583.44,303.42,325.54,301.38,424.5,178.02,186.07,174.52,472.98,187.11,175.4,225.93,271.26,170.02,Upgrade
25,Total Current Liabilities,-,1851,2128,1692,1841,1389,1671,1367,1542,1210,1247,1009,1183,1216,1770,1237,1142,1158,1189,1040,Upgrade
26,Long-Term Debt,-,4.18,4.18,5.57,5.57,-,-,-,-,-,-,-,-,2.83,2.83,2.83,2.83,2.83,2.83,2.83,Upgrade
27,Long-Term Leases,-,212.47,209.14,214.47,33.57,34.01,32.87,20.42,22.58,27.34,29.56,8.34,8.14,10.82,11.58,8.96,-,-,-,-,Upgrade
28,Long-Term Unearned Revenue,-,223.32,208.82,232.15,248.19,233.01,230.5,250.41,258.92,246.6,247.64,247.64,267.48,277.7,238.26,249.51,266.49,152.47,156.25,165.99,Upgrade
29,Long-Term Deferred Tax Liabilities,-,11.38,12.08,12.63,8.17,20.63,19.2,15.58,15.69,3.26,3.27,1.83,1.84,2.29,3.81,3.66,3.62,2.73,2.79,2.91,Upgrade
30,Total Liabilities,-,2302,2562,2157,2137,1677,1953,1654,1839,1487,1527,1267,1461,1510,2026,1502,1415,1316,1351,1212,Upgrade
31,Common Stock,-,1003,1003,1004,1004,1004,1004,1005,1005,1005,988.96,989.23,989.23,989.7,989.7,989.84,988.53,988.43,988.53,969.66,Upgrade
32,Additional Paid-In Capital,-,1765,1810,1813,1808,1801,1794,1790,1783,1776,1599,1600,1596,1595,1590,1585,1567,1561,1557,1463,Upgrade
33,Retained Earnings,-,4257,4005,4100,3936,3666,3453,3553,3411,3211,3021,3149,3019,2823,2588,2741,2623,2405,2263,2374,Upgrade
34,Treasury Stock,-,-177.23,-177.23,-206.52,-210.65,-216.93,-216.93,-244.95,-251.6,-255.12,-71.4,-124.05,-124.05,-126.39,-132.86,-146.74,-132.46,-131.91,-132.46,-46.9,Upgrade
35,Comprehensive Income & Other,-,-2.01,-2.01,-2.01,-2.01,-2.01,-2.01,-2.01,-2.01,-2.01,-2.01,-2.01,-2.01,-2.01,-2.01,-2.01,-2.01,-,-,-,Upgrade
36,Total Common Equity,6846,6846,6638,6708,6535,6252,6032,6101,5946,5734,5536,5612,5478,5279,5033,5168,5044,4823,4676,4759,Upgrade
37,Minority Interest,-,373.94,325.95,297.73,287.09,280.18,268.85,261.86,255.66,233.7,239.78,239.91,245,216.11,218.17,203.52,185.53,96.27,90.01,87.78,Upgrade
38,Shareholders' Equity,7220,7220,6964,7006,6822,6532,6301,6363,6201,5968,5776,5852,5723,5495,5251,5371,5229,4919,4766,4847,Upgrade
39,Total Liabilities & Equity,-,9522,9526,9163,8959,8209,8254,8017,8041,7455,7303,7119,7184,7004,7277,6874,6645,6235,6117,6059,Upgrade
40,Total Debt,266.96,266.96,262.67,267.5,61.38,50.77,47.23,34.67,41.79,50.31,48.69,14.55,16.88,13.65,14.41,11.79,15.64,2.83,2.83,2.83,Upgrade
41,Net Cash (Debt),1228,1228,1710,1770,2323,1526,1823,1634,1761,1178,1221,1129,1410,934.92,1322,1091,1305,1432,1495,1401,Upgrade
42,Net Cash Growth,-47.11%,-19.51%,-6.21%,8.37%,31.87%,29.53%,49.34%,44.66%,24.93%,26.01%,-7.66%,3.53%,8.03%,-34.70%,-11.55%,-22.12%,-16.69%,4.82%,-11.67%,-8.70%,Upgrade
43,Net Cash Per Share,1.20,1.23,1.72,1.84,2.21,1.52,1.80,1.72,1.75,1.18,1.31,1.13,1.36,0.96,1.38,1.11,1.36,1.53,1.57,1.36,Upgrade
44,Filing Date Shares Outstanding,1003,1003,1003,1004,1004,1004,1004,1005,1005,1005,988.96,989.23,989.23,989.7,989.7,989.84,988.53,988.43,988.53,969.66,Upgrade
45,Total Common Shares Outstanding,1003,1003,1003,1004,1004,1004,1004,1005,1005,1005,988.96,989.23,989.23,989.7,989.7,989.84,988.53,988.43,988.53,969.66,Upgrade
46,Working Capital,-,2805,2559,2828,2751,2497,2247,2283,2142,1991,1702,1802,1719,1641,1356,1566,1400,1631,1503,1567,Upgrade
47,Book Value Per Share,6.82,6.82,6.62,6.68,6.51,6.23,6.01,6.07,5.92,5.71,5.60,5.67,5.54,5.33,5.09,5.22,5.10,4.88,4.73,4.91,Upgrade
48,Tangible Book Value,6414,6414,6201,6265,6086,5813,5609,5681,5520,5331,5161,5237,5099,4911,4649,4781,4654,4473,4357,4442,Upgrade
49,Tangible Book Value Per Share,6.39,6.39,6.18,6.24,6.06,5.79,5.58,5.65,5.49,5.30,5.22,5.29,5.15,4.96,4.70,4.83,4.71,4.53,4.41,4.58,Upgrade
50,Buildings,-,-,2170,-,2145,-,2132,-,1940,-,1944,-,1902,-,1841,-,1833,-,1721,-,Upgrade
51,Machinery,-,-,2844,-,2710,-,2506,-,2468,-,2290,-,2255,-,2147,-,2091,-,1955,-,Upgrade
52,Construction In Progress,-,-,779.98,-,527.65,-,322.36,-,328.86,-,250.02,-,155.28,-,104.21,-,83.75,-,66.51,-,Upgrade
