,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1410,1097,1054,1120,2196,2848,1363,2809,1813,1250,728.06,2795,1999,1825,1390,2482,2277,2315,850.52,2110,Upgrade
1,Other Revenue,-108.17,108.17,-,199.98,-97.81,97.81,-,138.06,-63.5,63.5,-,156.82,-72.17,72.17,-,127.27,-57.97,57.97,-,55.38,Upgrade
2,Revenue,1302,1205,1054,1320,2098,2946,1363,2947,1749,1314,728.06,2952,1926,1898,1390,2609,2219,2373,850.52,2165,Upgrade
3,Revenue Growth (YoY),-37.96%,-59.09%,-22.67%,-55.21%,19.95%,124.22%,87.17%,-0.16%,-9.21%,-30.76%,-47.63%,13.13%,-13.17%,-20.04%,63.46%,20.52%,67.23%,43.02%,3.99%,80.39%,Upgrade
4,Cost of Revenue,992.64,933.99,733.5,988.4,1670,2328,1005,2481,1427,995.54,558.73,2429,1585,1445,942.39,2306,1632,1658,582.68,1692,Upgrade
5,Gross Profit,308.88,271.2,320.2,331.72,428.39,618.23,357.44,466.45,322.5,318.27,169.33,522.85,341.05,452.29,447.9,303.5,586.68,715.31,267.84,472.68,Upgrade
6,"Selling, General & Admin",89.12,73.88,78.57,72.99,82.54,77.56,66.61,49.12,67.72,39.68,61.23,71.6,50.03,74.18,74.44,-183.12,150.58,164.37,88.62,133.73,Upgrade
7,Research & Development,10.4,12.62,11.11,23.88,12.25,9.07,7.81,9.13,8.01,11.68,7.67,9.98,6.93,9.74,4.77,24.71,0.55,0.67,17.01,9.57,Upgrade
8,Other Operating Expenses,4.21,3.4,3.49,-0.9,4.63,0.09,4.44,28.02,-4.22,5.44,6.95,28,1.84,-1.86,6.6,17.65,6.09,8.26,16.83,9.24,Upgrade
9,Operating Expenses,144.25,89.06,51.97,126.6,141.31,102.57,69.33,119.54,93.82,56.3,49.13,116.42,56.08,72.76,74.47,-55.97,185.69,200.9,107.56,215.66,Upgrade
10,Operating Income,164.63,182.14,268.23,205.12,287.08,515.66,288.11,346.91,228.68,261.98,120.2,406.43,284.96,379.54,373.44,359.46,401,514.4,160.28,257.02,Upgrade
11,Interest Expense,-91.43,-92.73,-93.5,-101.27,-102.46,-62.53,-93.5,-58.64,-69.72,-80.3,-59.19,-77.17,-58.95,-64.29,-71.7,-73.77,-61.17,-70.47,-64.4,-84,Upgrade
12,Interest & Investment Income,2.3,1.06,2.61,2.35,-,7.1,3.19,4.62,2.22,3.17,4.89,-,6.87,9.35,314.31,14.34,55.97,41.4,64.04,125.29,Upgrade
13,Currency Exchange Gain (Loss),-0.78,0.78,-,-12.03,11.91,-11.91,-,0.87,-11.53,11.53,-,-9.71,0.16,-0.16,-,-15.35,-0.4,0.4,-,34.55,Upgrade
14,Other Non Operating Income (Expenses),-3.16,-3.24,-0.99,-29.36,-15.68,-22.86,16.58,-32.07,19.67,-0.21,-4.08,-43.18,1.04,6.65,-8.36,10.48,-12.67,-6.19,-2.52,-60.23,Upgrade
15,EBT Excluding Unusual Items,71.56,88.01,176.36,64.81,180.85,425.46,214.38,261.69,169.33,196.17,61.82,276.37,234.08,331.09,607.68,295.16,382.73,479.54,157.41,272.63,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-56.47,Upgrade
17,Gain (Loss) on Sale of Investments,6.69,-11.54,-17.64,6.01,-8.94,9.35,1.14,11.07,-16.13,10.22,-40.46,16.41,0.65,9.24,-3.65,3.77,-14.56,10.88,-0.09,20.5,Upgrade
18,Gain (Loss) on Sale of Assets,1.04,-7.24,-0.92,-0.09,2.2,0.11,0.01,0.17,-0.03,-0.08,0.04,-2.14,0.81,-1.07,1.16,-2.68,0.03,-0.66,-0.01,-1.89,Upgrade
19,Asset Writedown,-14.7,-,-,-6.32,-9.75,-4.4,-,-11.13,-1.14,-0.22,-,-14.6,13.38,-5.1,-,19.3,-21.72,-,-,-3.42,Upgrade
