,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,16549,18339,12903,15588,18208,17749,13810,11824,11236,11720,14531,15970,17067,16042,17806,17123,22407,21523,20694,21379,24406,Upgrade
1,Market Cap Growth,3.32%,3.32%,-6.57%,31.83%,62.04%,51.44%,-4.96%,-25.96%,-34.16%,-26.94%,-18.39%,-6.74%,-23.83%,-25.46%,-13.96%,-19.91%,-8.19%,-2.94%,-10.12%,-1.76%,88.55%,Upgrade
2,Last Close Price,7.58,8.40,5.91,7.14,8.34,8.13,6.22,6.84,6.50,6.84,8.48,9.32,9.96,9.64,10.70,10.08,13.19,12.47,11.99,12.29,14.03,Upgrade
3,PE Ratio,68.88,77.38,66.06,45.05,39.38,33.90,25.84,24.28,29.62,18.56,20.16,18.59,17.62,22.03,22.40,25.76,34.04,54.90,84.66,168.07,-,Upgrade
4,PS Ratio,5.27,5.92,4.36,5.45,6.10,6.31,4.85,4.26,4.47,4.02,4.53,4.40,4.55,3.73,4.41,5.14,6.90,11.19,11.66,11.43,15.37,Upgrade
5,PB Ratio,0.83,0.87,0.61,0.74,0.92,0.90,0.70,0.61,0.57,0.71,0.89,0.98,1.05,1.01,1.17,1.14,1.47,1.43,1.38,1.42,1.63,Upgrade
6,P/FCF Ratio,9.68,10.72,-,-,-,-,13.26,-,-,3.48,-,3.78,6.05,14.86,-,-131.71,13.19,18.85,-,11.61,-,Upgrade
7,P/OCF Ratio,9.95,9.95,-,-,-,-,12.12,-,-,3.38,-,3.69,5.83,13.69,-,-472.90,12.51,17.27,-,11.00,-,Upgrade
8,Debt / Equity Ratio,1.14,1.14,1.28,1.21,1.09,1.09,1.18,1.28,1.23,1.46,1.50,1.58,1.63,1.76,1.84,1.71,1.66,1.76,1.70,1.56,1.54,Upgrade
9,Debt / FCF Ratio,14.04,14.04,-,-,-,-,22.28,-,-,7.14,-,6.12,9.39,25.95,-,-196.95,14.88,23.22,-,12.73,-,Upgrade
10,Asset Turnover,0.05,0.06,0.04,0.07,0.04,0.06,0.06,0.06,0.05,0.05,0.04,0.09,0.07,0.09,0.05,0.14,0.05,0.03,0.04,0.03,Upgrade,
11,Quick Ratio,1.71,1.71,1.81,1.61,1.75,1.74,1.79,1.94,2.01,1.80,1.88,1.71,1.78,1.53,1.63,1.58,1.77,1.51,1.60,1.53,1.56,Upgrade
12,Current Ratio,2.02,2.02,1.99,1.86,1.97,2.00,1.95,2.07,2.18,1.95,2.02,1.86,1.92,1.70,1.76,1.74,1.88,1.64,1.68,1.63,1.64,Upgrade
13,Return on Equity (ROE),0.00%,0.05%,0.40%,2.58%,0.44%,3.70%,2.77%,4.26%,0.78%,3.28%,0.70%,11.05%,3.09%,7.20%,3.63%,5.51%,5.03%,3.75%,3.46%,-1.82%,Upgrade,
14,Return on Assets (ROA),0.00%,0.02%,0.15%,1.00%,0.17%,1.37%,1.02%,1.50%,0.26%,1.06%,0.22%,3.39%,0.90%,2.13%,1.13%,1.70%,1.55%,1.20%,1.15%,-0.63%,Upgrade,
15,Earnings Yield,1.43%,1.29%,1.51%,2.22%,2.54%,2.95%,3.87%,4.12%,3.38%,5.39%,4.96%,5.38%,5.67%,4.54%,4.46%,3.88%,2.94%,1.82%,1.18%,0.59%,1.07%,Upgrade
16,FCF Yield,10.33%,9.33%,-9.09%,11.11%,8.22%,-3.68%,7.54%,-27.36%,-8.91%,28.75%,16.99%,26.43%,16.53%,6.73%,7.70%,-0.76%,7.58%,5.30%,1.85%,8.61%,1.07%,Upgrade
17,Payout Ratio,201.96%,320.35%,456.93%,437.25%,55.60%,1220.49%,95.55%,64.14%,45.25%,777.02%,166.87%,175.96%,35.30%,278.77%,48.13%,8.00%,100.55%,129.83%,41.20%,110.08%,-,Upgrade
18,Buyback Yield / Dilution,-2.45%,20.77%,-29.22%,17.66%,-22.75%,-34.94%,-2.68%,-65.66%,-2.29%,5.19%,-29.84%,20.58%,-2.18%,9.59%,-10.71%,8.27%,8.46%,0.26%,16.67%,-5.97%,-37.40%,Upgrade
19,Total Shareholder Return,-2.45%,20.77%,-29.22%,17.66%,-22.75%,-34.94%,-2.68%,-65.66%,-2.29%,5.19%,-29.84%,20.58%,-2.18%,9.59%,-10.71%,8.27%,8.46%,0.26%,16.67%,-5.97%,-37.40%,Upgrade
