,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1922,2184,2752,1756,2466,1459,3282,2621,3719,2975,4916,4351,4880,5215,5063,2943,4789,5317,4720,5280,Upgrade
1,Other Revenue,-10.04,10.04,-,40.4,-25.81,25.81,-,15.05,-35.09,35.09,-,38.93,-20.52,20.52,-,17.11,-14.58,14.58,-,19.69,Upgrade
2,Revenue,1912,2194,2752,1797,2441,1485,3282,2636,3684,3010,4916,4390,4860,5236,5063,2960,4775,5332,4720,5299,Upgrade
3,Revenue Growth (YoY),-21.66%,47.76%,-16.14%,-31.83%,-33.75%,-50.67%,-33.24%,-39.95%,-24.20%,-42.51%,-2.90%,48.31%,1.78%,-1.80%,7.25%,-44.15%,-0.53%,-2.71%,-19.27%,4.27%,Upgrade
4,Cost of Revenue,1456,1782,2265,1632,1922,1307,2627,2346,3198,2420,4065,3623,4094,4027,4599,2581,4255,4854,4167,4579,Upgrade
5,Gross Profit,455.94,411.99,487.61,164.58,518.24,177.81,654.59,289.78,485.54,589.84,850.74,767.16,765.55,1209,464.16,378.86,519.34,477.59,552.84,720.25,Upgrade
6,"Selling, General & Admin",102.11,94.88,87.73,65.3,115.99,146.49,96.67,69.36,111.92,77.16,127.96,91.74,102.25,85.92,124.43,82.98,91.52,79.36,127.67,112.29,Upgrade
7,Research & Development,15.67,35.97,35.73,63.86,22.01,14.84,34.03,42.48,19.4,15.56,23.74,41.08,21.17,32.5,27.8,10.11,23.61,24.99,16.07,31.84,Upgrade
8,Other Operating Expenses,-4.09,6.64,6.41,19.77,-10.65,6.33,3.03,26.13,5.66,-7.38,9.29,58.83,-20.84,16.1,10.8,-0.99,24.81,33.23,10.27,44.15,Upgrade
9,Operating Expenses,247.56,96.54,144.74,-121.14,379.56,199.14,210.07,491.27,157.05,83.68,202.51,270.52,213.71,122.52,221.76,31.95,188.81,125.63,202.78,107.15,Upgrade
10,Operating Income,208.39,315.46,342.86,285.72,138.68,-21.34,444.52,-201.49,328.49,506.16,648.23,496.65,551.83,1086,242.39,346.91,330.52,351.96,350.07,613.09,Upgrade
11,Interest Expense,-352.59,-373.23,-348.13,-394.2,-334.85,-377.08,-382.12,-346.13,-412.01,-401.7,-378.16,-302.61,-359.11,-704.21,-64.73,-62.01,-62,-56.68,-56.87,-9.69,Upgrade
12,Interest & Investment Income,-,-,29.79,1.28,2.84,4.5,3.47,161.8,639.66,24.07,43.9,108.27,38.18,-,98.99,46.61,25.9,10.79,22.1,40.53,Upgrade
13,Currency Exchange Gain (Loss),-5.54,5.54,-,0.47,-6.41,6.41,-,15.1,-4.85,4.85,-,-35.54,17.93,-17.93,-,-20.97,5.87,-5.87,-,22.56,Upgrade
14,Other Non Operating Income (Expenses),161.44,-142.6,-4.73,-439,53,-70.26,-10.27,-280.77,63.47,-31.57,-13.47,-64.52,5.07,-33.67,-9.94,-76.55,0.36,-23.53,-16.91,-113.44,Upgrade
15,EBT Excluding Unusual Items,11.7,-194.83,19.8,-545.73,-146.74,-457.76,55.61,-651.49,614.77,101.81,300.5,202.25,253.91,330.58,266.71,233.99,300.65,276.67,298.39,553.04,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-7.81,-,-,-,-0.25,Upgrade
