,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,6029,5969,7502,6457,6327,5990,6490,5381,4374,2656,-,3958,3136,2606,2201,3402,1369,785.9,1569,1607,Upgrade
1,Trading Asset Securities,1656,872.72,915.7,1297,1211,1294,1956,2256,2625,3402,-,2684,2922,2925,3436,2351,3254,3146,2362,2591,Upgrade
2,Cash & Short-Term Investments,7685,6841,8417,7754,7537,7283,8446,7637,6999,6058,6642,6642,6058,5531,5637,5752,4623,3932,3931,4199,Upgrade
3,Cash Growth,1.95%,-6.07%,-0.34%,1.53%,7.69%,20.23%,27.17%,14.99%,15.53%,9.54%,17.82%,15.46%,31.05%,40.66%,43.42%,37.00%,-9.55%,-17.13%,-21.74%,95.47%,Upgrade
4,Accounts Receivable,65.73,91.78,70.56,60.04,73.64,123.24,125.02,46.72,91.77,55.15,-,61.69,82.45,83.15,72.88,38.43,59.41,103.11,69.74,94.65,Upgrade
5,Other Receivables,33.93,36.33,45.61,46.65,60.94,39.57,33.84,29.32,19.16,19.28,-,16.8,18.82,18.9,19.38,15.38,15.09,15.7,16.54,13.71,Upgrade
6,Receivables,99.66,128.11,116.17,106.69,134.58,162.81,158.87,76.04,110.94,74.43,-,78.49,101.26,102.05,92.26,53.82,74.5,118.81,86.28,108.36,Upgrade
7,Inventory,4614,4599,4379,4996,4093,3978,3654,3910,3042,2757,-,3194,2834,2626,2440,2604,2195,2059,1954,2151,Upgrade
8,Prepaid Expenses,-,-,-,0.97,-,-,-,0.03,-,-,-,0.08,-,-,-,0.03,-,-,-,0.21,Upgrade
9,Other Current Assets,24.58,14.12,15.11,56.12,20.72,7.16,16.44,39.37,24.78,18.36,-,18.95,19.46,22.73,23.8,7.19,118.98,112.94,107.56,32.89,Upgrade
10,Total Current Assets,12423,11583,12927,12914,11786,11431,12275,11662,10177,8908,-,9933,9012,8282,8193,8417,7011,6223,6079,6491,Upgrade
11,"Property, Plant & Equipment",6269,5770,5727,4967,4550,3932,3170,2982,2534,2348,-,2024,1752,1606,1514,1502,1272,1168,1105,1123,Upgrade
12,Long-Term Investments,2426,2423,2551,2592,2693,2359,2434,2531,2570,2572,-,1922,1838,1824,1718,1527,2001,2042,2042,2072,Upgrade
