,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,121044,152847,155274,162802,140432,139964,139632,174806,160956,223014,187730,188571,115353,132165,74778,64150,47179,42225,39448,39860,48631,Upgrade
1,Market Cap Growth,9.20%,9.20%,11.20%,-6.87%,-12.75%,-37.24%,-25.62%,-7.30%,39.53%,68.74%,151.05%,193.95%,144.50%,213.00%,89.56%,60.94%,-2.99%,-15.75%,-22.42%,-23.02%,15.98%,Upgrade
2,Enterprise Value,245205,280337,268008,281274,255933,215407,206452,241933,237030,308542,289812,299798,226579,259182,194621,177953,127020,113989,106687,96773,105544,Upgrade
3,Last Close Price,8.71,10.72,10.89,11.14,10.06,10.03,8.03,10.05,8.51,10.21,7.93,7.49,4.99,4.75,3.36,2.64,1.78,1.66,1.66,1.58,1.82,Upgrade
4,PE Ratio,4.26,8.61,8.64,8.57,6.30,6.59,4.90,4.62,4.27,5.96,5.67,7.38,5.78,9.37,7.92,7.07,5.58,3.73,3.64,3.90,4.38,Upgrade
5,Forward PE,5.71,6.53,5.75,4.55,4.32,4.01,4.22,4.31,3.14,4.12,4.21,5.17,4.85,5.68,4.10,4.41,3.77,3.78,4.00,3.87,3.59,Upgrade
6,PS Ratio,0.56,1.13,1.13,1.07,0.85,0.68,0.59,0.65,0.63,0.94,0.86,0.94,0.62,0.70,0.38,0.27,0.18,0.16,0.16,0.17,0.20,Upgrade
7,PB Ratio,0.76,1.06,1.17,1.19,1.08,1.27,1.11,1.13,0.99,1.66,1.43,1.44,0.97,1.23,0.76,0.70,0.50,0.47,0.43,0.45,0.44,Upgrade
8,P/TBV Ratio,8.90,8.90,14.58,11.43,24.42,-,5.75,3.69,4.51,6.72,8.08,11.55,19.57,18.99,-,-,-,5.07,3.66,2.38,2.08,Upgrade
