,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,10631,9645,9301,12380,15430,16054,16194,16026,13636,13564,19407,16830,21993,17146,16164,16337,19792,16473,15610,11519,13810,Upgrade
1,Market Cap Growth,-39.92%,-39.92%,-42.56%,-22.75%,13.16%,18.36%,-16.56%,-4.77%,-38.00%,-20.89%,20.06%,3.02%,11.12%,4.08%,3.55%,41.83%,43.32%,44.84%,70.00%,-0.16%,50.10%,Upgrade
2,Enterprise Value,11712,10731,10212,13146,16197,16737,16648,16120,13729,13498,19272,16604,21529,16768,15754,16128,19440,16005,14978,11049,13340,Upgrade
3,Last Close Price,11.43,10.37,10.00,12.96,16.15,16.80,16.95,16.47,14.01,13.93,19.93,17.06,22.30,17.79,16.77,16.74,20.28,16.88,15.99,11.66,13.97,Upgrade
4,PE Ratio,21.68,19.95,15.79,18.08,20.22,24.59,26.13,24.10,18.90,17.44,23.77,23.13,35.10,26.43,27.43,31.89,39.21,33.70,31.70,21.75,27.25,Upgrade
5,Forward PE,17.91,13.49,10.18,13.25,16.42,17.43,19.26,16.40,13.84,13.77,21.79,20.11,26.75,22.50,25.41,25.68,34.63,26.88,25.01,17.79,22.80,Upgrade
6,PS Ratio,2.69,2.48,2.22,2.94,3.58,3.64,3.55,3.38,2.68,2.73,3.78,3.40,5.05,4.09,4.64,5.38,6.78,5.73,5.53,4.00,4.81,Upgrade
7,PB Ratio,1.51,1.24,1.21,1.58,2.01,2.22,2.31,2.30,2.01,2.03,3.04,2.68,3.65,2.92,2.89,2.90,3.62,3.18,3.08,2.24,2.75,Upgrade
8,P/TBV Ratio,1.64,1.64,1.60,2.08,2.65,2.91,3.03,3.01,2.66,2.65,3.97,3.48,4.80,3.87,3.83,3.85,4.82,4.08,3.99,2.88,3.56,Upgrade
