,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4959,2874,2338,2338,2803,2976,2976,3340,3299,3431,3218,3603,3471,3289,3310,3117,3441,3451,3674,3785,4271,Upgrade
1,Market Cap Growth,-3.40%,-3.40%,-21.43%,-30.00%,-15.03%,-13.27%,-7.55%,-7.30%,-4.96%,4.31%,-2.75%,15.58%,0.88%,-4.69%,-9.92%,-17.65%,-19.43%,-17.03%,5.83%,-5.32%,46.53%,Upgrade
2,Enterprise Value,4889,2848,2298,2265,2731,2897,2878,3229,3189,3321,3166,3584,3365,3215,3250,3038,3362,3376,3595,3702,4188,Upgrade
3,Last Close Price,4.90,2.84,2.31,2.31,2.77,2.94,2.94,3.30,3.26,3.39,3.18,3.56,3.43,3.25,3.27,3.08,3.40,3.41,3.63,3.74,4.22,Upgrade
4,PE Ratio,-,-,-,-,-322.16,-,746.42,-,91.06,49.12,37.40,35.88,36.09,55.35,82.98,203.74,-,256.47,277.18,178.97,132.87,Upgrade
5,PS Ratio,4.84,2.80,2.28,2.35,2.77,2.87,2.82,3.18,3.17,3.35,3.33,3.79,3.71,3.79,3.97,4.06,4.81,5.01,5.11,4.96,5.39,Upgrade
6,PB Ratio,9.49,5.50,4.41,4.35,5.15,5.54,5.46,6.13,5.96,6.23,5.94,6.81,6.70,6.84,7.27,7.30,8.18,8.20,8.86,9.20,10.44,Upgrade
7,P/TBV Ratio,5.50,5.50,4.41,4.35,5.15,5.54,5.46,6.13,5.96,6.23,5.94,6.81,6.70,6.84,7.27,7.30,8.18,8.27,8.93,9.27,10.52,Upgrade
8,P/FCF Ratio,266.46,154.44,-,-72.89,-,-,-,-,-,133.12,66.41,331.25,-,229.84,-207.12,-,-,-,-55.73,-,-154.91,Upgrade
9,P/OCF Ratio,137.01,137.01,-,-77.19,-,-,-,-,-,29.27,22.12,28.02,38.30,45.13,78.38,-,124.15,60.86,48.18,39.03,81.79,Upgrade
10,EV/Sales Ratio,4.77,2.78,2.24,2.27,2.70,2.79,2.73,3.08,3.06,3.24,3.28,3.77,3.60,3.71,3.90,3.95,4.70,4.90,5.00,4.85,5.29,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,316.29,-,144.74,-,52.22,28.81,23.21,23.23,22.67,32.39,43.89,74.73,101.26,95.53,107.05,92.98,107.96,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-184.26,-,-1036.33,-,-,35.26,27.33,26.61,26.01,39.80,57.36,127.12,191.54,162.37,167.63,128.96,139.17,Upgrade
13,EV/FCF Ratio,262.68,153.04,-,-70.62,-,-,-,-,-,128.86,65.33,329.46,-,224.64,-203.38,-,-,-,-54.54,-,-151.91,Upgrade
14,Debt / Equity Ratio,0.04,0.04,0.10,0.10,0.11,0.09,0.09,0.08,0.10,0.11,0.15,0.16,0.13,0.14,0.17,0.07,0.06,-,-,-,-,Upgrade
15,Debt / EBITDA Ratio,-,-,5.38,-,1.48,-,1.68,-,2.73,1.08,0.75,1.03,0.29,0.47,0.45,0.52,0.89,-,-,-,-,Upgrade
16,Debt / FCF Ratio,1.14,1.14,-,-1.71,-,-,-,-,-,2.39,1.62,7.71,-,4.61,-4.83,-,-,-,-,-,-,Upgrade
17,Asset Turnover,1.42,1.51,1.15,1.45,1.38,1.33,1.20,1.49,1.35,1.23,1.10,1.43,1.15,1.34,1.30,1.34,1.12,1.03,0.97,1.21,Upgrade,
18,Inventory Turnover,78.31,79.00,75.97,59.01,78.78,90.69,91.97,71.14,78.02,68.63,68.74,75.06,100.08,90.65,121.21,136.49,130.53,107.97,88.33,60.16,60.18,Upgrade
19,Quick Ratio,1.13,1.13,1.17,1.20,1.32,1.14,1.07,1.10,1.21,1.00,1.21,1.03,0.80,1.08,1.01,0.82,0.78,0.87,0.78,0.76,1.04,Upgrade
20,Current Ratio,1.40,1.40,1.45,1.44,1.51,1.36,1.37,1.33,1.36,1.31,1.39,1.30,1.24,1.37,1.32,1.09,1.05,1.19,1.12,1.09,1.42,Upgrade
21,Return on Equity (ROE),-5.45%,-5.49%,-5.61%,5.84%,-6.09%,0.08%,-6.16%,2.04%,6.97%,9.91%,8.11%,29.18%,22.00%,25.06%,6.03%,-0.31%,5.93%,2.95%,1.58%,2.55%,Upgrade,
22,Return on Assets (ROA),-3.86%,-2.46%,-2.35%,0.37%,-2.63%,0.01%,-2.62%,-1.23%,2.81%,5.80%,4.72%,16.31%,10.25%,13.51%,3.88%,0.98%,2.60%,1.84%,1.42%,2.34%,Upgrade,
23,Return on Capital (ROIC),-5.01%,-3.12%,-2.94%,0.46%,-3.36%,0.01%,-3.34%,-1.60%,3.70%,7.59%,6.34%,22.52%,14.28%,18.96%,5.51%,1.44%,4.00%,2.89%,2.19%,3.52%,Upgrade,
24,Return on Capital Employed (ROCE),-,-,-,-,-2.53%,-,-0.50%,-,-,16.52%,19.78%,23.35%,22.69%,15.43%,11.30%,5.48%,4.07%,4.65%,4.86%,6.54%,6.90%,Upgrade
25,Earnings Yield,-0.29%,-0.49%,-0.65%,-0.33%,-0.31%,-0.46%,0.13%,0.51%,1.10%,2.04%,2.67%,2.79%,2.77%,1.81%,1.21%,0.49%,0.31%,0.39%,0.36%,0.56%,0.75%,Upgrade
26,FCF Yield,0.38%,0.65%,-1.02%,-1.37%,-1.90%,-1.52%,-1.30%,1.22%,2.72%,0.75%,1.51%,0.30%,-0.78%,0.44%,-0.48%,-0.98%,-2.45%,-0.71%,-1.79%,-1.18%,-0.65%,Upgrade
27,Payout Ratio,0.00%,-,-,-,4.42%,-,153.90%,-,12.93%,2.98%,3.09%,2.65%,0.91%,1.56%,1.46%,5.97%,-,-,-,-,-,Upgrade
28,Buyback Yield / Dilution,-0.10%,1.09%,-1.05%,-0.39%,-0.09%,-0.80%,0.58%,0.39%,0.08%,0.01%,-0.17%,0.24%,-0.63%,0.23%,0.60%,-0.36%,0.28%,-0.06%,-0.42%,-0.15%,0.04%,Upgrade
29,Total Shareholder Return,-0.10%,1.09%,-1.05%,-0.39%,-0.09%,-0.80%,0.58%,0.39%,0.08%,0.01%,-0.17%,0.24%,-0.63%,0.23%,0.60%,-0.36%,0.28%,-0.06%,-0.42%,-0.15%,0.04%,Upgrade
