,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,190844,173602,174408,182304,198956,199331,223644,236877,297338,247864,236197,178816,144371,102142,71374,52851,45391,46048,38260,50330,Upgrade
1,Short-Term Investments,-,5.78,-,5.75,-,79.32,-,254.86,-,279.73,-,105.44,376.83,36.17,369.24,222.61,-,-,-,-,Upgrade
2,Trading Asset Securities,69.78,64.37,96.58,95,95.91,102.82,100.26,93.11,316.78,313.78,338.87,360.1,415.3,514.02,635.68,656.14,694.03,900.31,934.21,1067,Upgrade
3,Cash & Short-Term Investments,190914,173672,174505,182405,199052,199514,223745,237225,297655,248457,236536,179281,145163,102692,72379,53730,46085,46948,39194,51397,Upgrade
4,Cash Growth,-4.09%,-12.95%,-22.01%,-23.11%,-33.13%,-19.70%,-5.41%,32.32%,105.05%,141.94%,226.80%,233.67%,214.99%,118.73%,84.67%,4.54%,14.23%,30.97%,-12.68%,40.46%,Upgrade
5,Accounts Receivable,12599,11034,9335,7090,8330,8614,8920,11164,13138,14151,13282,12209,12812,11638,11503,9817,9232,9071,9657,9010,Upgrade
6,Other Receivables,2980,3495,3006,2832,2689,3174,3059,2896,2827,3210,3517,2690,4183,3518,2838,2728,2574,2614,2921,2854,Upgrade
7,Receivables,15579,15169,12341,10597,11019,11806,11980,14241,15965,17527,16799,14906,16995,15455,14341,12856,11806,11685,12578,11864,Upgrade
8,Inventory,6583,6803,6481,6561,6585,6291,6558,7017,7652,7858,6239,5409,4552,4345,3837,3232,3386,3406,3991,4054,Upgrade
9,Prepaid Expenses,-,25.97,-,28.07,-,33.36,-,33.79,-,38.33,-,37.29,-,34.83,-,29.02,-,29.01,-,27.92,Upgrade
10,Other Current Assets,3337,2799,3233,2890,3231,2964,4279,2638,3511,2917,3695,3497,3102,2566,2541,2119,2697,3348,4159,4959,Upgrade
11,Total Current Assets,216413,198469,196560,202481,219887,220608,246562,261154,324783,276798,263269,203131,169812,125093,93098,71966,63974,65416,59922,72302,Upgrade
12,"Property, Plant & Equipment",178919,178963,172948,171015,171302,173460,167529,171152,169693,166062,161032,158998,151920,148015,147861,149059,131612,136090,136710,137230,Upgrade
13,Long-Term Investments,74272,70538,70802,69557,68265,67974,66820,60715,36770,35142,34790,34226,34877,34018,34426,33872,34363,34717,34805,34194,Upgrade
14,Goodwill,6298,6369,6347,6358,6284,6350,6043,6104,6158,5869,5603,5638,5742,5741,5826,5827,6037,6236,6223,6142,Upgrade
15,Other Intangible Assets,7323,7368,7431,7546,7597,7751,7573,7683,7700,7695,7572,7761,6710,6760,6858,6981,7103,7344,7419,7376,Upgrade
