,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,14968,13801,12262,9362,2550,4129,4854,5222,3133,4374,Upgrade
1,Revenue Growth (YoY),22.07%,47.42%,380.87%,126.74%,-47.47%,-20.93%,54.96%,19.38%,-81.35%,-74.38%,Upgrade
2,Cost of Revenue,6402,5868,5162,3956,1201,1882,2191,2331,1487,2085,Upgrade
3,Gross Profit,8566,7934,7099,5405,1349,2247,2663,2890,1646,2289,Upgrade
4,"Selling, General & Admin",7531,7196,6771,5892,4354,4585,5057,4467,3369,3860,Upgrade
5,Other Operating Expenses,-,-,-,-,143.7,-,-,-,-,-,Upgrade
6,Operating Expenses,7531,7196,6771,5892,4498,4585,5057,4467,3369,3860,Upgrade
7,Operating Income,1035,738.1,328.5,-486.9,-3149,-2338,-2394,-1576,-1723,-1571,Upgrade
8,Interest Expense,-916.8,-975.8,-1120,-810.6,-724.6,-398,-326.7,-16.6,-16.8,-14.9,Upgrade
9,Interest & Investment Income,-,-,-,-,-,-,-,-,2,-,Upgrade
10,Earnings From Equity Investments,9.5,5.6,0.8,-2.1,9,-8.6,7.2,5.9,6.2,10.3,Upgrade
11,Other Non Operating Income (Expenses),116.3,146.9,148.2,102.7,51.7,-15.5,24.7,99.3,44.1,110.8,Upgrade
12,EBT Excluding Unusual Items,244,-85.2,-642,-1197,-3813,-2760,-2689,-1488,-1687,-1465,Upgrade
13,Merger & Restructuring Charges,-,-,-,-,-1215,-,-,-,-,-,Upgrade
14,Pretax Income,244,-85.2,-642,-1197,-5028,-2760,-2689,-1488,-1687,-1465,Upgrade
15,Income Tax Expense,28.9,23.4,36.1,-,50.4,10.7,11,10.4,9.1,13.4,Upgrade
16,Earnings From Continuing Operations,215.1,-108.6,-678.1,-1197,-5078,-2771,-2700,-1498,-1696,-1479,Upgrade
17,Minority Interest in Earnings,-49.5,-53.8,-67.6,-67.2,36.7,13.5,22.2,32.2,83.9,66.1,Upgrade
18,Net Income,165.6,-162.4,-745.7,-1264,-5041,-2757,-2678,-1466,-1613,-1412,Upgrade
19,Net Income to Common,165.6,-162.4,-745.7,-1264,-5041,-2757,-2678,-1466,-1613,-1412,Upgrade
20,Shares Outstanding (Basic),7102,7102,7102,7102,7043,5681,5681,5680,5674,5666,Upgrade
21,Shares Outstanding (Diluted),7102,7102,7102,7102,7043,5681,5681,5680,5674,5666,Upgrade
22,Shares Change (YoY),-,-,0.84%,25.00%,23.96%,0.02%,0.14%,0.25%,0.14%,0.02%,Upgrade
23,EPS (Basic),0.02,-0.02,-0.11,-0.18,-0.72,-0.49,-0.47,-0.26,-0.28,-0.25,Upgrade
24,EPS (Diluted),0.02,-0.02,-0.11,-0.18,-0.72,-0.49,-0.47,-0.26,-0.28,-0.25,Upgrade
25,Free Cash Flow,-,1008,931.2,1176,-2625,-2624,-3149,-2838,-4600,-6341,Upgrade
26,Free Cash Flow Per Share,-,0.14,0.13,0.17,-0.37,-0.46,-0.55,-0.50,-0.81,-1.12,Upgrade
27,Operating Margin,6.91%,5.35%,2.68%,-5.20%,-123.49%,-56.62%,-49.32%,-30.19%,-55.00%,-35.92%,Upgrade
28,Profit Margin,1.11%,-1.18%,-6.08%,-13.50%,-197.71%,-66.78%,-55.16%,-28.07%,-51.47%,-32.29%,Upgrade
29,Free Cash Flow Margin,-,7.30%,7.59%,12.56%,-102.96%,-63.54%,-64.86%,-54.34%,-146.83%,-144.96%,Upgrade
30,EBITDA,1889,1611,1189,380.2,-2313,-1626,-1807,-1305,-1446,-1235,Upgrade
31,D&A For EBITDA,854.3,873.2,860.4,867.1,835.5,711.5,587.4,271.3,276.4,336.5,Upgrade
32,EBIT,1035,738.1,328.5,-486.9,-3149,-2338,-2394,-1576,-1723,-1571,Upgrade
33,Revenue as Reported,14968,13801,12262,9362,2550,4129,4854,5222,3133,4374,Upgrade
