,Fiscal Quarter,Current,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Market Capitalization,17257,19104,18820,17541,23720,32100,20226,29828,48179,49230,48739,Upgrade
1,Market Cap Growth,8.91%,8.91%,-20.66%,-45.35%,17.28%,7.62%,-58.02%,-39.41%,-1.15%,-2.02%,-3.21%,Upgrade
2,Enterprise Value,42765,44885,44521,43178,49646,56989,40950,47165,62401,58762,50683,Upgrade
3,Last Close Price,2.43,2.69,2.65,2.47,3.34,4.52,3.34,4.92,7.95,8.13,8.06,Upgrade
4,PE Ratio,5392.93,5969.96,-,-,-,-,-,-,-,-,-,Upgrade
5,Forward PE,21.79,20.29,25.53,175.18,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,0.60,0.66,0.72,0.81,1.99,4.81,2.25,2.96,5.77,6.56,2.30,Upgrade
7,PB Ratio,1.24,1.35,1.35,1.25,1.61,2.00,1.11,1.46,2.08,2.00,1.86,Upgrade
8,P/TBV Ratio,1.62,1.62,1.63,1.51,1.93,2.01,1.12,1.47,2.09,2.02,1.88,Upgrade
9,P/FCF Ratio,-,-,9.70,8.32,-16.37,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,-,-,5.09,4.62,-36.84,-,-,-,-,-,-,Upgrade
11,EV/Sales Ratio,1.49,1.56,1.71,2.00,4.17,8.53,4.56,4.68,7.47,7.83,2.39,Upgrade
12,EV/EBITDA Ratio,12.16,12.82,15.90,27.52,-25.68,-,-,-,-,-,-,Upgrade
13,EV/EBIT Ratio,23.92,25.31,41.74,-272.59,-,-,-,-,-,-,-,Upgrade
14,EV/FCF Ratio,-,-,22.96,20.49,-34.25,-,-,-,-,-,-,Upgrade
15,Debt / Equity Ratio,1.94,1.94,2.00,2.07,2.00,2.05,1.49,1.17,0.85,0.82,0.64,Upgrade
16,Debt / FCF Ratio,-,-,14.44,13.81,-20.36,-,-,-,-,-,-,Upgrade
17,Return on Capital Employed (ROCE),4.24%,4.24%,2.47%,-0.36%,-,-,-,-,-,-,-,Upgrade
18,Earnings Yield,0.02%,0.02%,-4.83%,-11.46%,-26.58%,-24.29%,-26.87%,-13.89%,-6.39%,-6.14%,0.24%,Upgrade
19,FCF Yield,-,10.30%,12.01%,-6.11%,-16.35%,-28.54%,-20.07%,-15.44%,-22.22%,-16.57%,Upgrade,
20,Buyback Yield / Dilution,-,-,-0.84%,-25.00%,-23.96%,-0.02%,-0.14%,-0.25%,-0.14%,-0.02%,Upgrade,
21,Total Shareholder Return,-,-,-0.84%,-25.00%,-23.96%,-0.02%,-0.14%,-0.25%,-0.14%,-0.02%,Upgrade,
