,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Revenue,2455,3086,3209,2452,1293,711.54,202.25,264.41,2084,3153,Upgrade
1,Revenue Growth (YoY),-23.50%,25.86%,148.12%,244.55%,539.47%,169.11%,-90.29%,-91.61%,-32.15%,206.67%,Upgrade
2,Cost of Revenue,505.53,663.76,645.07,566.23,332.65,328.63,101.46,-1.32,352.86,471.38,Upgrade
3,Gross Profit,1949,2422,2564,1885,960.66,382.91,100.79,265.73,1731,2681,Upgrade
4,"Selling, General & Admin",854.75,1005,927.61,872.27,682.78,436.02,444.05,624.77,847.18,1545,Upgrade
5,Research & Development,265.93,94.02,98.26,88.71,40.91,60.01,49.67,37.47,54.98,-,Upgrade
6,Other Operating Expenses,-13.66,9.94,67.29,843.49,-0.8,-133.88,82.76,-321.52,-75.62,-105.16,Upgrade
7,Operating Expenses,1131,1116,1093,1806,717.54,345.9,595.9,341.49,821.38,1452,Upgrade
8,Operating Income,818.18,1306,1471,79.61,243.12,37.01,-495.11,-75.77,909.46,1230,Upgrade
9,Interest Expense,-53.85,-91.13,-136.27,-144.63,-137.01,-124.51,-119.3,-121.14,-123.06,-120.07,Upgrade
10,Interest & Investment Income,46.43,28.29,34.13,3.57,3.17,3.23,8.12,11.02,13.97,29.08,Upgrade
11,Earnings From Equity Investments,-,-0.03,-,-,-,-,-,-,-,-,Upgrade
12,Currency Exchange Gain (Loss),11.58,41.24,-38.98,-115.28,-126.15,26.13,23.08,189.47,-39.34,-40.33,Upgrade
13,EBT Excluding Unusual Items,822.34,1284,1330,-176.75,-16.87,-58.14,-583.22,3.58,761.03,1098,Upgrade
14,Impairment of Goodwill,-,-,-,-75.9,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-6.38,1.53,-2.86,522.7,-,19.24,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,-0.04,-0.19,-0.34,-0.47,-0.35,-14.09,-4.98,-2.08,-3.19,-1.87,Upgrade
17,Asset Writedown,-2.39,-420.52,-64.88,-193.77,-19.18,-25.98,-,-,-,-,Upgrade
18,Other Unusual Items,-,-,-,-,-,-,-,251.09,-,-,Upgrade
19,Pretax Income,813.53,864.92,1262,75.82,-36.4,-78.98,-588.2,252.6,757.84,1096,Upgrade
20,Income Tax Expense,128.8,33.02,237.93,-5.88,-3.94,1.77,-81.23,31.93,141.1,149.4,Upgrade
21,Earnings From Continuing Operations,684.73,831.9,1024,81.7,-32.46,-80.75,-506.98,220.67,616.74,947.02,Upgrade
22,Minority Interest in Earnings,-,131.23,5.57,27.7,-0.34,0.13,-0.05,1.28,0.77,3.27,Upgrade
23,Net Income,684.73,963.13,1029,109.4,-32.8,-80.62,-507.03,221.95,617.51,950.29,Upgrade
24,Net Income to Common,684.73,963.13,1029,109.4,-32.8,-80.62,-507.03,221.95,617.51,950.29,Upgrade
25,Net Income Growth,-33.49%,780.37%,-,-,-,-,-,-76.64%,-36.24%,208.54%,Upgrade
26,Shares Outstanding (Basic),880,880,880,880,880,880,880,880,883,887,Upgrade
27,Shares Outstanding (Diluted),880,880,880,880,880,880,880,1107,1105,1128,Upgrade
28,Shares Change (YoY),-,-,-,-,-,-20.49%,-20.35%,-1.90%,23.96%,24.80%,Upgrade
29,EPS (Basic),0.78,1.09,1.17,0.12,-0.04,-0.09,-0.58,0.25,0.70,1.07,Upgrade
30,EPS (Diluted),0.78,1.09,1.17,0.12,-0.04,-0.09,-0.58,-0.10,0.63,0.99,Upgrade
31,EPS Growth,-33.49%,776.75%,-,-,-,-,-,-,-42.03%,190.36%,Upgrade
32,Free Cash Flow,-377.49,300.28,1029,1267,-137.22,-295.74,-723.06,-647.88,953.21,417.33,Upgrade
33,Free Cash Flow Per Share,-0.43,0.34,1.17,1.44,-0.16,-0.34,-0.82,-0.59,0.86,0.37,Upgrade
34,Dividend Per Share,-,-,-,-,-,-,-,-,0.100,0.150,Upgrade
35,Dividend Growth,-,-,-,-,-,-,-,-,-80.00%,-50.00%,Upgrade
36,Operating Margin,33.33%,42.32%,45.84%,3.25%,18.80%,5.20%,-244.81%,-28.66%,43.65%,39.00%,Upgrade
37,Profit Margin,27.89%,31.21%,32.08%,4.46%,-2.54%,-11.33%,-250.70%,83.94%,29.64%,30.14%,Upgrade
38,Free Cash Flow Margin,-15.38%,9.73%,32.07%,51.68%,-10.61%,-41.56%,-357.51%,-245.03%,45.75%,13.24%,Upgrade
39,EBITDA,1007,1499,1660,274.3,417.18,173.37,-379.93,-8.58,958.82,1268,Upgrade
40,D&A For EBITDA,188.58,193.69,188.82,194.7,174.07,136.36,115.19,67.19,49.35,38.57,Upgrade
41,EBIT,818.18,1306,1471,79.61,243.12,37.01,-495.11,-75.77,909.46,1230,Upgrade
