,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Cash & Equivalents,1523,1674,3782,923.54,859.1,1131,1328,2045,3346,2779,Upgrade
1,Trading Asset Securities,-,18.69,-,290,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,1523,1693,3782,1214,859.1,1131,1328,2045,3346,2779,Upgrade
3,Cash Growth,-59.72%,39.52%,340.18%,7.29%,-35.29%,-44.69%,-60.32%,-26.42%,4.00%,368.07%,Upgrade
4,Accounts Receivable,1850,2073,1113,1006,726.83,479.04,248.86,460.51,908.06,2196,Upgrade
5,Other Receivables,38.77,40.19,3.54,31.1,38.44,67.75,143.11,139.25,103.89,148.57,Upgrade
6,Receivables,1889,2113,1117,1037,765.27,546.79,391.98,599.76,1012,2345,Upgrade
7,Inventory,581.15,409.05,353.55,315.03,315.32,279.7,392.08,378.27,349.75,206.62,Upgrade
8,Prepaid Expenses,97,-,28.63,-,40.45,-,-,-,-,-,Upgrade
9,Restricted Cash,973.43,1567,1245,76.78,146.14,91.99,134.21,221.19,-,-,Upgrade
10,Other Current Assets,404.91,270.81,87.98,2372,75,7.78,29.18,19.93,-,-,Upgrade
11,Total Current Assets,5469,6053,6614,5014,2201,2057,2275,3264,4708,5331,Upgrade
12,"Property, Plant & Equipment",3910,3740,3561,3519,3247,3217,3013,2836,2447,2026,Upgrade
13,Long-Term Investments,25.62,32.16,12.35,-,1790,1790,-,-,-,-,Upgrade
14,Goodwill,-,-,-,-,75.9,75.9,75.9,75.9,75.9,75.9,Upgrade
15,Other Intangible Assets,1374,1470,1755,1782,1957,2071,1823,1536,775.31,534.05,Upgrade
16,Long-Term Deferred Tax Assets,204.59,237.69,120.07,140.61,106.65,65.32,125.42,40.65,130.62,95.76,Upgrade
17,Long-Term Deferred Charges,1188,1095,1161,1138,1247,1201,1246,1173,881.36,294.25,Upgrade
18,Other Long-Term Assets,323.21,115.38,221.69,295.76,189.24,64.83,355.89,635.32,1442,1556,Upgrade
