,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+10 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+10 Quarters
0,Cash & Equivalents,-,246.49,267.89,218,210.31,225.28,306.94,195.48,351.42,333.26,485.95,444.63,468.38,504.76,750.81,790.47,169.87,-,114.45,-,Upgrade
1,Trading Asset Securities,-,53.1,53.1,53.1,53.1,-,-,-,-,-,-,72.5,104.57,21.28,1.26,-,0.8,-,-,-,Upgrade
2,Cash & Short-Term Investments,299.59,299.59,320.99,271.1,263.41,225.28,306.94,195.48,351.42,333.26,485.95,517.13,572.95,526.05,752.07,790.47,170.67,-,114.45,155.79,Upgrade
3,Cash Growth,13.74%,32.99%,4.58%,38.69%,-25.05%,-32.40%,-36.84%,-62.20%,-38.66%,-36.65%,-35.38%,-34.58%,235.70%,-,557.13%,407.38%,9.55%,-,4.38%,42.09%,Upgrade
4,Accounts Receivable,-,1225,1109,1272,1215,1228,1186,1048,1117,1092,1057,1116,946.56,971.84,921.7,707.81,674.11,-,465.84,-,Upgrade
5,Other Receivables,-,46.19,41.54,37.41,92.04,47.64,90.53,134.72,112.42,99.15,65.45,46.78,37.28,20.08,1.67,12.73,8.07,-,5.43,-,Upgrade
6,Receivables,-,1271,1151,1309,1307,1275,1276,1183,1229,1191,1122,1162,983.84,991.92,923.37,720.53,682.17,-,471.28,-,Upgrade
7,Inventory,-,711.56,628.57,689.52,707.06,669.95,585.92,632.02,559.89,559.95,631.17,540.23,457.17,350.18,292.14,256.44,219.34,-,158.83,-,Upgrade
8,Other Current Assets,-,341.17,313.58,308,222.41,289.35,229.78,257.93,236.61,313.13,280.02,269.07,236.66,220.04,192.16,178.03,87.82,-,50.43,-,Upgrade
9,Total Current Assets,-,2623,2414,2578,2500,2460,2399,2268,2377,2398,2519,2489,2251,2088,2160,1945,1160,-,794.98,-,Upgrade
10,"Property, Plant & Equipment",-,2040,1921,1896,1797,1645,1544,1300,1197,1078,1034,951.18,955.89,742.42,545.89,413.33,394.26,-,311.23,-,Upgrade
11,Long-Term Investments,-,36.28,35.48,34.32,30.9,39.49,37.39,34.66,29.05,30.07,27.58,24.35,15.4,8.73,5.74,-,-,-,-,-,Upgrade
12,Goodwill,-,73.62,73.62,73.62,73.62,85.59,85.59,85.59,85.59,85.59,85.59,85.59,85.59,127.55,19.91,8.54,6.84,-,6.84,-,Upgrade
13,Other Intangible Assets,-,262.08,265.27,267.6,266.43,252.02,253.41,208.3,210.04,213.15,154.32,105.13,107.19,82.16,49.35,47.71,30.82,-,31.26,-,Upgrade
14,Long-Term Accounts Receivable,-,-,-,2.5,2.5,2.5,2.5,2.5,2.5,2.5,-,2.55,2.86,4.69,6.45,8.27,8.1,-,-,-,Upgrade
15,Long-Term Deferred Tax Assets,-,74.15,66.32,67.03,50.55,45.17,38.91,31.2,35.31,20.7,15.37,13.89,10.51,13.87,10.99,7.52,6.41,-,7.74,-,Upgrade
16,Long-Term Deferred Charges,-,41.16,42.21,41.36,33.08,49.14,42.85,41.57,30.99,22.72,24.34,23.23,28.04,20.42,18.73,15.3,17.57,-,14.43,-,Upgrade
17,Other Long-Term Assets,-,164.24,211.1,170.38,140.34,156.12,150.58,80.42,126.55,127.15,125.99,177.67,129.61,159.77,112.33,82.77,55.02,-,46.44,-,Upgrade
18,Total Assets,-,5315,5029,5131,4894,4736,4554,4052,4095,3978,3986,3872,3586,3248,2929,2529,1679,-,1213,-,Upgrade
19,Accounts Payable,-,845.72,692.85,875.93,842.86,943.85,842.65,648.32,725.94,471.38,535.53,636.28,502.02,387.9,406.1,275.41,215.19,-,137.91,-,Upgrade
20,Accrued Expenses,-,36.48,60.94,24.71,62.78,29.54,45.21,19.66,67.73,23.54,33.85,16.54,47.06,18.68,21.27,11.63,21.5,-,12.07,-,Upgrade
21,Short-Term Debt,-,940.97,854.35,772.22,727.84,701,731.16,821.24,806.31,1022,995.32,857.72,688.95,586.51,469.18,405.46,367.13,-,194.45,-,Upgrade
22,Current Portion of Long-Term Debt,-,192.14,128.67,199.95,129.68,232.41,88.69,137.36,57.1,162.88,27.03,96.86,37.78,91.65,11.43,70.75,16.4,-,14.3,-,Upgrade
23,Current Portion of Leases,-,-,80.47,-,106.91,-,88.58,-,92.51,-,104,-,79.09,-,87.39,-,54.78,-,50.94,-,Upgrade
24,Current Income Taxes Payable,-,33.22,2.9,32.1,2.41,22.06,0.47,22.41,5.87,28.29,9.12,12.82,4.57,11.47,9.98,5.4,7.92,-,10.14,-,Upgrade
