,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,7.1,13.69,10.3,-,5.99,-,34.88,10.59,43.34,20.76,Upgrade
1,Revenue Growth (YoY),-31.08%,-,71.77%,-,-82.81%,-,-19.53%,-48.96%,-4.74%,-65.99%,Upgrade
2,Cost of Revenue,5.83,10.45,8.67,-,3.8,-,29.32,10.79,35.39,16.63,Upgrade
3,Gross Profit,1.27,3.25,1.63,-,2.19,-,5.56,-0.19,7.95,4.13,Upgrade
4,"Selling, General & Admin",14.7,10.51,13.34,-,1.72,-,72.75,25.56,18.45,43.38,Upgrade
5,Other Operating Expenses,-,30.2,-,-,-,-,0.28,11.16,-,11.69,Upgrade
6,Operating Expenses,14.7,40.71,13.34,-,1.72,-,73.02,36.72,18.45,55.06,Upgrade
7,Operating Income,-13.43,-37.47,-11.71,-,0.48,-,-67.46,-36.91,-10.5,-50.94,Upgrade
8,Interest Expense,-1.06,-0.57,-0.03,-,-0.45,-,-0.83,-1.11,-2.44,-3.46,Upgrade
9,Interest & Investment Income,0.02,0.01,0,-,0,-,0.03,-,0.51,2.2,Upgrade
10,Earnings From Equity Investments,-,-6.73,-,-,-0.88,-,-0.63,9.39,4.4,4.62,Upgrade
11,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,3.01,-,-,Upgrade
12,Other Non Operating Income (Expenses),0.69,0.58,1.41,-,1,-,4.14,4.28,1.44,3.21,Upgrade
13,EBT Excluding Unusual Items,-13.79,-44.18,-10.32,-,0.16,-,-64.74,-21.35,-6.6,-44.37,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-,-,-2.67,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-,-6.24,0.83,-,-,-,-,-9.94,-,-29.79,Upgrade
16,Gain (Loss) on Sale of Assets,-,10.14,-,-,-,-,-,16.76,2.16,-1.72,Upgrade
17,Asset Writedown,-,-9.59,-,-,-,-,-,3.04,-,-4.79,Upgrade
18,Pretax Income,-13.79,-49.86,-9.5,-,0.16,-,-64.74,-14.16,-4.45,-80.67,Upgrade
19,Income Tax Expense,-,-,-,-,-,-,-,-0.49,0.05,0.77,Upgrade
20,Earnings From Continuing Operations,-13.79,-49.86,-9.5,-,0.16,-,-64.74,-13.67,-4.5,-81.44,Upgrade
21,Earnings From Discontinued Operations,-,-,-,-,-15.41,-,-,-,-,-,Upgrade
22,Net Income to Company,-13.79,-49.86,-9.5,-,-15.25,-,-64.74,-13.67,-4.5,-81.44,Upgrade
23,Minority Interest in Earnings,-,-,-,-,3.92,-,0.38,1.82,1.07,3.62,Upgrade
24,Net Income,-13.79,-49.86,-9.5,-,-11.34,-,-64.37,-11.85,-3.43,-77.82,Upgrade
25,Net Income to Common,-13.79,-49.86,-9.5,-,-11.34,-,-64.37,-11.85,-3.43,-77.82,Upgrade
26,Shares Outstanding (Basic),873,873,873,-,873,-,873,772,649,480,Upgrade
27,Shares Outstanding (Diluted),873,873,873,-,873,-,873,772,649,480,Upgrade
28,Shares Change (YoY),-,-,-,-,0.00%,-,34.50%,60.63%,60.49%,18.83%,Upgrade
29,EPS (Basic),-0.02,-0.06,-0.01,-,-0.01,-,-0.07,-0.02,-0.01,-0.16,Upgrade
30,EPS (Diluted),-0.02,-0.06,-0.01,-,-0.01,-,-0.07,-0.02,-0.01,-0.16,Upgrade
31,Free Cash Flow,-11.57,-9.22,0.54,-,13.87,-,-36.68,-63.71,4.77,-25.32,Upgrade
32,Free Cash Flow Per Share,-0.01,-0.01,0.00,-,0.02,-,-0.04,-0.08,0.01,-0.05,Upgrade
33,Operating Margin,-189.32%,-273.61%,-113.74%,-,7.97%,-,-193.45%,-348.46%,-24.23%,-245.43%,Upgrade
34,Profit Margin,-194.29%,-364.16%,-92.22%,-,-189.12%,-,-184.57%,-111.83%,-7.91%,-374.95%,Upgrade
35,Free Cash Flow Margin,-163.08%,-67.31%,5.22%,-,231.35%,-,-105.17%,-601.39%,11.00%,-121.98%,Upgrade
36,EBITDA,-13.17,-32.78,-11.47,-,0.48,-,-65.59,-35.15,-7.74,-48.74,Upgrade
37,D&A For EBITDA,0.27,4.69,0.24,1.25,0.01,0.96,1.87,1.76,2.77,2.2,Upgrade
38,EBIT,-13.43,-37.47,-11.71,-,0.48,-,-67.46,-36.91,-10.5,-50.94,Upgrade
