,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,43885,46784,70943,86879,78543,66958,63333,63436,56346,52196,54926,59216,50713,54548,50050,40618,35660,43548,45868,37912,Upgrade
1,Short-Term Investments,3.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,13769,14151,3039,100.65,153.29,291.25,424.45,384.85,513.78,478.48,897.39,1144,1361,1123,1246,383.88,1037,614.03,1067,468.88,Upgrade
3,Cash & Short-Term Investments,57657,60936,73983,86980,78697,67250,63758,63820,56860,52675,55824,60359,52074,55671,51297,41002,36697,44162,46935,38381,Upgrade
4,Cash Growth,-26.73%,-9.39%,16.04%,36.29%,38.40%,27.67%,14.21%,5.73%,9.19%,-5.38%,8.83%,47.21%,41.90%,26.06%,9.29%,6.83%,8.35%,31.92%,55.78%,25.15%,Upgrade
5,Accounts Receivable,30510,27427,26878,27748,29744,23728,24751,22282,26396,31214,31413,26231,29492,32395,28820,28279,26988,29689,31341,32110,Upgrade
6,Other Receivables,2598,1519,1206,1340,1146,1291,2438,1299,1347,1511,1667,1384,1267,1296,1030,1651,856.31,1031,891.42,987.53,Upgrade
7,Receivables,33108,28947,28084,29088,30890,25019,27189,23581,27743,32726,33080,27615,30846,33690,29850,29930,28140,30721,32233,33098,Upgrade
8,Inventory,41258,40627,40960,41681,41131,45163,45822,45934,45235,45648,41848,41270,36317,37425,34619,34084,33689,39353,37179,27620,Upgrade
9,Prepaid Expenses,8698,-,8089,-,7326,-,7533,-,7463,-,6746,-,7747,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,1067,9494,505.3,8328,459.96,10335,697.31,8198,573.06,8250,985.22,9343,887.71,8058,7844,7613,8451,9209,8907,8035,Upgrade
11,Total Current Assets,141787,140003,151622,166077,158505,147766,144999,141534,137874,139298,138483,138588,127871,134844,123610,112630,106977,123445,125253,107135,Upgrade
12,"Property, Plant & Equipment",16415,16509,15840,15914,15917,14927,14871,14949,14957,14319,13815,13700,13625,13650,13671,13805,14001,13839,12146,11687,Upgrade
13,Long-Term Investments,28118,21467,15118,2941,2989,2697,2736,2683,2782,2750,2772,2834,2860,3146,3130,3141,3251,3718,3823,3820,Upgrade
14,Goodwill,14.43,14.43,-,-,-,-,-,-,-,-,-,-,-,186.21,186.21,186.21,186.21,186.21,186.21,186.21,Upgrade
15,Other Intangible Assets,3049,7581,2812,7759,2760,7106,2906,6966,3087,8036,3542,8023,3637,8783,4248,9077,4447,8275,3420,7497,Upgrade
16,Long-Term Accounts Receivable,842.64,1691,1825,2046,2024,781.73,811.96,2751,2748,2555,2477,2488,2600,2788,2833,3022,3027,3411,3421,2953,Upgrade
17,Long-Term Deferred Tax Assets,4396,4422,4178,4130,4146,3952,3716,3429,3719,3433,3390,3016,3195,2955,2996,3132,3437,2466,2473,2407,Upgrade
18,Long-Term Deferred Charges,5705,1074,5902,1156,6239,2133,6618,2813,6839,2165,6798,2524,6911,2302,7178,2296,6993,1817,6667,2151,Upgrade
19,Other Long-Term Assets,6996,6933,8212,8445,8378,9695,9528,8870,8947,8608,8448,8069,8064,7934,8050,8262,8315,8112,8043,7819,Upgrade
20,Total Assets,207323,199694,205508,208467,200958,189058,186187,183993,180954,181163,179725,179244,168763,176588,165902,155552,150635,165268,165432,145654,Upgrade
21,Accounts Payable,33331,27593,29548,30881,28374,27305,28707,28480,29705,32438,32425,33778,33275,33151,28699,27792,28516,34337,35567,26115,Upgrade
22,Accrued Expenses,18862,16671,16415,15137,18020,14530,13900,10328,14865,12686,12137,8514,13384,14301,10113,9603,11675,9620,9615,10259,Upgrade
23,Short-Term Debt,7027,8716,9949,14983,12573,11302,10842,12910,9962,10331,9816,10230,8947,13079,14925,11966,10559,22983,24619,21090,Upgrade
24,Current Portion of Long-Term Debt,4454,2213,1391,3.75,1680,1958,869.77,1773,354.76,2229,4105,3086,790.39,4511,5381,4025,1853,1732,540.44,1025,Upgrade
