,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,636.06,528.74,540.37,566,626.24,538.83,517.06,603.34,640.12,533.87,491.68,566.74,499.68,485.85,381.35,425.83,422.73,296.07,240.67,315.75,Upgrade
1,Other Revenue,-1.81,1.81,-,5.88,-0.95,0.95,-,2.11,-,-,-,1.31,-,-,-,-,-,-,-,-,Upgrade
2,Revenue,634.25,530.55,540.37,571.89,625.29,539.78,517.06,605.44,640.12,533.87,491.68,568.05,499.68,485.85,381.35,425.83,422.73,296.07,240.67,315.75,Upgrade
3,Revenue Growth (YoY),1.43%,-1.71%,4.51%,-5.54%,-2.32%,1.11%,5.16%,6.58%,28.11%,9.88%,28.93%,33.40%,18.20%,64.10%,58.45%,34.87%,51.92%,7.58%,16.58%,6.51%,Upgrade
4,Cost of Revenue,408.59,354.08,391.34,327.08,374.52,367.1,383.89,337.89,423.17,345.89,353.74,316.05,314.48,334.24,286.5,233.96,284.38,198.6,184.9,204.08,Upgrade
5,Gross Profit,225.65,176.47,149.03,244.81,250.77,172.69,133.17,267.56,216.95,187.98,137.94,252,185.2,151.61,94.85,191.88,138.35,97.47,55.77,111.67,Upgrade
6,"Selling, General & Admin",67.93,62.14,71.27,64.58,70.84,73.28,75.79,61.57,85.87,76.49,62.81,77.08,52.38,56.32,47.48,49.46,34.43,30.03,33.06,56.25,Upgrade
7,Research & Development,89.88,95.59,61.01,91.32,81.02,64.72,84.31,88.09,60.28,55.07,65.49,70.51,51.13,45.07,31.95,55.43,25.23,32.55,20.02,27.06,Upgrade
8,Other Operating Expenses,0.66,3.85,-4.96,10.93,-8.92,-14,-7.74,10.1,-6.97,-1.26,-4.01,4.98,-4.61,-0.27,-2.78,10.75,-0.09,-5.65,-0.39,3.8,Upgrade
