,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,241.79,474.6,435.1,369.31,145.6,235.87,135.59,169.14,204.03,218.24,Upgrade
1,Short-Term Investments,9.38,8.87,3.54,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,-,-,16.08,15,24.89,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,251.17,483.47,454.71,384.31,170.49,235.87,135.59,169.14,204.03,218.24,Upgrade
4,Cash Growth,-44.76%,25.80%,166.72%,62.94%,25.73%,39.45%,-33.54%,-22.50%,6.60%,29.96%,Upgrade
5,Accounts Receivable,621.75,238.53,370.56,183.89,42.9,5.89,10.14,16.15,3.98,5.94,Upgrade
6,Other Receivables,35.73,5.25,7.51,4.2,5.61,2.62,5.86,3.39,1.1,3.63,Upgrade
7,Receivables,657.48,243.77,378.07,188.1,135.63,71.6,16,19.53,11.01,74.11,Upgrade
8,Inventory,813.81,457.35,252.2,5.13,3.27,-,-,-,-,-,Upgrade
9,Other Current Assets,116.49,93.67,85.68,27.75,56.62,34.3,45.39,21.11,23.76,48.22,Upgrade
10,Total Current Assets,1839,1278,1171,605.28,366,341.77,196.97,209.79,238.8,340.56,Upgrade
11,"Property, Plant & Equipment",448.04,277.23,254.1,243.87,246.72,162.2,164.09,163.58,151.2,153.36,Upgrade
12,Long-Term Investments,-,-,7.98,11.31,9.89,15.46,19.45,19.14,-,-,Upgrade
13,Goodwill,16.49,16.49,-,-,-,-,-,-,-,-,Upgrade
14,Long-Term Deferred Tax Assets,4.34,5.81,7.14,7.94,6.3,-,-,-,-,-,Upgrade
15,Other Long-Term Assets,-,-,-,-,-,9.6,-,-,0.25,0.25,Upgrade
16,Total Assets,2308,1578,1440,868.4,628.9,558.59,475.9,468.78,466.35,494.17,Upgrade
17,Accounts Payable,961.74,637.85,596.45,167.35,98.54,77.45,9.94,1.31,5.82,1.8,Upgrade
18,Accrued Expenses,25.65,31.6,57.66,25.81,19.28,11.53,10.92,10.98,11.09,13.6,Upgrade
19,Current Portion of Leases,2.92,2.8,2.67,0.59,1.32,1.43,1.43,0.66,1.79,2.08,Upgrade
20,Current Income Taxes Payable,16.15,11.65,18.62,22.15,4.42,2.63,1.54,2.78,3.67,4.6,Upgrade
21,Current Unearned Revenue,131.2,30.84,36.22,12.53,27.96,26.13,16.47,11.81,1.06,11.65,Upgrade
22,Other Current Liabilities,43.15,27.42,30.85,31.38,29.3,18.37,3.28,3.42,4.33,10.02,Upgrade
