,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1360,1516,1335,1235,780.2,1013,457.89,123.72,17.5,81.77,Upgrade
1,Revenue Growth (YoY),1.89%,22.80%,71.06%,21.96%,70.39%,718.40%,2516.68%,51.30%,48.28%,348.85%,Upgrade
2,Cost of Revenue,1230,1400,1239,1053,750.65,1007,452.39,121.27,15.7,80.48,Upgrade
3,Gross Profit,129.63,116.26,95.16,182.27,29.56,5.15,5.51,2.45,1.8,1.29,Upgrade
4,"Selling, General & Admin",19.28,24.1,17.3,13.34,9.53,10.3,10.7,13.48,10.89,9.39,Upgrade
5,Other Operating Expenses,-4.99,-16.31,-8.24,-16.94,5.52,1.03,1.32,-6.02,6.15,-2.89,Upgrade
6,Operating Expenses,14.29,7.78,9.06,-3.6,15.06,11.33,12.02,3.67,17.04,-7.2,Upgrade
7,Operating Income,115.34,108.47,86.1,185.87,14.5,-6.18,-6.51,-1.22,-15.24,8.49,Upgrade
8,Interest Expense,-3.05,-0.44,-0.39,-0.14,-0.15,-0.04,-0.02,-0.02,-0.04,-0.06,Upgrade
9,Interest & Investment Income,1.38,3.67,3.88,1.83,1.03,0.88,0.69,0.69,0.65,1.31,Upgrade
10,Currency Exchange Gain (Loss),4.14,-3.36,6.79,5.27,6.17,-3.73,0,-11.23,3.62,3.63,Upgrade
11,Other Non Operating Income (Expenses),0.33,-0.1,-0.06,-0.11,-,-0.11,-,-0.11,-,-24.85,Upgrade
12,EBT Excluding Unusual Items,118.14,108.25,96.33,192.71,21.55,-9.19,-5.84,-11.9,-11.01,-11.48,Upgrade
13,Gain (Loss) on Sale of Investments,-,-1.36,-0.16,-2.98,1.28,0.57,-,-,-,-9.19,Upgrade
14,Gain (Loss) on Sale of Assets,-,1.19,-,-,-,0.42,-,-,-,-0.05,Upgrade
15,Asset Writedown,-,-,-,-,-,-,-,11.15,-,2.48,Upgrade
16,Other Unusual Items,20.07,-,-,-,3.08,-,-,-,-,-,Upgrade
17,Pretax Income,138.21,108.09,96.17,189.73,25.91,-8.2,-5.84,-0.75,-11.01,-18.24,Upgrade
18,Income Tax Expense,21.23,17.15,13.88,29.73,5.23,1.38,1.34,3.42,0.18,9.55,Upgrade
19,Earnings From Continuing Operations,116.98,90.94,82.29,160,20.68,-9.58,-7.18,-4.17,-11.19,-27.79,Upgrade
20,Minority Interest in Earnings,0.05,-5.68,0.07,-0.11,0.27,0.04,0.03,-1.36,-0.02,0.35,Upgrade
21,Net Income,117.03,85.26,82.35,159.89,20.96,-9.53,-7.15,-5.53,-11.21,-27.43,Upgrade
22,Net Income to Common,117.03,85.26,82.35,159.89,20.96,-9.53,-7.15,-5.53,-11.21,-27.43,Upgrade
23,Net Income Growth,42.11%,-46.68%,292.99%,-,-,-,-,-,-,-,Upgrade
24,Shares Outstanding (Basic),1924,1713,1620,1620,1620,1620,1620,1620,1620,1620,Upgrade
25,Shares Outstanding (Diluted),1924,1713,1620,1620,1620,1620,1620,1620,1620,1620,Upgrade
26,Shares Change (YoY),18.78%,5.72%,-,-,-,-,-,-,-,-,Upgrade
27,EPS (Basic),0.06,0.05,0.05,0.10,0.01,-0.01,-0.00,-0.00,-0.01,-0.02,Upgrade
28,EPS (Diluted),0.06,0.05,0.05,0.10,0.01,-0.01,-0.00,-0.00,-0.01,-0.02,Upgrade
29,EPS Growth,19.65%,-49.56%,293.00%,-,-,-,-,-,-,-,Upgrade
30,Free Cash Flow,-236.75,18.78,65.11,204.26,-82.25,105.42,-33.08,-14.59,-23.82,25.97,Upgrade
31,Free Cash Flow Per Share,-0.12,0.01,0.04,0.13,-0.05,0.07,-0.02,-0.01,-0.01,0.02,Upgrade
32,Operating Margin,8.48%,7.15%,6.45%,15.05%,1.86%,-0.61%,-1.42%,-0.99%,-87.11%,10.39%,Upgrade
33,Profit Margin,8.61%,5.62%,6.17%,12.95%,2.69%,-0.94%,-1.56%,-4.47%,-64.05%,-33.55%,Upgrade
34,Free Cash Flow Margin,-17.41%,1.24%,4.88%,16.54%,-10.54%,10.41%,-7.22%,-11.79%,-136.14%,31.76%,Upgrade
35,EBITDA,120.1,114.93,90.11,190.37,18.44,-4.97,-5.31,14.05,-14.05,34.7,Upgrade
36,D&A For EBITDA,4.76,6.45,4.01,4.5,3.94,1.21,1.21,-,1.19,26.21,Upgrade
37,EBIT,115.34,108.47,86.1,185.87,14.5,-6.18,-6.51,-1.22,-15.24,8.49,Upgrade
