,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+1 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Market Capitalization,2021,1732,1560,2214,2364,2518,2694,3194,3356,4381,3673,3566,4735,5378,6465,4796,4413,5072,-,-,-,Upgrade
1,Market Cap Growth,-31.22%,-31.22%,-42.11%,-30.68%,-29.56%,-42.52%,-26.64%,-10.44%,-29.11%,-18.55%,-43.18%,-25.65%,7.30%,6.03%,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,2450,2186,1917,2445,2596,2668,2741,3101,3264,4246,3409,3149,4405,4860,5912,4088,3608,5053,-,-,-,Upgrade
3,Last Close Price,12.25,10.60,9.54,13.26,14.16,15.08,16.14,18.67,19.62,25.37,21.28,20.28,26.93,30.59,36.88,27.13,24.97,28.70,-,-,-,Upgrade
4,PE Ratio,-,-37.85,-,-,140.89,-,43.39,48.73,63.68,110.78,96.53,49.92,35.64,31.10,32.50,25.47,29.39,38.99,-,-,-,Upgrade
5,Forward PE,-,48.18,23.56,24.73,30.44,20.24,19.78,15.82,20.96,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,1.81,1.54,1.55,2.22,2.32,2.41,2.51,3.05,3.28,4.75,4.28,4.01,4.75,5.24,6.30,5.02,5.68,7.74,-,-,-,Upgrade
7,PB Ratio,1.42,1.22,1.09,1.47,1.57,1.67,1.79,2.05,2.18,2.81,2.35,2.28,2.92,3.70,4.50,3.32,3.20,3.82,-,-,-,Upgrade
8,P/TBV Ratio,1.32,1.32,1.19,1.59,1.68,1.80,1.92,2.20,2.34,3.02,2.52,2.45,3.14,4.00,4.88,3.56,3.44,4.11,-,-,-,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-15.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,40.30,40.30,27.91,-,25.44,31.31,35.04,-,34.72,40.02,30.72,-,30.41,43.14,73.24,-,91.26,45.59,-,-,-,Upgrade
