,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,58.93,61.31,74.49,86.37,101.07,112.53,81.17,173.6,303.32,823.06,Upgrade
1,Short-Term Investments,-,-,-,-,-,2.89,-,-,-,3.08,Upgrade
2,Trading Asset Securities,0.43,0.73,1.16,1.69,1.57,3.91,5.08,8.74,7.65,8.78,Upgrade
3,Cash & Short-Term Investments,59.36,62.03,75.64,88.06,102.64,119.33,86.25,182.33,310.96,834.92,Upgrade
4,Cash Growth,-21.52%,-29.56%,-26.31%,-26.20%,19.00%,-34.56%,-72.26%,-78.16%,-41.88%,16.78%,Upgrade
5,Accounts Receivable,0.78,4.6,33.56,55.61,174.41,390.32,511.29,526.09,686.98,461.38,Upgrade
6,Other Receivables,-,-,-,5.12,-,25.46,-,34.82,-,84.26,Upgrade
7,Receivables,0.78,4.6,33.56,60.72,174.41,415.78,511.29,560.91,686.98,545.64,Upgrade
8,Inventory,114.13,122.65,194.3,223.16,259.09,624.49,505.15,1056,555.73,906.49,Upgrade
9,Prepaid Expenses,228.79,272.83,267.71,296.05,345.24,70.3,595.32,38.79,672.61,112.33,Upgrade
10,Other Current Assets,112.63,115.37,-,-,-,30.42,-,35,89.38,91.02,Upgrade
11,Total Current Assets,515.69,577.47,571.21,667.99,881.38,1260,1698,1873,2316,2490,Upgrade
12,"Property, Plant & Equipment",2255,2356,2983,3223,3785,4102,4489,4439,4490,4582,Upgrade
13,Long-Term Investments,-,-,-,-,-,-,-,0.06,0.06,0.06,Upgrade
14,Goodwill,-,-,151.12,151.12,151.12,151.12,151.12,151.12,197.37,197.37,Upgrade
15,Other Intangible Assets,192.41,199.44,212.46,224.07,275.98,291.13,367.79,366.51,339.66,348.14,Upgrade
16,Other Long-Term Assets,85.59,89.01,89.84,95.18,100.49,106.06,105,104.9,-,9.55,Upgrade
17,Total Assets,3049,3222,4008,4361,5194,5910,6811,6934,7342,7628,Upgrade
18,Accounts Payable,110.97,119.54,123.3,125.4,130.09,180.81,288.29,250.06,398.14,291.86,Upgrade
19,Accrued Expenses,397.53,375.56,747.3,680.17,684.21,584.99,393.57,290.21,243.14,217.1,Upgrade
20,Current Portion of Long-Term Debt,747.24,769.39,1716,1750,2061,2146,2135,2065,1867,1645,Upgrade
21,Current Portion of Leases,1.02,0.87,0.99,0.96,0.33,0.39,0.48,0.51,1.07,1.96,Upgrade
22,Current Income Taxes Payable,2.97,2.97,4.43,5.28,10.47,9.17,4.93,11.72,10.89,22.4,Upgrade
23,Current Unearned Revenue,141.12,156.28,152.39,154.55,164.01,220.32,202.72,337.13,196.91,186.71,Upgrade
24,Total Current Liabilities,1401,1425,2745,2717,3050,3142,3025,2955,2717,2365,Upgrade
25,Long-Term Debt,971,936.15,222.53,213.41,-,-,-,75.38,185.35,536.09,Upgrade
26,Long-Term Leases,5.02,4.49,4.82,5.54,5.4,5.82,5.88,6.03,5.4,5.87,Upgrade
27,Long-Term Unearned Revenue,65.3,66.88,66.48,69.35,71.75,75.02,73.59,72.83,67.05,244.73,Upgrade
28,Long-Term Deferred Tax Liabilities,134.55,138.09,143.94,150.47,166.89,175.07,191.92,190.28,155.59,159.18,Upgrade
29,Other Long-Term Liabilities,21.55,22.07,21.94,22.89,38.36,48.79,48.04,47.91,46.12,46.96,Upgrade
30,Total Liabilities,2598,2592,3204,3178,3332,3446,3344,3347,3177,3358,Upgrade
31,Common Stock,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,Upgrade
32,Additional Paid-In Capital,1353,1353,1353,1353,1353,1353,1353,1353,1353,1353,Upgrade
33,Retained Earnings,-206.25,-181.53,-190.87,24.19,657,1031,2017,2151,2886,2893,Upgrade
34,Comprehensive Income & Other,-443.88,-361,-168.02,-90.39,-266.85,-137.36,-205.76,-244.47,-591.8,-518.52,Upgrade
35,Total Common Equity,804.65,912.24,1096,1389,1845,2348,3266,3361,3749,3829,Upgrade
36,Minority Interest,-354.39,-282.11,-292.36,-205.76,17.01,115.94,200.23,225.71,416.78,441.09,Upgrade
37,Shareholders' Equity,450.26,630.13,803.53,1183,1862,2464,3467,3587,4166,4270,Upgrade
38,Total Liabilities & Equity,3049,3222,4008,4361,5194,5910,6811,6934,7342,7628,Upgrade
39,Total Debt,1724,1711,1945,1970,2066,2152,2141,2147,2059,2189,Upgrade
40,Net Cash (Debt),-1665,-1649,-1869,-1882,-1964,-2033,-2055,-1965,-1748,-1354,Upgrade
41,Net Cash Per Share,-14.54,-14.40,-16.32,-16.43,-17.15,-17.75,-17.94,-17.16,-15.26,-11.82,Upgrade
42,Filing Date Shares Outstanding,114.53,114.53,114.53,114.53,114.53,114.53,114.53,114.53,114.53,114.53,Upgrade
43,Total Common Shares Outstanding,114.53,114.53,114.53,114.53,114.53,114.53,114.53,114.53,114.53,114.53,Upgrade
44,Working Capital,-885.16,-847.14,-2173,-2049,-2168,-1881,-1327,-1082,-401.58,125.58,Upgrade
45,Book Value Per Share,7.03,7.97,9.57,12.12,16.11,20.50,28.52,29.35,32.73,33.43,Upgrade
46,Tangible Book Value,612.23,712.8,732.32,1013,1418,1906,2748,2844,3212,3283,Upgrade
47,Tangible Book Value Per Share,5.35,6.22,6.39,8.85,12.38,16.64,23.99,24.83,28.04,28.67,Upgrade
