,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,136.28,193.23,122.35,191.33,340.28,514.79,817.07,1045,1107,2199,Upgrade
1,Revenue Growth (YoY),11.39%,0.99%,-64.04%,-62.83%,-58.35%,-50.75%,-26.16%,-52.48%,-47.68%,-,Upgrade
2,Cost of Revenue,158.08,239.6,156.32,191.06,275.04,448.86,751.47,931.49,916.8,1671,Upgrade
3,Gross Profit,-21.79,-46.37,-33.96,0.27,65.23,65.93,65.6,113.75,189.78,528.3,Upgrade
4,"Selling, General & Admin",77.19,121.95,147.46,47.31,244.78,119.22,120.97,142.07,150.8,249.52,Upgrade
5,Operating Expenses,55.36,167.73,138.21,111.4,416.1,274.23,139.07,289.28,150.8,252.66,Upgrade
6,Operating Income,-77.15,-214.1,-172.17,-111.14,-350.87,-208.3,-73.48,-175.53,38.98,275.65,Upgrade
7,Interest Expense,-65.34,-84.99,-93.83,-89.86,-101.92,-99.55,-100.75,-104.79,-74.71,-71.26,Upgrade
8,Interest & Investment Income,-,0.77,-,1.18,-,1.48,-,6.84,-,7.84,Upgrade
9,Currency Exchange Gain (Loss),-,21.58,2.02,-20.31,15.87,0.32,8.84,-34.14,20.02,-1.74,Upgrade
10,Other Non Operating Income (Expenses),5.69,-0.15,-10.75,-21.78,8.86,40.41,6.22,86.26,24.16,5.91,Upgrade
11,EBT Excluding Unusual Items,-136.81,-276.88,-274.73,-241.9,-428.05,-265.65,-159.18,-221.35,8.45,216.38,Upgrade
12,Impairment of Goodwill,-,-151.12,-,-,-,-,-,-46.25,-,-,Upgrade
13,Gain (Loss) on Sale of Investments,-,-0.96,-,-2.22,-,-4.39,-,-0.05,-,4.91,Upgrade
14,Gain (Loss) on Sale of Assets,-,-0.13,-,-7.11,-,6.58,-,-8.78,-,39.65,Upgrade
15,Asset Writedown,-,-428.9,-,-412.12,-,-837.06,-,-660,-,-,Upgrade
16,Other Unusual Items,-,649.05,-,29.67,-,-,-,-,-,-,Upgrade
17,Pretax Income,-136.81,-208.94,-274.73,-633.68,-428.05,-1101,-159.18,-936.43,8.45,260.94,Upgrade
18,Income Tax Expense,-0.28,-8.22,-0.32,-16.35,9.98,-13.27,7.66,30.12,26.11,60.78,Upgrade
19,Earnings From Continuing Operations,-136.53,-200.72,-274.41,-617.33,-438.03,-1087,-166.84,-966.55,-17.66,200.17,Upgrade
20,Net Income to Company,-136.53,-200.72,-274.41,-617.33,-438.03,-1087,-166.84,-966.55,-17.66,200.17,Upgrade
21,Minority Interest in Earnings,57.13,189.25,49.2,-15.65,63.93,99.28,33.26,227.89,10.95,-34.58,Upgrade
22,Net Income,-79.4,-11.47,-225.22,-632.98,-374.1,-987.99,-133.58,-738.66,-6.71,165.58,Upgrade
23,Net Income to Common,-79.4,-11.47,-225.22,-632.98,-374.1,-987.99,-133.58,-738.66,-6.71,165.58,Upgrade
24,Shares Outstanding (Basic),115,115,115,115,115,115,115,115,115,115,Upgrade
25,Shares Outstanding (Diluted),115,115,115,115,115,115,115,115,115,115,Upgrade
26,EPS (Basic),-0.69,-0.10,-1.97,-5.53,-3.27,-8.63,-1.17,-6.45,-0.06,1.45,Upgrade
27,EPS (Diluted),-0.92,-1.02,-1.97,-5.53,-3.27,-8.63,-1.17,-6.45,-0.06,1.44,Upgrade
28,Free Cash Flow,15.98,-41.48,2.48,-20.69,42.36,-94.4,58.01,-274.47,-245.96,-104.58,Upgrade
29,Free Cash Flow Per Share,0.14,-0.36,0.02,-0.18,0.37,-0.82,0.51,-2.40,-2.15,-0.91,Upgrade
30,Operating Margin,-56.61%,-110.80%,-140.72%,-58.09%,-103.11%,-40.46%,-8.99%,-16.79%,3.52%,12.53%,Upgrade
31,Profit Margin,-58.26%,-5.94%,-184.08%,-330.83%,-109.94%,-191.92%,-16.35%,-70.67%,-0.61%,7.53%,Upgrade
32,Free Cash Flow Margin,11.72%,-21.46%,2.03%,-10.81%,12.45%,-18.34%,7.10%,-26.26%,-22.23%,-4.75%,Upgrade
33,EBITDA,-1.05,-106.07,-44.6,3.56,-205.05,-116.73,43.97,-63.94,140.71,380.62,Upgrade
34,D&A For EBITDA,76.1,108.03,127.58,114.7,145.82,91.58,117.44,111.59,101.74,104.97,Upgrade
35,EBIT,-77.15,-214.1,-172.17,-111.14,-350.87,-208.3,-73.48,-175.53,38.98,275.65,Upgrade
