,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,441.15,497.7,591.34,500.06,796.98,656.88,616.69,597.74,587.43,443.33,Upgrade
1,Revenue Growth (YoY),-25.40%,-0.47%,-25.80%,-23.87%,29.23%,9.89%,4.98%,34.83%,-44.94%,-58.00%,Upgrade
2,Cost of Revenue,370.79,414,495.16,419.81,663.38,542.59,526.82,507.44,520.82,394.69,Upgrade
3,Gross Profit,70.36,83.7,96.18,80.25,133.6,114.29,89.88,90.3,66.6,48.64,Upgrade
4,"Selling, General & Admin",78.63,85.72,119.88,137.16,165.96,165.4,214.95,285.02,315.34,371.89,Upgrade
5,Other Operating Expenses,-0.34,0.89,-2.7,-1.88,-0.99,-5.24,-1.23,-0.43,0.43,-1.02,Upgrade
6,Operating Expenses,78.3,86.61,117.18,135.27,164.97,160.16,213.73,284.59,315.77,370.87,Upgrade
7,Operating Income,-7.93,-2.91,-21,-55.03,-31.37,-45.87,-123.85,-194.29,-249.17,-322.23,Upgrade
8,Interest Expense,-0.53,-0.73,-0.62,-0.62,-0.65,-1.01,-0.16,-0.46,-0.61,-0.91,Upgrade
9,Interest & Investment Income,0.27,0.23,0.37,0.49,0.44,2.46,0.41,0.84,0.41,1.4,Upgrade
10,Earnings From Equity Investments,0.34,1.07,0.66,-14.23,-6.73,-1.13,-0.5,-1.96,5.18,4.91,Upgrade
11,Currency Exchange Gain (Loss),2.05,-1.87,-1.76,3.37,4.49,3.17,-1.59,-0.26,-10.42,3.51,Upgrade
12,Other Non Operating Income (Expenses),-0.08,-0.07,-0.15,-0.18,-0.06,-0.09,-0.06,-0.05,-0.08,-0.08,Upgrade
13,EBT Excluding Unusual Items,-5.89,-4.28,-22.5,-66.21,-33.87,-42.47,-125.75,-196.17,-254.68,-313.4,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-8.92,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-,-,-10.43,-21.99,-,-210.76,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,-,28.14,-,-1.93,-,1.79,-,-1.11,-,-0.1,Upgrade
17,Asset Writedown,-,-4.16,-,0.34,-,0.41,-,-8.09,-,1.15,Upgrade
18,Pretax Income,-5.89,19.71,-22.5,-67.81,-44.3,-62.26,-125.75,-416.13,-254.68,-321.26,Upgrade
19,Income Tax Expense,1.79,-1.76,-1.62,-5.99,-,-,-,2.38,2.82,1.44,Upgrade
20,Earnings From Continuing Operations,-7.68,21.46,-20.88,-61.82,-44.3,-62.26,-125.75,-418.51,-257.5,-322.7,Upgrade
21,Minority Interest in Earnings,-0.33,-0.12,-0.05,0.65,0.07,0.13,0.24,0.33,0.28,1.73,Upgrade
22,Net Income,-8.01,21.34,-20.93,-61.17,-44.23,-62.14,-125.51,-418.18,-257.22,-320.97,Upgrade
23,Net Income to Common,-8.01,21.34,-20.93,-61.17,-44.23,-62.14,-125.51,-418.18,-257.22,-320.97,Upgrade
24,Shares Outstanding (Basic),801,670,668,610,556,475,404,386,386,386,Upgrade
25,Shares Outstanding (Diluted),801,670,668,610,556,475,404,386,386,386,Upgrade
26,Shares Change (YoY),20.00%,9.80%,20.00%,28.33%,37.57%,23.03%,4.67%,0.00%,0.39%,22.46%,Upgrade
27,EPS (Basic),-0.01,0.03,-0.03,-0.10,-0.08,-0.13,-0.31,-1.08,-0.67,-0.83,Upgrade
28,EPS (Diluted),-0.01,0.03,-0.03,-0.10,-0.08,-0.13,-0.31,-1.08,-0.67,-0.83,Upgrade
29,Free Cash Flow,-,-92.25,-9.5,-31.76,13.55,-23.49,-19.04,-33.91,-75.71,-346.78,Upgrade
30,Free Cash Flow Per Share,-,-0.14,-0.01,-0.05,0.02,-0.05,-0.05,-0.09,-0.20,-0.90,Upgrade
31,Operating Margin,-1.80%,-0.58%,-3.55%,-11.00%,-3.94%,-6.98%,-20.08%,-32.50%,-42.42%,-72.68%,Upgrade
32,Profit Margin,-1.82%,4.29%,-3.54%,-12.23%,-5.55%,-9.46%,-20.35%,-69.96%,-43.79%,-72.40%,Upgrade
33,Free Cash Flow Margin,-,-18.54%,-1.61%,-6.35%,1.70%,-3.58%,-3.09%,-5.67%,-12.89%,-78.22%,Upgrade
34,EBITDA,-1.09,3.9,-14.11,-47.92,-22.71,-42.79,-108.4,-149.12,-197.19,-303.14,Upgrade
35,D&A For EBITDA,6.85,6.8,6.89,7.11,8.66,3.09,15.45,45.17,51.97,19.1,Upgrade
36,EBIT,-7.93,-2.91,-21,-55.03,-31.37,-45.87,-123.85,-194.29,-249.17,-322.23,Upgrade
